Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00308	unclassified	0	1.7224489572	1.7253913496	0	0	0	1.7959507826	0	0	6.6038137497	28.8489019927	39.4487890884	34.1035183741	26.808090929	13.4527392973	13.7287214071	0.7160682031	3.8065196376	23.226463724	0	15.1114715251	0	0	0	0	0	0	0	0	0	62.4455438589	58.4017972097	63.2294080644	0	3.0435426953	0	0	13.6401301833	48.281888115	6.1037258866	8.5761621287	68.4260685715	41.3090818348	18.4898233526	0	0	3.0662878658	6.5099015265	0.4552666072	0.9661007963	0	1.3388260965	2.0551308994	6.6684042204	0	17.4457332578	4.3738630779	0.5894732601	11.8053694388	14.3396328846	109.8372355205	9.8487146904	1.7900864412	16.3583751401	24.1709883426	18.4036755738	2.6953115724	7.8804995416	3.0826506277	0	158.6234745124	129.9807170882	227.1949006528	65.2160336174	110.3045136474	171.7705583987	16.1069784414	38.4944911893	37.0446522028	0	51.5334255889	98.3578157113	35.0592738167	35.7725439621	71.9728255269	105.0847713845	36.8239737306	38.1457246884	0	0	0	0	0	0	0	0	0	1.7689368159	0	5.5515860004	0	1.6506728232	0	380.6225643664	60.9905061615	4.5208191977	9.0286645509	1.1757380826	9.218618811	69.6818930919	293.4290959635	148.1321799975	61.2138531617	0	0	122.6416093277	125.0366388783	24.8219247188	0	0	38.0600875593	0	5.1870890435	0	2.8766601009	8.1353086167	0	69.9529216352	0	67.8405562331	21.3462031736	13.3482364361	68.6364834034	13.5096838611	52.7258781951	23.280849712	56.5455331573	39.3929670153	2.2005697732	0	1.6444899743	0	11.5425271163	69.3884517491	35.6201312473	5.340169809	0	0	22.8339509403	16.4141627747	35.1233839918	134.1776329971	29.6206332715	19.8356654722	20.4808188717	93.6572767818	8.2074651167	46.5076826451	6.6993735214	323.1647260814	16.1912101309	42.5758374338	13.6822836531	11.7226364186	9.3065602525	100.5698962506	0	36.0864284865	22.7077753051	59.3952412346	38.8172806905	26.58270216	20.612549762	55.1489261766	139.613382813	0	0	1.05485456	1.0415978404	0	0	1.0609868728
M00310	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	21.82418503	28.4785295833	0	0	0	15.3152685363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4918547559	0	0	0	15.324052239	0	15.40665648	0	6.4364057591	0	0	0	0	0	0	0	10.7061376013	0	26.0794365309	0	0	0	0	0	26.8135395775	0	0	0	0	22.3317274112	8.5006509323	9.5819130427	5.0857997935	0	23.041501192	0	0	7.2702532367	0	0	0	7.6635988001	0	28.7924987603	11.3667534546	15.4939439556	0	13.8883221073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.6173222474	57.0746123062	0	0	0	24.624013468	66.3280484966	0	66.3377963244	67.0815777357	9.7600955267	0	11.037087105	0	72.9033493892	130.6483635528	0	0	47.1918269746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3703228493	0	0	0	0	0	0	6.9574607512	0	0	0	9.9581594188	0	35.3802537782	8.7117424836	0	0	15.329085472	9.1436240716	0	0	0	832.4271106478	6.759461366	82.6164110258	23.1446540541	9.0233806965	26.9430231493	0	8.8601806252	4.7652134754	13.5729876725	17.9991387597	16.0652242813	0	0	0	0	0	0	0	0	0	11.0353726227	6.651823248
M00311	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	50.0178365435	27.4263912444	30.2875122319	0	5.2750508217	0	0	0	0	0	0	0	0	0	0	0	33.3028025295	0	0	0	0	7.1910831307	0	0	0	6.4253362968	17.543227268	53.7766578962	0	5.7128191884	0	0	0	7.5340364815	56.4955598115	0	0	0	0	0	0	9.5310396129	0	34.4419537374	0	0	8.6150347193	8.8104216562	0	16.5741414167	15.7580950704	0	0	2.493309587	0	0	0	5.0274242972	91.1071909479	0	179.9679402154	114.0214457129	0	0	0	0	19.5021801906	0	0	0	9.6440549377	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8118283603	0	0	0	0	19.2617945026	14.5216718027	0	8.9403728876	0	0	13.4452767345	18.2503435767	0	8.7178899282	0	0	16.5196285557	0	4.8075144584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1850493418	0	0	0	0	0	83.180509783	0	0	0	0	0	0	0	0	0	0	0	0	12.5281966191	0	78.1219071073	0	22.4288155145	7.4157180722	0	0	0	216.9263877938	38.9396245795	38.7788554524	6.458418345	0	4.9776168979	23.8835594708	41.4181544597	16.8875882121	16.774697715	33.0067841073	20.5559321873	0	3.0016590141	0	5.5181626897	0	5.422012646	0	0	11.1065725639	16.8334330675	0
M00313	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	11.5916435448	7.8560625069	39.5899589684	0	0	0	0	0	0	0	3.2868449235	0	0	0	0	0	2.087318296	6.6809533918	0	0	0	0	0	0	0	0	33.3681952627	7.1762317683	11.9927230452	66.5241953946	15.5310757651	13.7145872411	0	6.8850718299	0	19.3041997532	0	0	72.4640120407	0	0	18.9667164647	0	11.1051127788	0	0	0	0	0	0	0	2.9005555407	0	73.4263973825	0	0	0	0	18.8393824579	0	60.2995104052	33.1477601175	0	0	0	0	3.0162048486	0	2.3875639818	2.2072559973	11.1700719632	7.0391549098	9.1097939935	2.107174034	8.2865971638	4.577177022	0	0	0	0	0	0	0	0	0	0	0	209.864385763	0	0	0	9.3697557296	0	0	7.295603598	0	0	7.9971157157	0	13.817543797	13.9352897806	14.2449410756	0	8.2013883585	4.4484041387	10.4694059754	13.0876347875	0	0	18.1558879443	0	2.8386894814	0	0	0	0	0	0	0	5.6721748548	0	0	0	0	0	3.4705025221	0	0	0	0	0	0	0	2.8431139232	0	0	0	0	3.2499815224	0	0	4.1267737034	3.2534294037	0	0	0	11.1448225995	0	0	0	0	0	0	0	1.0654810193	3.3303612953	3.1349474312	0	0	7.1375613176	11.9497002238	0	1.2839554659	0	0	2.3456548222	0	0	0	0
M00315	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8494192552	2.2431574524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00316	unclassified	0	0	0	0	0	0	0	0	0	0	3.5854686867	0	0	0	0	3.8265059792	5.3257212984	6.3243380788	4.113077404	1.6225166481	0	0	0	2.1282760909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9351218921	0	1.9685160295	4.7756677351	0	7.443312095	2.6667097321	3.4723067129	0	3.2551259713	2.8156443381	0	0	0	0	0	25.3957544455	0	2.6091251437	0	6.4052905423	0	4.3553796512	0	11.5767284881	0	4.3728836268	0	0	0	0	3.1981893269	0	2.634430775	0	0	3.7203429718	2.3615720384	0	0	0	0	0	0	0	3.4141919789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9127291205	0	0	0	0	0	0	1.803535711	0	0	0	0	0	1.6037302285	0	0	0	0	0	0	0	0	0	11.4205123486	0	5.4597723623	0	20.1890145718	0	0	2.9052490043	0	0	6.104183021	0	16.9907578913	0	15.8695448777	2.7535005588	0	0	0	0	0	0	8.0806086365	0	0	0	0	0	0	0	1.7826303304	2.6519708754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7996565018	0	0	0	0	0	0	0	0	0	0	2.6337125926
M00317	unclassified	0	0	0	0	0	0	0	0	0	0	0	3.7562852104	3.1224054374	0	0	0	0	16.5774569856	0	3.3622391665	0	81.1712179477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7735629339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6618957275	0	0	0	14.026128056	0	0	0	5.558818634	0	1.5200450626	0	0	0	0	49.9770608347	0	64.4065541919	272.7938021725	0	0	67.9747207602	86.7776581128	108.891016662	6.3955061758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6171150141	6.0151589636	0	0	0	0	0	0	0	0.9337119663	9.3332506043	0	0	0
M00319	unclassified	0	10.4059148919	3.784991078	1.8762823337	7.811281563	0	0.2852238061	0	0	8.4197209306	18.315911055	0	24.7841583512	0	0	0	7.6300188885	0	1.6279993494	0	0	0	0	1.5032063266	0	0	0	0	7.7530295817	0	4.3187566593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1992822157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.3127606978	33.0530984232	31.2005292763	26.3542462835	67.1988488641	39.4477402266	54.7082143591	38.9420866398	19.0130477914	4.4944424225	0	0	0	0	0	0	0	0	0	0	4.3083583713	0	0	0	0	0	0	0	0	68.0864139207	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1239747027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7541455617	0	0	0	0	0	0	0	0	1.8187783519	0	0	0	0	0	0	0	0	54.0804206274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.9153776772	95.3892829949	0	0	0	0	18.7097060952	2.0322089572	0	0	0
M00320	unclassified	0	0.6097702789	0.9951177471	0	0	0.656361896	0	0	0	0	0	3.1814396565	6.1533735204	1.8287909347	0.7710612307	4.206380592	1.2350633248	3.3121701426	0	5.9483698794	1.5574389752	208.0875469733	0	0	0	0	0	0	0	0	0.8645178442	1.589958618	1.3887906261	0	0	0	0	0	0	0	0	0	0.9115361215	0.4855234307	0	0	0.7785611257	0	0	0	0	0	0	0	0	2.42216866	0	0.5276689485	0.6663818407	0.8697282763	0	0	0	0.4470851131	0.8015349463	0.5763030916	0	0	0	0.4245290461	1.2468438709	0	0	0	0	0.7141872468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4958720709	0	0	2.8002751995	1.1895629825	1.2684182914	0	2.5294247724	0	0	1.1290660064	1.0215039236	0	0	0	0	0	0	0	0	1.2218246903	1.8183110352	0	0	0	1.5812138011	0	3.9488778477	2.9452245371	0	0	24.4691462253	0	0	0	5.3705802586	0	1.3839677282	0	0	17.2393464311	0	111.0610130492	0	174.9789095034	20.9958168943	0	0.8535022694	0.9191439442	263.3655474788	367.4416481676	8.8136043247	0	10.8113561007	0	0	3.2257313199	18.2230486251	0	0.6296050563	0.7150257231	4.279386141	0	1.3285184	0	0	0.9804602759	0.8446921004	2.1301808375	0	0	7.4685906933	16.858810337	0.7903140566	2.3000145736	0.9571342797	0	0	0	0	0	1.6769434157	0	1.0581894523	0
M00323	unclassified	0	0	0	0	0	0	0	0	0	1.0422915445	0	1.039231263	1.8354256216	0	0	0	0.6510088061	1.6487160376	0	4.2212912101	0	129.6085404583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8632146334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3439317102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8056915909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7373258759	0	0	0	2.2680698481	0	0	0	0	0	0	42.2818976812	0	70.607731335	1.8775183057	0	0	7.145875896	105.271008384	142.0719241784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.764446042	0	0	0	0	0	0	0	0	0	0	0	0
M00324	unclassified	3.9002413587	1.4628140144	1.5886658066	1.0305655424	0.2848398187	0	12.2888868957	0	0	0	0.2045620365	0.9854377936	0.3683693855	0.8766727458	1.5382128251	2.6304010789	2.1488036551	5.2694447864	0	0.2895548693	0	3.0040217551	0	0	0	0	0	0	0	0	0.5814542989	1.2847380328	1.6239701273	0	0	0	0	0	0	1.3675123401	0.8619620576	10.8723546552	1.1082130089	0	0	4.3104477883	0	0.7206803409	0	0.5526294916	0	0	0	0.8680108725	0	0	0.2364674761	2.1907777457	0	1.2454748293	0	0	0	0.8265682351	0	0	0	4.890755288	0.5161567104	0	0	0	0.3959445867	0	0	0	0.8945477559	0	0	0	0	0	0	0	1.5085201261	1.6262060093	4.7622464796	0	0	0	0	0	0	0	0	0	0	4.6501776836	0	3.7280984043	0.3643319538	1.4201658388	0	0	0.8560168239	8.0627844895	4.2157881006	0.8924728243	0	0	0	0	0	0	0	0.2341509177	0	0.7114721309	0	0	0	0	0	0	0.4135350953	1.561188021	0	1.4363093937	0	0	10.0875997846	2.0368462619	1.5603576588	13.2872134779	0	16.3262340651	0	2.3853305941	0	0.4454362348	0	0	3.5915948664	2.2816156063	0	0.2539967304	1.9500088806	0	0.1465619424	3.3088875909	0	3.5375482755	0.4247887437	2.0683808468	1.6524999152	4.4706393493	0	0.7807122712	0.8807501218	1.1378340029	1.4175728629	0.9512284237	1.901672091	0.9701246468	1.7998365956	0.721503893	0	0	0.3287803117	0	1.3420493652	1.558319043	1.1134625887	2.577109818	0	1.6467196509	0	0.1788906939	6.5962923002	0.2579207074	0.4521175474	0
M00325	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	11.1077060012	84.4073725808	8.8135085537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4869649987	1.0881792825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.758492476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7610822996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3970204445	0	0	0	0	0.733340086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.861829252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9030513517	0	0	0	0	0	6.7838616948	4.0916396373	6.8494439198	14.2216331732	0	0	0	0	0.9592689531	0	0
M00326	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6319207639	0	0	0	0	0	0	1.1114184487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8365957767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2241157929	0	0	0	0	0	0	0	11.9538952828	0	0	0	23.0536846835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00330	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	1.835004957	0	0	0	0	0	0	0	0	106.5981422273	0	0	0	0	0	0	0	0	1.2099253404	0	0	0	0	0	0	0	0	4.0086520424	3.6349058522	5.2906721656	3.4305185183	5.2286924559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8384120558	5.1283269536	8.740003205	4.9057243945	3.7394258424	3.5830854488	0	1.8225805495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1140617599	0	0	0	0	0	0	0	0	0	0	0	9.1184944548	5.5868696343	0	0	5.9948297485	0	0	0	0	0	0	38.0273083199	0	45.3496751776	0	0	0	0	67.7191892666	82.096458383	0.5478989898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2754128028	0	0	4.3713410357	7.363626848	0	1.4114761548	0	0	0	0	0.6555221305	0	0	0.9871302857	0	0
M00331	unclassified	0.3488851391	2.3745494586	1.6234471786	0.7205580014	1.3294443699	0	0.3585883628	0	0	7.7322170042	3.2761931346	3.8772974516	1.9912782397	1.9351536445	0.9249147463	0.4833991201	0.5113899162	0.7673490084	0	1.7595558477	0.3176624726	0	0	0	0	0	0	0	0	0	0	2.2283802179	0	0	0	0	0	0	3.518887808	7.1347047214	2.4325910149	0.2671405585	0	0	0.235785644	1.9743515492	0	0.6588018587	0.8428380456	0	0	2.7601362901	0	0	2.4921408289	0	1.0394201694	0	1.0407283699	0.589364216	0	0	1.2091524159	0	0.3356046342	0	1.0114103634	3.7455512366	0.1223447211	0.6053942494	0.1650525559	1.2855770307	0	0.7543147184	0.4392587987	0.1881662498	0.7087022525	0.0510841838	0	0	0	0	0	0	0	0	5.4450787501	0	0	0	0	0	0	0	0	0	0	0.8399701184	0	3.9862125782	0	1.3269860392	0.1635934656	0	0	9.2494097928	4.9122110002	1.0058345759	0	0	0	0	0	0.1035407699	0	0.1828516012	0	0.1980298997	0	0	0.3863573764	0	0.9984960908	0	0	0	1.0899756172	1.3434022031	0	0	1.2082315569	0	0.5626929874	2.7855491955	0.1362627243	0	0.1283603231	0	1.1604897904	0	0	1.444215486	0	0	0.7330428342	0.8227951464	0.8165327266	0.7140522268	1.3010214367	0	0	0.3390737236	0.1683023135	2.2058900543	0.6476109994	0.9779214602	0.5213783138	4.1934267763	0	0	0.1882416698	0.553493817	0	0	0	0	0	0	0	0	0	0	0.1956060663	0	0	0	0	5.5640252681	55.8802167427	0	0	0.7983287212
M00332	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2842268802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9861218896	0.9143339708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5548564588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00333	unclassified	0.6969679924	1.5883247027	1.763087826	0.4078364327	1.1091649124	0.5707892381	2.4005287564	3.9817664962	2.9085473598	32.2498514898	10.6053996259	39.4445995752	25.0957787753	49.6865369833	29.5300512689	3.4918358084	1.7735382443	9.3599465055	18.4921686108	0.0812629249	11.2560316485	16.3437676076	23.6759494486	0.1908726549	0.3835410085	0	0	24.7874771449	30.3791042643	40.2973557977	6.2723675247	6.1515869851	8.7429036384	10.8984807403	8.9850819362	0	0	72.5401749422	15.5519825413	30.6065447437	9.9959102759	15.2507859234	11.5845280319	14.9351407933	2.0089551018	13.7643058909	40.1811037467	12.7805052903	0	1.1934650007	9.3120463997	1.3578838324	1.7924833175	20.0517418311	0	19.0316077715	3.1204522949	65.9363872549	1.8017769733	1.0453665555	5.7297511451	19.5463179899	2.3080582206	9.7529489269	6.1741852818	5.2679863582	9.5362708727	7.8780881748	10.6100151998	18.0498853194	34.9270325762	11.3065841429	31.320590644	17.407481038	8.908626766	21.0810194278	15.5563889388	38.3321845804	22.8695557117	0	49.0821626449	11.6437340956	11.5876287591	7.1841341771	11.1334300807	38.0488733978	25.6816974887	14.7310545803	0	0	0.5994668305	0	0	0	0.9697056623	0.7892131455	16.6674228408	0.5954898512	18.9885782441	22.3096917293	17.2326258958	28.5306159855	22.9894323253	88.3674951946	36.6336241674	0	5.8839089297	24.955198868	20.4378715692	38.3875044799	40.3542556805	72.0297162321	66.2256331478	52.696735389	2.4195753811	53.1505020921	15.2251491363	13.0216505384	16.932768277	7.6461672174	27.8021649734	8.8908299463	0	2.674180151	0	0	0	18.7134272038	13.6097186671	5.7928132657	0	2.6791900213	12.2341259171	0	20.601580012	0.2471816656	11.7091359569	14.8159773383	0	58.8446127199	0.2101033461	84.7466520893	0	5.6181161649	1.8245962175	0	110.1224825832	147.7217799098	9.9768719505	12.980654421	11.41586498	8.6356037077	9.3815693512	10.0097939828	15.479314324	10.847804375	12.5371639779	9.3212541505	19.3298322762	87.0299573694	14.3123006436	28.6850457534	44.5695379203	22.3381696646	18.0969274242	11.5216953458	14.0285439862	21.2878048682	22.0708181285	51.0922275843	29.6618119743	15.6155912652	14.3750094855	37.8938922981	17.7493728494	5.4163142158	6.0366994154	0	1.1422454787	10.0389693744	8.4944313223	3.9892905582
M00334	unclassified	0.9175426365	0.2773886175	0.2996468221	0	0	0	0.9097412171	0	17.6174213509	6.4067389069	3.2665463588	5.301435367	12.426511318	0.2739751478	0.4314633706	0	0.1360433396	1.1784563102	0	33.5967060143	1.1197909322	1056.5005043395	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0290799413	1.360609108	0.8596742225	0	1.8000034254	0	2.4940172483	0.1519273409	0.1744868003	0.6663371422	0	0	0	0.3608126373	2.5951229164	0	1.8509700896	0	0	0.5678782049	0	0.502820026	0	0.6031070771	0.5262907862	0	0	1.1251769625	0	0	0	0	3.1723926594	0	0.5962156805	0.538037044	0.9029750137	1.9836350506	2.4013807285	0.6972119808	0	0	0	0	0	0	0.3747584716	0	0	0.0450084894	0	5.8749740921	0	0	0	0	0	0	0	0.4250801825	0	1.986161109	2.912378128	2.2214200804	5.8077463232	0	0	0	0	0.473658212	11.9769328356	20.0641787194	0	0	0	0	0	0	0	0	0.5028959455	0	0.2004742859	0	0	0	0.7158051218	6.7798856332	0	7.1080122764	8.0208957737	0.3235869238	0.4985271717	36.0791294833	0	0	4.2337180509	5.440270807	0	2.0799686991	0	1.9698173934	0	19.2957648401	190.9732142161	0	224.6572015062	0	0	0.3101463595	0.0697460253	340.4064369358	492.0764753488	0.2005486011	7.9722921547	0	0	0.2574034397	0.6123291633	0.2256350938	0	0	14.0797316704	0.6943288145	0.4764655824	0.1565514765	1.1301096876	0	0	1.0482971182	0	0	0	28.8416307767	100.1076189149	0	0.5059484549	0	0.1802397871	0	0.9241497223	0.2187458941	3.7042472265	29.7149639657	0.3680085307	1.8082085716	0
