Pathway	Family	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00096	f__Micrococcaceae	0	3.46698e-07	0	3.12403e-07	0	0	1.68097e-06	0	0	0	0	1.68502e-07	0	0	7.57106e-08	2.591e-07	1.91473e-07	8.49188e-07	2.3112e-06	2.79631e-06	0	0	2.13029e-07	2.48707e-07	0	0	0	0	0	0	1.68997e-06	7.2781e-07	9.83307e-07	0	1.26789e-07	0	1.85316e-06	5.45817e-06	6.78959e-07	5.40447e-07	2.281656e-06	7.17359e-07	4.95527e-07	1.5993639e-06	5.44365e-07	1.62733e-06	0	3.937049e-06	1.41582e-06	2.728009e-06	2.09535e-06	1.121705e-06	1.3115566e-05	2.84552e-06	1.0191151e-05	8.57478e-07	2.68975e-06	5.92438e-06	2.84601e-06	1.01659e-06	3.17877e-06	1.0976e-06	9.171288e-06	3.9557e-06	5.3333e-06	1.81775e-07	0	0	0	1.47287e-07	2.19659e-07	3.16838e-07	0	0	8.89831e-07	4.21243e-06	0	3.99945e-07	0	8.15284e-07	8.6996e-07	1.23833e-06	2.35238e-06	4.2245e-06	1.47337e-06	2.05366e-06	0	1.46882e-06	1.79855e-05	8.99636e-06	5.11135e-07	9.47932e-06	0	1.0494e-05	2.23921e-06	0	2.16475e-06	0	1.91173e-07	6.77239e-07	3.8593517e-06	2.04946e-06	2.08993e-07	3.97598e-06	4.91393e-06	5.19769e-08	1.40478e-07	2.41265e-07	0	1.9209e-06	0	1.43267e-06	9.50385e-08	3.562e-06	0	2.93344e-06	2.13527e-06	5.10982e-07	9.35885e-07	5.722434e-06	2.47032e-07	2.43016e-07	5.462823e-06	6.638567e-06	1.965166e-06	1.6217439e-06	8.29705e-06	6.80697e-07	0	2.28167e-06	8.30037e-07	3.37654e-07	8.01207e-06	2.22554e-06	5.72531e-06	1.15005e-06	6.73178e-06	1.28897e-06	2.3849e-07	9.86646e-07	1.2395e-06	1.40535e-06	2.58961e-07	0	3.719334e-06	3.56706e-06	2.77345e-06	1.67955e-06	1.38495e-06	3.60185e-07	3.8077e-07	1.67433e-06	2.84453e-06	5.30377e-07	3.63843e-07	5.02317e-07	0	0	0	0	0	0	0	0	0	5.6256436e-06	1.3753e-06	0	0	1.80573e-07	7.40217e-07	0	0	0	0	0	0	8.19199e-07	0	2.5805884e-06	0	0
M00096	f__Morganellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25533e-08	0	0	0	0	0	0	0	0	0	0	0	0	1.12717e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00096	f__Neisseriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.737438e-07	0	5.91995e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04212e-07	1.35077e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00096	f__Odoribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3914e-06	6.6459e-07	1.56409e-07	0	1.21545e-06	2.11383e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89417e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44932e-06	0	0	0	0	0	2.03021e-06	0	0	0	0	1.26815e-06	0	2.55262e-06	2.58586e-06	0	0	3.78572e-06	9.58792e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83575e-06	2.46342e-06
M00096	f__Pasteurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	6.17984e-07	0	5.90317e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45187e-07	6.14201e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.819597797e-05	0	1.38688269e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01786e-07	4.8876e-07	0	1.26795e-07	1.61627e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29224e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82707e-06	0	0	0	0	0	9.72629e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00096	f__Peptoniphilaceae	0	0	0	2.96841e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25856e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00096	f__Peptostreptococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72129e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00096	f__Prevotellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72684e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00096	f__Rikenellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10592e-06	1.73862e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83327e-06	5.69186e-06	6.25363e-07	1.07147e-05	5.95367e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81001e-06	0	4.68125e-06	0	0	0	0	0	2.97187e-06	0	0	0	0	0	0	0	0	5.24403e-06	0	8.88625e-06	2.72528e-06	0	0	0	0	0	0	6.25726e-06	6.40505e-06	2.20513e-06	7.01547e-07	4.93082e-06	8.89955e-06	0	1.06939e-06	0	0	0	0	0	0	0	0	0	0	0	1.57679e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13808e-06	0	0	2.69332e-06	1.1934e-06	1.83136091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11916e-05	0	0	0	0	0	0	0	1.82688e-05	0	0	4.56806e-06	1.58186e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.96041e-07	0	0	0	0	0	0	1.70293e-06	9.61441e-06	0	0	3.08499e-06	8.44306e-05	8.47557e-06
M00096	f__Ruminococcaceae	0	0	0	0	0	0	3.74857e-07	4.57574e-06	0	0	0	0	0	0	2.19999e-05	1.99032e-05	7.1567e-07	2.96158e-06	1.61431e-05	0	1.00136e-05	0	0	0	0	0	0	0	0	0	6.77839e-06	2.1658913e-05	2.043147e-05	0	0	0	0	0	1.09007e-06	0	1.73664e-06	6.15874e-06	0	1.48546e-07	0	0	0	1.43704e-06	0	0	0	0	0	0	1.13497e-07	0	0	0	0	0	0	0	0	4.339285e-06	3.11852e-06	1.038739e-05	3.8745e-06	3.59333e-07	6.3199e-07	6.83527e-06	0	3.184617e-06	7.84958e-07	7.52486e-07	4.30291e-07	4.22757e-07	4.008e-05	5.78131e-05	6.32597e-06	0	2.533933e-05	2.517533e-05	1.4398122e-05	1.402827e-05	2.306546e-05	2.332437e-05	3.319802e-06	2.237242e-05	0	0	0	0	0	0	0	0	0	0	0	1.02248e-05	0	0	0	0	6.00249e-05	0	1.16786e-06	0	0	0	0	8.24621e-05	9.21332e-05	3.49067e-05	0	7.2554e-05	0	1.30515e-05	1.85642e-05	0	0	0	0	6.19433e-07	0	0	5.07636e-07	2.07565e-05	0	2.01811e-06	0	0	1.16951e-05	0	5.41401e-06	0	5.14248e-06	1.23955e-06	0	0	0	0	0	6.08895e-06	2.63037e-06	0	0	0	4.73822e-06	3.53458e-06	0	3.39287e-06	9.66757e-07	4.48223e-06	0	8.32102e-06	4.56297e-06	0	0	0	0	3.12779e-06	8.71747e-06	5.09118e-06	7.56036e-06	2.57528e-05	1.64475e-06	6.49398e-06	4.39191e-05	2.86076e-06	7.13022e-07	1.81861e-06	1.88935e-06	0	0	0	0	0	0	2.61247e-07	4.97858e-07	0
M00096	f__Staphylococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17875e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00096	f__Streptococcaceae	0	4.926252e-06	4.23192e-07	8.647095e-07	1.0102178e-06	0	3.078208e-07	3.58268e-07	0	3.4711441e-06	4.42825406e-06	1.233326e-06	6.6088e-07	2.924951e-07	6.882243e-06	1.05084e-07	2.24605e-07	4.185508e-07	3.9229584e-06	9.6097137e-06	0	3.35272e-05	0	0.000189623	0.000108203	9.9524754e-06	1.82079127e-05	4.60641e-07	7.71381e-07	0	7.54405e-07	1.509451e-07	4.672403e-07	0	0	0	0	1.514793e-06	1.25459e-07	0	0	0	0	3.25828e-06	0	0	0	2.2939513e-07	2.0805675e-06	2.876171e-07	1.1685349e-06	9.47136e-08	8.246194e-06	1.98199e-06	3.66603e-08	1.273927e-06	2.834681e-06	8.96325e-07	1.6418004e-06	1.20761e-06	1.8682371e-06	3.131343e-07	1.0628428e-05	2.37758e-07	2.16292e-07	1.83662e-07	0	1.79325e-06	3.35272e-07	0	0	5.1921839e-06	0	8.30575e-08	1.67627e-06	1.29228e-06	0	1.66461e-07	2.8793e-07	0	0	5.91213e-08	3.149118e-07	3.059153e-07	5.24973e-08	1.154066e-07	0	0	1.782547e-06	5.4171912e-06	2.5396e-07	6.930873e-06	0	2.900177e-05	9.8376129e-06	0	3.8889232e-06	5.965e-07	5.88002e-07	0	1.14355e-06	2.62585e-07	1.714419e-07	2.55122e-07	1.4644e-06	0	1.53031e-07	1.67869e-07	0	5.523049e-07	0	4.70343e-07	0	1.494009e-06	0	3.189664e-06	5.052857e-06	1.1637932e-06	3.67347e-07	5.846327e-07	1.899262e-07	4.317455e-07	3.495134e-07	1.3582515e-06	7.894647e-07	2.892235e-07	0	0	0	1.08481e-07	9.69117e-08	0	1.97487e-06	1.10943e-07	5.6309892e-07	1.871414e-07	3.715301e-07	2.92082e-08	0	0	0	2.064423e-07	1.09647e-07	0	0	2.785348e-07	6.37185e-07	3.247277e-07	6.662073e-07	2.56257e-08	0	1.10979e-07	3.16076e-06	0	0	7.02228e-08	7.56737e-07	0	2.63015e-06	0	0	0	0	0	0	4.735089e-07	2.544227e-07	2.03441e-07	4.14385e-07	5.261418e-07	1.3091e-06	0	9.70121e-08	5.66596e-08	0	0	0	7.69234e-07	0	6.016422e-07	7.716636e-07	1.16211e-07
M00096	f__Tannerellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20243e-06	1.21151e-05	2.24785e-06	4.07096e-07	0	0	0	1.70543e-05	0	0	0	0	4.18771e-06	2.98044e-06	1.34615e-05	3.84634e-06	4.85171e-06	1.75333e-06	6.75061e-06	9.53751e-07	0	0	0	1.39496e-06	0	5.06947e-06	1.84631e-06	6.71847e-06	8.25913e-06	0	0	0	2.37572e-06	0	0	2.01465e-05	0	2.28462e-06	9.83007e-06	0	5.44444e-06	0	0	0	0	0	2.52056e-06	0	0	0	0	0	0	0	0	3.45628e-06	0	9.27958e-06	5.79474e-06	0	0	0	2.56908e-06	4.71016e-07	0	1.12907e-05	1.40191e-05	2.17535e-06	2.25932e-06	5.69223e-06	9.918e-06	0	1.27558e-06	0	0	0	0	0	0	0	0	0	0	0	4.98381e-06	0	0	0	0	1.0691e-06	0	0	0	0	0	0	3.25089e-06	6.11207e-06	1.97685e-06	2.01937e-05	5.21085e-06	2.47595e-06	8.15706e-07	7.2792e-07	4.00207e-06	2.30989e-06	1.84447e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54174e-05	0	0	0	0	0	3.42322e-06	0	0	0	0	1.48343e-05	0	4.07696e-05	9.32712e-06	0	0	3.24956e-05	5.23155e-06	0	0	0	0	0	0	0	0	0	7.85048e-07	3.16236e-07	3.91975e-07	1.31864e-06	0	1.03993e-06	0	0	0	0	0	0	0	0	0	0	2.97381e-05
M00096	f__Veillonellaceae	3.65976e-06	1.7662509e-05	5.055483e-06	4.903039e-06	2.3708157e-05	0	2.202858e-06	7.75105e-07	0	2.5130282e-05	1.24281164e-05	3.292654e-07	1.335348917e-05	0	1.0542152e-06	1.4294263e-06	4.00784e-06	1.6473284e-06	0	0	0	0	1.5036239e-05	3.33851e-06	0	8.9358e-07	1.56751e-06	1.45534039e-05	1.05683e-05	3.84723e-06	1.0331276e-05	1.48822e-06	8.849079e-07	0	0	0	9.74367e-05	2.478886e-06	3.010157e-06	0	2.887932e-06	0	3.08448e-07	5.912809e-06	2.650787e-06	1.7489664e-06	0	3.8892758e-07	1.188387e-07	1.35613e-07	1.854487e-06	0	2.99643272e-05	1.3829417e-05	1.206964e-06	1.039241596e-05	0	1.198206e-07	7.221002e-07	0	2.428425e-07	1.87097921e-05	0	0	9.35883e-07	0	0	0	0	0	1.8471801e-05	0	6.9258556e-06	3.2068855e-05	0	0	5.983888e-06	3.934458e-06	0	3.88468e-06	9.232818e-07	1.2096428e-06	6.113681e-07	1.398921e-07	8.70786e-07	1.730769e-06	0	1.7988141e-07	1.488666e-06	1.3524926e-06	1.49394e-06	2.9408627e-06	0	9.5669007e-07	4.90782598e-06	8.6051942e-05	5.1010868e-06	1.0450042e-05	5.54577e-07	2.1272364e-07	2.38999e-07	0	0	6.07999e-07	2.719673e-06	1.435511e-07	1.4748717e-06	0	0	1.078894e-05	0	1.069394e-07	1.00764e-07	1.339128e-07	0	1.190304e-07	8.8505155e-06	0	0	1.386536e-06	0	1.95421405e-05	3.637213e-07	3.70734e-07	6.057439e-07	0	2.2925667e-06	0	1.7013647e-05	1.53397e-05	0	1.63773e-07	1.4792359e-05	0	2.0843e-06	0	2.95105e-06	4.886832e-06	2.932322845e-05	7.42188e-07	8.76929e-08	4.259838e-07	2.817806e-07	1.51072e-07	0	1.638625e-06	1.6934724e-06	5.804776755e-05	1.7464153e-05	3.264732e-07	2.7191204e-05	2.0716291e-06	0	9.96843e-08	2.384341e-06	5.883955e-07	4.534565e-07	5.8293082e-06	0	0	0	0	0	0	0	2.021114e-07	0	0	0	0	0	0	0	0	0	0	1.38687e-06	2.77746e-05	2.5478225e-06	0	0	2.9973067e-06
M00096	f__Xanthomonadaceae	0	0	0	0	0	0	0	0	2.18823e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00096	f__Yersiniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.842074e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00097	f__Eggerthellaceae	2.38192e-06	1.38224e-06	1.37248e-06	2.01345e-06	9.82287e-07	1.53803e-06	9.09008e-07	3.37427e-06	0	0	3.79857e-06	0	4.94709e-06	5.41032e-06	1.32454e-06	1.57573e-06	1.39754e-06	2.90941e-07	4.12548e-06	0	4.41185e-06	0	0	0	0	0	0	0	0	0	2.08878e-06	1.26956e-06	2.14224e-06	1.07319e-05	7.1059e-06	0	0	0	8.85977e-06	5.02422e-07	5.252e-07	1.3798e-06	9.97226e-07	3.98737e-07	1.71481e-06	2.44941e-07	1.42158e-05	3.62745e-06	0	0	4.65396e-06	0	6.79992e-06	2.3347e-06	0	3.01224e-06	0	1.58807e-06	0	0	0	2.82589e-06	0	8.02917e-07	0	7.4083e-07	2.21387e-07	0	2.0335e-06	6.96935e-07	0	4.48398e-07	0	3.44159e-07	1.62334e-06	2.01683e-06	1.40553e-06	4.65511e-06	1.55729e-06	0	4.63305e-07	7.6267e-07	6.46416e-07	1.17757e-06	1.43307e-06	6.45871e-07	1.00915e-07	1.75514e-06	0	0	0	0	0	0	0	0	0	0	0	2.4435e-06	0	0	0	0	7.97592e-06	0	0	0	0	0	0	4.97639e-06	2.86906e-06	5.22175e-06	0	4.01368e-06	9.56809e-07	4.74849e-06	4.34743e-06	1.7716e-06	2.10165e-06	1.36538e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94166e-07	0	6.35497e-07	0	0	0	0	0	7.08207e-07	0	0	0	0	6.99571e-07	0	1.64459e-06	6.85998e-07	0	0	2.26186e-06	4.30837e-07	0	0	0	0	2.80542e-06	0	0	0	0	5.47827e-06	9.46548e-06	9.50833e-07	1.63658e-06	2.05302e-06	9.36478e-07	6.00506e-07	2.84324e-07	5.89593e-06	4.36647e-06	1.73589e-06	4.1354e-07	0	0	3.08355e-06	4.41659e-06	1.47803e-06
M00097	f__Enterococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52241e-07	0	5.0919e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82075e-07	5.15829e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27314e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00097	f__Lactobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36602e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60972e-07	0	0	0	0	0	0	0	2.37493e-06	6.4253e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35179e-07	0	3.40761e-07	0	7.01292e-07	0	0	0	0	0	1.27286e-06	0	0	2.43259e-07	0	0	0	0	0	0	0	0	0	0	2.16743e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00097	f__Leuconostocaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.418119e-06	0	0	0	0	4.80041e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43346e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00098	f__Clostridiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16673e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
