Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00270	c__Verrucomicrobiae	5.08562e-05	2.21921e-07	3.22593e-05	4.50179e-06	1.67456e-07	1.04007e-05	2.2717e-05	3.40344e-05	0	0	0	0	0	0	3.4405e-06	2.89571e-05	6.10702e-05	8.36919e-05	4.93865e-05	3.83737e-07	6.79386e-05	0	0	0	0	0	0	0	0	0	6.4621e-06	9.56584e-06	1.26528e-05	0	0	0	0	0	2.58284e-05	2.67038e-05	6.68314e-05	4.469e-05	4.18626e-05	8.31236e-06	0	1.34116e-06	0	9.35192e-06	0	0	0	0	0	0	3.67355e-07	0	0	0	0	0	0	0	0	0	0	0	4.36642e-06	1.61608e-05	2.10083e-06	0	0	1.14684e-05	0	0	2.36115e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47788e-07	0	0	2.47927e-05	9.17396e-06	1.07515e-05	0	3.17417e-05	0	0	5.30405e-07	0	0	0	0	9.38661e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11324e-05	1.41231e-05	0	0	4.47148e-07	0	0
ko00280	c__Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	4.37592e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7381e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06427e-07	0	0	0	0	0	2.32205e-07	0	0	0	0	0	0	0	0	0	0	0	0	6.23022e-07	0	0	0	0	0	4.12705e-07	0	0	0	0	0	0	0	0	0	6.61921e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59605e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.93287e-07	0	9.11113e-07	0	5.46203e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Bacilli	0	0	0	1.23506e-07	0	0	0	0	0	2.53147e-05	1.7097914e-05	0.000144333692	1.48815e-06	0	0	0	4.08054e-07	1.7244852e-06	0	1.22436e-05	0	2.5999904e-05	0	0	0	0	0	0	0	1.18673e-07	1.080237e-06	0	0	0	1.27584e-07	0	0	3.38524e-06	0	0	0	0	0	0	0	0	0	4.33804e-07	1.08943e-07	1.32633e-07	0	1.708598e-06	0	0	0	2.014299e-06	0	0	0	0	0	7.12519e-07	0	0	0	0	0	7.41033e-08	1.38482e-07	0	0	2.8116513e-07	0	1.49961e-07	3.02833e-07	1.27202e-07	0	0	0	0.000358439	0	0	0	0	0	0	0	5.79383e-08	0	5.70708e-08	7.9777759e-06	0	0	2.51026e-06	0	0	0	5.55865e-07	0	0	1.71175e-07	3.79277e-07	3.842621e-07	0	0	4.6259372e-06	1.5115015e-05	0	0	0	0	0	0	6.0856e-07	0	1.29793e-06	0	0	0	0	7.72504e-07	0	7.16348e-07	1.53341e-06	5.30642e-06	5.763727e-07	2.88024e-07	0	0	0	1.97415e-06	1.60563e-07	6.12625e-07	0	2.447135e-07	5.94086425e-05	0	0	0	0	0	0	1.5885666e-06	0	0	0	7.1107e-07	2.63156e-07	4.766715e-07	0	0	0	0	0	0	0	0	0	2.90577e-06	0	0	0	0	0	0	2.57443e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35155e-07	0
ko00280	c__Bacteroidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34523e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4102994e-06	1.42384e-06	5.68769e-07	4.70091e-07	9.47555e-07	1.84837e-06	0	2.85588e-07	0	0	0	0	0	0	0	0	0	0	0	7.674072085e-06	0	0	0	0	0	0	3.90398e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Clostridia	0	0	0	0	0	0	0	0	0	0	0	0	3.49989e-05	0	1.18052e-05	0	2.495048e-06	2.68487e-06	0	0	0	0	0	0	0	0	0	0	0	1.57496e-07	8.93131e-07	1.629309e-06	1.699617e-06	0	1.042994e-06	0	0	0	0	2.653844e-07	1.41868e-06	1.988741e-05	1.46155e-07	1.74785e-05	0	0	0	0	0	0	0	0	0	0	0	1.5177e-06	0	0	2.375006e-06	0	0	0	1.49459e-06	0	0	0	0	3.804e-07	7.52564e-08	5.22551e-07	0	1.8252394e-06	0	1.490355e-05	0	1.7847725e-07	0	0	0	0	1.4326338e-06	9.555004e-07	8.99472e-07	1.10738e-06	6.78444e-07	1.62687e-06	0	3.077139e-06	0	0	0	0	0	0	0	0	0	0	0	0	7.69326e-07	9.39584e-07	2.23086e-06	0	0	0	0	0	0	0	0	1.60563e-06	3.89604e-07	2.03906e-06	0	2.9667e-06	0	0	9.07535e-07	0	0	0	0	0	0	0	0	0	0	0	0	3.51579e-06	4.16239e-07	0	0	0	0	0	0	0	0	0	0	2.375077e-06	0	0	0	0	4.72391e-07	0	0	0	4.6841955e-06	3.185836e-06	6.38599e-08	0	7.006159e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20284e-07	6.263694e-06	7.34513e-06	0	0	4.20418e-06	1.20605e-06	0
ko00280	c__Coriobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45454e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10955e-05	0	0	0	0	0	0	2.14077e-05	1.74294e-05	4.33311e-05	0	2.83162e-05	0	3.38157e-05	6.41679e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56588e-07	2.97858e-07	0	2.62784e-07	3.20325e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Gammaproteobacteria	0	0	0	0	0	0	0	0	0	3.74325e-09	0	5.8653301e-06	0	0	0	0	0	0	0	7.79488e-08	0	0	0	0	0	0	0	0	0	0	8.377817e-07	0	0	0	0	0	0	0	0	2.01146e-05	0	0	0	0	0	0	0	2.40499e-07	0	2.19922e-08	0	0	0	0	0	0	0	0	3.590912e-06	0	0	0	8.9907315e-06	0	0	0	1.27352182e-05	0	6.152434e-07	3.3846073e-06	0	1.00184819e-05	0	0	8.6574206e-06	0	0	0	0	3.53632e-07	0	0	0	0	0	0	0	0	0	3.761455e-07	0	0	0	2.523017e-07	0	0	0	4.22385e-07	0	0	0	0	0	0	0	1.73338e-06	0	0	0	0	0	0	0	0	0	0	0	4.0686e-07	0	0	0	0	0	0	3.134709e-08	1.36484e-08	0	0	0	0	5.49035e-06	1.71099e-05	4.696417e-07	0	9.56844e-08	1.10349e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87702e-08	0	0	0	0	0	0	0	0	1.848451e-07	0	0	0	0	0	0	0	0	0	0	1.2507e-06	0	0	6.23692e-07	0	0
ko00280	c__Saccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3522e-05	0	1.71047e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13585e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Synergistia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04973e-07	1.96059e-07	2.60834e-07	2.68156e-07	4.44995e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70759e-07	1.77823e-07	3.58433e-07	3.54987e-07	3.30995e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00290	c__Actinobacteria	6.49265492e-05	0.0003306913447	0.0001441411	0.0001086736441	0.0005440443045	5.4296139e-05	1.4354691e-05	0.0005367920792	0	0.0008792828722	0.00073033712	0.00063289981	0.00041077138	8.2390991e-05	4.081919e-05	2.2689045e-05	0.001590506296	0.000790801273	8.23276902e-05	0.00105100961	6.3139e-05	0.000821994	0	9.324275e-07	0	6.84058e-07	0	0	5.01153e-07	3.15348e-07	0	3.04106e-07	0	0	0	0	2.68199e-06	1.24197e-05	4.485569e-06	9.268936e-06	6.518237e-06	2.946021e-06	5.457749e-06	3.445352e-06	0.00025837452	5.725578e-06	0	0.00102607597	0.0027714375345	0.0030315909141	3.517965e-06	0.00188372142	0.000109321674	5.36909e-05	0.002246367934	0.000101172747	6.9906557e-05	0.0010402883034	9.38479327e-05	4.32594645e-05	2.1336576e-05	0.001177661563	0.00029995622	0.001133499319	3.44353738e-05	0.0007239679	0.0003973561012	0.000870284372	0.00218991226	0.00146390663	3.6085652e-05	0.000951488643	0	0	0.000562184959	0.00043651645	6.94305e-05	2.62390794e-05	3.2714647e-05	3.6026219e-06	0.00023835737	5.668885e-05	7.19624513e-05	0.000150072982	0.000159241943	0.0001562523	0.0001365352	0.00034621378	1.3580187e-05	1.9245897e-05	0.0002141387	5.287824e-06	0	2.85352e-06	7.785021e-06	4.66576e-05	1.88238e-06	1.18694e-05	4.29849e-07	1.580233e-05	8.30732e-06	3.97069e-06	1.7108653e-05	2.512532e-06	1.5588684e-05	0.00094800144	0.0005398849484	8.84575e-05	0.000176786	3.349241e-07	0.00019278523	1.380823e-06	2.64616e-07	1.3696039e-05	0	6.732428e-06	0.0001097011119	2.327533e-06	6.83211e-07	2.4408579e-05	2.5781091e-05	7.37299e-05	0.0008482802193	0.0001637306878	0.0004772413455	0.0011994921047	0.0020390292105	4.228322e-05	0	0.0012153386057	2.1901e-06	0.000469713381	0.000194340799	5.5525e-06	0.0003936630382	5.014213e-06	0.000493787791	0.000108062	0	0	0.00429304348	0	0.0025838758	0.000134704	3.8016338e-05	0.00279160558	5.51504e-06	3.47668e-06	0.0013001072	7.6895822e-05	0.0014281055	0.000132371538	1.7232077e-05	0.0001188522368	4.148108e-05	0.000136059	2.7211583e-05	0	0	0	0.001616698	0	4.80102e-07	0	0	8.46500773e-05	2.61621e-05	2.9627343e-05	0.00023314412	0.000935854882	4.94962659e-05	0.003551962539	0.0036859445164	4.442431e-07	0.000112176757	0.002530005196	0.001466506458	0.0014469893063	0.00310300567	0.001052125501	0.000393266403	0.00137432882
ko00290	c__Bacilli	5.6670134e-05	0.0007843416674	2.550706e-05	0.000167750462	0.000138992595	0.00173265295	0.0006850903	0.0004679019	8.33273e-05	0.0003885160937	0.00010156946	0.00108413736	3.3069389e-05	1.4117607e-05	0.000219417749	1.4007851e-05	2.9337831e-05	0.00014766745	0.000248903266	0.00032423193	9.9148472e-06	0.00261455	5.220202e-06	0.00059706464	0.00039422901	4.6162025e-05	0.000150737	1.625008e-05	0.000102963887	4.51104e-06	0.00026469781	0.0001723093	0.00026570575	2.9656323e-05	9.067084e-06	1.93059e-06	1.0329489e-05	0.000102481427	0.000311455184	8.41733888e-05	0.00079440802	5.25185e-05	3.9538e-05	0.00098303682	0.0011252277	6.787445e-05	0	7.3069519e-05	0.0001916663	8.4758192e-05	1.938085e-05	5.7617507e-05	0.00029916918	9.816624e-05	0.000157845883	0.00020047918	0.000204849131	0.000162982467	0.000162961809	0.000294882639	0.000148912703	7.24174e-06	0.0004948185908	0.000133710163	0.000147852287	2.0090037e-05	4.5341735e-05	6.35835e-05	1.522324e-05	5.2515811e-05	3.947986e-05	7.0529036e-05	7.82784e-06	3.811396e-05	0.000175534323	0.00064652019	3.986151e-06	1.570108e-05	8.574875e-05	0.000351639993	0.000238682135	0.000173324758	0.000432676638	0.000496187536	0.000336795096	0.00031999073	8.26662e-07	5.3329347e-05	0.000264251057	0.0002916909	0.001127071821	0.00105304529	1.64505e-06	0.000610845302	0.000159653003	9.83136e-06	5.9736782e-05	1.921287e-05	7.235086e-06	1.5353787e-05	8.57378e-06	2.6118624e-05	6.303485e-06	0.000192434553	0.00013560957	3.0624407e-05	2.5543698e-05	1.3787939e-05	0	0.000295475075	4.9898e-06	1.9510899e-05	3.68132e-06	3.905721e-05	0	4.3122657e-05	0.000468203	3.867502e-05	4.6524112e-05	7.212079e-05	5.330638e-05	0.000199249767	0.000447146266	3.9538438e-05	0.0002477832762	0.000225215448	0.00016281635	3.67592122e-05	0.00139618187	6.042793e-05	5.955984e-06	0.000196741484	0.00011412232	5.790633e-06	7.7346165e-05	0.000231293062	0.000112497444	0.000107969648	8.836422e-07	0.00072520726	6.3683645e-05	0.000319600032	9.35165339e-05	9.55915e-06	0.000148574937	0.000311865495	0.00017437051	0.000326972753	0.000351284484	0.000160629968	4.118396e-05	0.000116324316	0.000792503265	0.0001857175133	6.8180698e-05	1.769282e-05	0.000124862248	6.36247e-06	8.3403947e-05	1.7579496e-05	0.000209158282	1.06548e-06	1.1051406e-06	1.29338e-06	0	0.000137959916	4.3445662e-05	8.4669392e-05	4.703616e-05	8.224922e-05	0.000115036729	1.11011e-06	7.323704e-06	7.646913e-06	0	0.000120447451	0.000168340308	0.000246083036	0.0003402478547	0.000298303685	8.250156e-05	0.000178417765
ko00290	c__Bacteroidia	1.20591e-06	0	0.00021238687	0	6.736263e-06	1.145797e-05	3.4812014e-06	2.601953e-05	0	0	0	0	0	0	0	0.000116305328	0.0001317825246	1.10942723e-05	8.873119e-06	0	1.1330005e-05	3.22521e-05	0.00014550908	4.22865e-07	0	3.03263e-05	2.8307946e-05	7.905009e-05	6.182812e-05	0.0001605009	0.00016228026	0.00023161192	0.00010579099	0.00052303164433	0.00049906789	0	0	0	2.2279751e-05	1.968159e-06	0.0001987850815	2.48112e-05	0.000237260911	0.000161003139	1.986936e-05	2.3180915e-06	2.765766e-06	9.99842e-06	0	0	0.000430829539	3.17217e-06	0.000130817615	0.000341273953	0	0.0001809248008	3.24285e-05	0	0.0001401352681	6.638035e-06	0	4.816985e-05	5.436332e-05	0	4.684813e-05	9.33514e-05	6.988149e-05	9.3791347e-05	2.2158555e-05	8.308292e-05	6.0850029e-05	0.000141056122	0.00014724349243	0.000102927052	3.0269899e-05	1.4956828e-05	0	4.499055e-05	9.0330486e-05	0	0.000192418901	0.000239462447	0.000108661358	5.904712e-05	0.00018209944	0.000288241844	9.3551736e-05	0.000103987543	0	0	0	0	0	0	0	0	0.0001310564	0	0.000116475	0.00015447870069	0.0003334372055	4.20608e-05	0.000419398941	0	2.524078e-05	0	5.91484e-07	1.0913586e-05	0.000536055887	0	0	3.68805e-05	6.578739e-05	2.1629775e-05	0.000160817828	5.339256e-05	0.0001305164221	1.20752e-05	1.0535594e-05	0.000145900668	6.9637821e-05	0.0003560357456	0	1.77388e-05	0	0	0	0.00013630512	0	0.00023182655	1.12273574e-05	2.46039e-05	4.603838e-05	0	3.515914e-05	0	0	0.0003767024459	0	0	0	0	0	0.000461600186	5.2938531e-05	0	0	0	0.000308441928	0.000120428	0.0003031072504	0.00026551376	6.4423943e-05	0.000136601	0.0005000049657	0.00012251554	3.6913844e-05	1.09934e-05	1.41306e-05	2.34146e-06	6.306197e-06	4.55875e-06	6.63134e-05	8.02437e-05	7.4073e-07	0.00015416258	0.000100990217	9.1268647e-05	0.00011787609	3.0175241e-05	0.0001017099373	5.410524e-06	3.580608e-06	3.643853e-06	2.139217e-06	1.6785265e-05	8.4636089e-05	1.36691e-06	6.27196e-06	6.8978419e-05	0.00048790809	0.00029145148
ko00290	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	4.20882e-07	0	7.37732e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45701e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37161e-06	0	1.01272e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.738085e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.284224e-06	9.120263e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00290	c__Clostridia	2.9890359e-05	0.0001560690454	0.000101650115	6.8709434e-05	0.000183662831	1.7361799e-05	5.2606562e-05	3.60372101e-05	0	0	0.00041356138	0	0.000247947	0.0002380197	0.0003787053547	0.000498929668	2.83584783e-05	4.8671649e-05	0.000327029599	0	0.0002157335353	0	4.389807e-05	0	0	0	0	0.0002025887839	0.000147771	8.6146415e-05	0.000161528622	0.000298773971	0.000315597211	3.1918439e-05	2.298037e-05	0	0	3.355841e-06	5.0894897e-05	2.66658e-06	5.0340242e-05	9.413152911e-05	3.2897762e-05	5.1730619e-05	1.1393053e-05	3.678954e-05	0.00015229953	0.0001128724373	0	0	1.58467325e-05	0	1.2894298e-05	0.0001021759467	1.11593e-06	8.9568361e-05	9.6795083e-05	0.000132710565	7.35593884e-05	6.82402292e-05	9.7268154e-05	8.5042341e-05	3.44332661e-05	0.0001311989718	8.55807546e-05	0.000159791109	0.0001835965918	1.5115773e-05	5.7035166e-05	8.35252472e-05	2.2827362e-05	6.32062905e-05	5.40102985e-05	3.7267808e-05	7.98246257e-05	0.0001211221641	0.0001260941984	0.000248333685	0.000187183726	0	0.0001631876062	0.00024533867	0.000197127581	0.0001677111219	0.000155989784	0.000142210505	4.37125793e-05	0.00024886156	0	0	0	0	0	0	0	0	0.00052618571	0	0.0001841177	3.631222e-05	0.0002765198	0.000473371	0.00028144289	0.00032046863	0.0002051768	0	3.006e-06	0.000321973648	7.807636e-05	3.781129e-06	0.0002521957864	0.0002304598185	0.000280287849	0.0001104062593	0	0.00020956066	0.0002209281	0.000121864026	0.000291313405	3.9528059e-05	7.3796257e-05	4.1537508e-05	0	1.560958e-05	0	0	4.42625e-07	0.000260889609	1.54517e-05	0.0002428079564	0	0.0001181514976	0.0003574039372	0	0.000472433551	6.15111e-07	0.000386700336	0.000185743879	0	0	0	0	0	5.4605715e-05	0.000383756359	0	0	0	2.9592326e-05	0.000148137778	5.2170471e-06	7.2949379e-05	8.59573257e-05	0.00013601672	1.71122909e-05	0.00010268971	0.0001217561001	0	4.1053141e-05	0.000708916249	4.9764314e-05	2.588293e-05	5.8057496e-05	5.75283333e-05	0.00018838697	0.000245743252	0.000315157577	0.000191184084	0.00021707823	0.0001240885202	0.000179242412	1.4341083e-05	8.9371e-06	2.8334552e-05	3.8987485e-05	6.1155284e-05	8.2403642e-05	2.42011e-06	1.919193e-06	0.000127915522	2.7729635e-05	2.619225e-05
ko00290	c__Coriobacteriia	2.8713e-05	1.60681e-05	2.47924e-05	2.61011e-05	1.77432e-05	1.81798e-05	1.47905e-05	2.95775e-05	0	0	4.98931e-05	0	6.188722e-05	7.89629e-05	1.56492e-05	1.7671e-05	1.68452e-05	2.27916e-06	5.849778e-05	9.06863e-07	7.730929e-05	0	0	0	0	0	0	0	0	0	1.62527e-05	1.53543e-05	2.236148e-05	0.00012587772	9.446403e-05	0	0	0	0.00010289945	9.52922e-06	7.694185e-06	2.272256e-05	8.73857e-06	1.07388e-05	2.533185e-05	3.65165e-06	0.00019082652	3.626061e-05	0	0	5.01289e-05	4.25761e-07	9.126035e-05	3.160734e-05	0	4.25613e-05	0	2.536882e-05	0	0	0	3.26332e-05	0	1.447971e-05	0	2.288334e-05	3.876695e-06	6.66165e-07	2.3485264e-05	1.0437444e-05	2.98834e-06	6.288361e-06	4.48983e-06	2.04636e-06	2.676288e-05	3.78526e-05	1.890405e-05	5.995105e-05	2.10571e-05	0	1.5306044e-05	1.0070933e-05	1.8249701e-05	2.112471e-05	1.6986315e-05	8.818512e-06	8.78336e-06	2.8259342e-05	0	0	0	0	0	0	0	0	0	0	0	3.495099e-05	0	0	0	2.67873e-05	0.00011094785	0	1.67744e-06	0	0	6.24048e-05	0	8.969004e-05	4.851294e-05	0.0001108696	0	6.25787e-05	1.409251e-05	8.420078e-05	6.371883e-05	4.201387e-05	3.249337e-05	1.66324e-05	0	0	0	0	0	0	0	0	0	0	3.08865e-06	0	7.64456e-06	0	2.06372e-05	9.8314e-06	0	0	0	0	0	1.14809e-05	2.80044e-06	0	0	0	9.55286e-06	0	1.46381e-05	6.94001e-06	9.90606e-06	0	2.36931e-05	8.96097e-06	6.66788e-06	0	0	0	4.13336e-05	0	0	0	0	5.511333e-05	0.00012797018	1.6721e-05	2.08948e-05	2.94067e-05	1.61763e-05	6.68926e-06	4.30804e-06	0.000100404	7.7871e-05	1.88249e-05	7.88513e-06	0	0	2.46722e-05	5.756263e-05	1.204746e-05
