Pathway	Family	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00016	f__Enterococcaceae	0	0	0	0	0	0	0	0	0	333.7524779327	169.7053923982	79.8270803831	10.3878147811	0	0.4909640405	0	0	49.3538124606	0	146.1186860268	0	0	0	821.3133045885	306.1175195066	499.0725341108	363.5845358262	5.1267252309	7.1237666291	5.0230015497	0	0	0	0	0	0	1306.684999917	57.041138041	0	197.1535797756	0	0	0	0	0	41.0330813798	25.1521261685	0	46.612377152	44.7084830424	0	54.6466139385	0	0	920.2840275074	0	0	0	0	0	0	0	0	0	0	0	18.1604237043	6.4614407142	94.4119185783	9.7513134171	0	19.3561063246	0	0	2.990906165	2.7340027104	0	0	35.0594823197	236.1862943755	0	0	0	0	0	0	0	0	1.0193648744	15.9993292362	2.1381063928	12.9917255127	1136.7300767705	75.5645772472	35.1586653614	234.1350886761	0	320.8248137186	0	69.0563018007	0	0	5.1807858081	2.209716554	0	183.5412552047	261.6496828893	0	0	0.3258725151	0	0	0	0	1547.9684308255	0	18.5875225481	0	0	0	1.3430045856	0	147.9552000131	0.9220231826	242.2026833596	96.5890925432	592.5013370638	0	78.3401186675	0	518.5705089949	59.9081408158	0	224.7291302268	0	896.1749686678	0	25.493511006	0	28.2152393033	229.9825956281	43.9542725842	111.8034249922	0	0	145.480380672	91.227510426	70.3272436255	20.6941950485	56.7699267762	1.6339561587	0	0	0	0	11.1723028111	0	0	13.4926545374	0	0	0	0	0	0	0	0	29.6387487073	33.8415878846	42.7997284966	0	4.5518552646	3.6723627501	0	0	0	0	18.7134411006	2.6565925474	3.5997252252	0	0.2887060552
M00016	f__Erysipelotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.811695678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.1245906779	0	0	0	0	0	0	94.1764545502	74.7005466227	149.7189478784	0	120.6930076395	0	95.667050149	199.3965820603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Eubacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3697071013	3.7781596755	1.4475316104	0.766061438	9.1530977541	0	3.9125211216	0	0	0	0	0	0	0	0	0	46.6801425577	32.6380846461	36.8088916472	0	2.2400488571	0	0	0	0.8798730378	2.7688345554	0	0.739379355	0	0	0	0	0	22.660624646	0	0	19.3905143341	0	11.7571587012	27.4588897686	0	35.9172233983	5.696965306	3.1112341272	3.6543339803	7.3222249093	20.4998561373	6.7407081028	3.7475452682	0	3.3482965746	3.4470246793	43.7165070424	11.3018214209	2.7299264691	10.6550774373	27.3967708567	11.3337658934	77.3826879596	39.6147280597	39.4174433033	24.3884573533	0	0	47.4128279604	0	63.5983154888	75.0465801794	102.0570814303	72.861608492	47.4598677339	60.9969072336	15.479897168	81.9190779774	0	0	0	0	0	0	0	0	0	0	0	240.4131430749	0	0	0	0	0	0	5.8630204008	0	0	0	0	0	0	0	0	0	0	0.7451170046	0	0	0.7356107109	0.7517351998	0	0	0	0	0	17.4972423308	0	11.1374335388	0	0	16.7029297615	0	30.711352328	1.0667600461	31.3131337497	3.7022211557	0	0	0	0	0	2.6795664092	22.648028165	0	0	0	0	0	3.7469908755	0	7.507882708	0	16.3079627904	11.1355908622	10.9829380983	0	0	0	6.2162503493	0	0	0	0	44.7021136388	15.0591968879	48.3722878333	19.7686867528	47.2804256722	41.715075287	11.5365469359	11.453388919	0	2.8964656581	0	0	0	0	0	0	0
M00016	f__Fusobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8885551622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Hafniaceae	0	0	0	0	0	0	0	0	0	0.7431918826	0	8.092538779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977.7931776583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.4217647595	0	0	0	0	0	0	0	0	1.1628037874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1154310819	0	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Lachnospiraceae	20.4574001327	176.9893633945	132.2727060976	84.1261602051	218.8671540064	48.9057531965	39.6860866061	120.5948529852	0	0	537.3173223002	0	815.9438444621	344.15967831	180.2611900653	692.8196570726	60.6968922344	59.6617075208	253.9981059396	0	414.7969799848	0	70.4587235231	3.1266098526	0	0	0	313.2625070544	225.4053956399	183.4665386737	426.6609588093	477.6298535029	558.8967751996	16.8729995093	18.2893141821	0	0	44.1279682262	86.6460528929	13.4975216495	27.8294036192	140.7075347428	19.6650479467	25.4854484583	70.1734631852	16.4362595273	236.4441903811	414.1653354517	0	0	0	0	1.5596271933	8.0696827409	0	7.2764429585	289.7581596178	308.4710806106	276.7432782279	202.1365193266	403.3955330836	50.5685924764	157.6125418874	201.0087630398	257.1214314082	96.6952841863	175.6884432944	0.9735683283	108.4277093633	51.8904814274	55.5815088672	40.4192389546	112.0316321946	183.5136248722	12.2382696819	100.0328559611	52.0246283813	236.5289779161	146.4759619776	0	240.6043494942	393.6724943711	331.1435409765	258.81766433	161.0966385538	164.9015975589	7.2937167018	337.1962037003	0	0	0	0	0	0	0	0	998.6104598621	0	219.8944803737	14.1160772658	386.6131883658	925.1370289638	617.6316076544	392.7840991578	98.1127861233	0	0	610.9954251554	132.4294382721	6.6167140662	181.5679128126	68.159647608	72.5749605221	58.9590343894	0	71.2125694836	302.8980941948	78.6579831378	196.4612228894	218.5984473472	320.8081051233	48.647543038	0	9.0339010992	0	0	0	364.2401052509	24.8561868868	402.9538152023	0	286.3865566941	814.0568263274	0	1190.8226902948	0	733.3524174091	517.9915593457	0	0	0	0	0	23.8325207346	694.9647501527	0	0	0	26.1080211142	505.7937418335	51.1457454282	145.1324110822	273.3774405056	450.4030874178	55.9806276008	93.087171458	152.4876746382	0	0	1362.491589343	235.4688125886	134.2344178737	51.0067085325	45.0193997664	537.3156753726	132.0665610971	187.9629960528	127.4220095708	142.0924288114	112.3707525476	70.3389930043	33.282463923	19.414454324	27.8934389875	13.403434555	84.976313473	97.6993467047	0	0	60.332442171	103.1376711926	59.5973144055
M00016	f__Lactobacillaceae	40.3787194157	109.3164369798	21.0511901872	182.6795154199	225.5043075965	19.7601095748	33.8852624383	123.9339864283	0	1.3010171304	106.8998823756	28.1384293132	3.129932449	0	1.6309051799	24.1519480874	104.9872812179	79.4575803814	3.2527276806	6.1909077317	0	77.3035908594	0	0	0	0	0	0	0	0.4718601836	137.4189285623	0	0	0	0.4719114327	0	1064.4883099786	604.5913456295	0.888860463	0	9.0829680067	0	0	9.7144623343	26.7266956008	3.8529407649	1.8930870278	5.2582597247	1.1707019179	24.1551682771	0	90.7410953239	0	0	13.2282783441	63.6027099558	329.5890492731	0	451.647263353	230.5421809167	647.7176165215	33.2453467251	128.0118113406	0	263.5349283888	0	5.4881538441	32.5253069847	64.883624018	46.3929826144	1612.2092844837	71.8202248178	1011.0171679984	889.0162763969	34.2424784815	23.0711872833	1316.1448836223	1359.4702027977	1.1763209405	524.411355401	6.614694082	1.4232658093	17.7983842039	8.513300284	10.1885030241	36.0254347461	0	0	3.2089146008	0	342.6386568302	0	256.2600746476	0	0	846.7874260641	0	3794.6828367329	23.1402820025	0	0	0	0	0	2.6127131625	70.8327899724	49.162483133	0	0	0	0	3.2207144004	0	0.5757820332	133.546938274	0	265.4072446028	5.2135155178	16.5033134997	0.5246792429	1.1495628089	29.7684448348	14.177695717	0	1.2642225032	6.6491035926	9.1335390893	1.1904647396	250.6675991129	0	233.9210972252	4.9983825443	6.5105680314	102.9772010375	0.9119365755	318.4922382873	2.7923959972	60.5684534554	39.3181541445	283.8538282169	33.3138009282	150.0799295896	180.2806752718	540.7074178397	0	11.879083542	190.5778524457	50.6518656304	2.1962849243	0	3.7395511173	330.9658209666	0	0.9753049563	0	406.4232594506	18.0047857529	52.895921754	6.5089225796	0	1.4965214619	1.4998848637	0	0	0	303.2214715781	36.5843371757	1.1719439384	1.6343205115	3.9591366394	3.0149780979	14.0223066752	1.1636148966	0	0	177.2165293384	517.2456409621	1112.8666135114	0	218.6803003593	10.3563290062	145.7336278984
M00016	f__Leuconostocaceae	1.4781890009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7178694976	0	0	0	0	0	0	2.7745049048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8489007108	0	0	0	0	0	0	0.7066645781	0	0	0	15.5902252766	0	0	0	0	0	4.4073991273	0	0	5.3433870446	0	0	0	0	0	0	0	0	0	0.7062299753	0	0	0.7328148026	0	0	0	0	0	0	0	0	0	0	0	0	17.6085308104	6.3967578316	0.434384814	109.6180768869	0	2.2939684294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7961427946	0	0	0	0	0	0	10.8648339344	0	0	0	0	0	0	1.5244689359	0	0	93.599737478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396009159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6966985658	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Methanobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4851889338	15.5658426973	0	0	0	0	0	0	0
M00016	f__Microbacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.744047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Micrococcaceae	0	0	0	0	0	0	6.823513356	0	0	0	0	2.0666916168	0	0	1.3864922785	2.7240059568	1.7824466709	3.6153954521	0.700280112	9.6875413273	0	0	0.3454124204	0	0	0	0	0	0	0	8.2139532194	0	5.3367340992	0	0	0	8.0310895019	17.768814314	3.5178146525	2.2636016886	7.3303647665	1.7856713789	0.7087356117	4.6453134551	5.2082960249	24.5608534504	0	14.6812780159	8.4490356231	9.5038682427	6.8021581728	3.6353126852	19.9217552281	5.0620731738	75.4937057915	1.2918070566	10.4992161177	20.0358686548	20.7621559665	3.8638461002	20.4219316215	2.6116910557	41.6323266537	4.9752798208	22.2519554496	0.5222932954	1.2026756111	0	0	0	1.0430634508	0	0	0	4.2096393264	13.5774000162	0	3.2364850175	0	4.9222088542	4.5002026758	7.2424007622	17.4298510908	13.7814146789	5.1434348414	8.2977844298	0	6.9598867611	66.1264353044	52.0277724215	4.2983323531	34.6428013181	0	36.2746215716	8.6840925515	0	4.9745494718	0	0	5.2258295597	11.4788022591	6.6118340595	0	15.8567643329	9.9756250502	1.7994814605	2.0165934614	0	0	7.842046317	0	1.0243246543	0	11.3805391278	0	8.9820316844	13.9920253415	0	2.5797093342	14.6973984179	1.9615118945	2.4606758365	44.6338325496	14.0251555119	21.8952096643	12.0177576943	51.1088990785	2.6414854359	0	9.1586150732	3.4432004097	3.0544096767	48.2792758974	11.8909401025	43.3485058543	3.8164900023	43.9406178427	6.2581436045	0.449562804	6.7345343343	7.8181633673	3.4580031951	2.7261102804	0	19.2812150247	22.1510172486	14.7479765487	6.4641503791	4.9956712836	1.866148515	2.3283413684	6.2494116456	15.0609761837	1.0706870263	0	0	0	0	0	0	0	0	0	0	0	28.5722804238	4.9001714477	0	0	0	2.4523845227	0	0	0	0	0	0	3.0001433499	0	8.5498660649	0	0
M00016	f__Neisseriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1400094571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6781923024	0	10.9849613202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0734480266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4325729742	0	0	0	0	6.5452058542	15.4992295632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Odoribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4991689783	10.2666634916	3.1763597961	0	8.5182780745	12.6070787006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5758237854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.7785594921	0	0	0	0	0	13.1599022785	0	0	0	0	4.3039781817	0	12.532789527	17.3021658391	0	0	25.3513132976	6.7833841192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5126643508	11.428788378
M00016	f__Pasteurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8941572709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1206985203	0	0	0	0	0	0	0	0	0	0	0	0	85.603025732	0	26.4217312146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832725687	1.2928248222	0	0	1.1130257593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0963717161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8095799539	0	0	0	0	0	1.1978783877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Prevotellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3904727298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Propionibacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3064219396	7.4581636856	0	0	0	0	0	0	0	0	0.7251631617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Rikenellaceae	1.3209264994	0	7.6948901747	0	0	5.2909312197	5.4437369879	3.1449029035	0	0	0	0	0	0	0	25.9633732486	8.136974422	0	0	0	0	0	0	0	0	0	0	0	0	0	24.9303602749	32.1041371321	3.1621255813	52.3091273291	34.7556752986	0	0	0	9.6368123852	0	0	15.3183968863	11.527921972	7.0106135565	10.4268455595	0	0	0	0	0	0.8852180111	0	0	6.288627133	0	13.5020938678	0	0	0	0	0	14.9058976824	0	0.6319583927	0	40.4465734964	0	0	0	0	22.8865598731	0	61.6003112555	17.4199520038	0	0	0	0	2.2695148064	0	197.8519603719	158.983816724	68.5547849566	31.3998507297	192.5042312432	227.5898033117	0	80.1668426459	0	0	0	0	0	0	0	0	0	0	0.6220495556	17.8981352595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5180374174	0	26.6027437497	0	0	19.074966521	10.5998503263	130.6737506469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.8952177941	0	0	0	0	0	41.0168027301	0	0	0	0	4.814034782	0	121.9783207664	116.4386903415	0	0	62.9367448711	61.2138139364	0	73.9777124024	60.5630662641	11.0380666286	10.054819706	20.5868762811	319.5289383094	448.8256378038	4.8087531103	4.8878467475	1.3032652562	4.1071325923	2.9335674822	0	18.8203412049	0	0	0	0	8.1841496512	45.0276966231	0	0	10.9411934462	507.2532316936	35.715972791
M00016	f__Ruminococcaceae	9.7872333964	0.6796380866	8.813872513	4.7592045438	6.2344705311	0	7.6201414315	11.6882990305	0	0	0	0	64.7330770397	42.5433737221	16.9367010198	119.4482979655	5.7955919194	19.8978410931	89.5982044304	0	49.2977968727	0	12.5561540425	0	0	0	0	9.949651051	11.4927891852	11.1652057247	67.9863642704	193.2306919027	203.9667770515	8.3989415739	7.4686650071	0	0	0	11.6061548202	0	11.2927710258	106.3333529175	2.0067887827	0	0	0	0	7.7872160217	0	0	3.4309909207	0	0	2.579079602	0	13.8486256687	0	0	0	1.6869014999	0	4.2982421624	2.2588872114	22.3128037687	2.2994273979	29.8917468463	47.2016723	0	4.2884490399	67.1519546111	0	35.5112239942	0	0	6.7217688634	3.225016966	123.2579070814	314.5469032789	17.0406713065	0	91.8918409745	121.2251080062	48.9236773313	33.7534437534	89.726889453	103.1098424738	53.0593596326	47.8520397176	0	0	0	0	0	0	0	0	28.4548210949	0	13.5770813324	78.8485079203	18.1564814176	20.2714774011	18.8961866379	0	207.5874190468	0	12.2021292225	1.0173731531	19.4926264386	15.4443228902	5.1192051504	377.658788351	452.7492082356	130.41103452	0	284.6015218179	7.6129708205	43.9061895427	53.8044845282	2.2714624708	0	4.9518993729	0	4.8663571023	0	0	0	75.6487139526	0	5.8020658044	0	11.4179915552	57.5159181324	0	38.0717370934	0	19.6056064411	42.2257827131	0	0	0	0	0	0.5289837806	8.6476168285	0	0	0	44.9564570896	16.3462669386	1.105775002	0	4.1122605518	20.1577675719	9.9806751347	0	9.3206160121	0	0	0	5.5090114787	1.5902284534	10.4421857576	0	0.682512327	119.8860261521	9.5297940369	19.2465324087	154.7019960123	16.6818898796	4.1399590274	9.9721739742	5.7353062523	0	0	0	1.2069577314	0	0	1.0787166286	41.3699007239	7.1155422423
M00016	f__Staphylococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4227925356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00016	f__Streptococcaceae	32.4341163926	590.7168280341	28.5665425277	134.1392801863	134.8263962174	1743.0960196196	522.8895142885	372.024405386	228.5955197863	340.9955620202	67.3653768237	344.6579164015	42.0577897998	14.3420491902	279.1407993457	21.4776881664	47.0347014342	185.7376464014	252.5040464441	397.3756601496	3.5032282335	2624.8719973365	3.2320965137	1281.4412181051	544.911754603	115.8194034989	190.1932170512	13.682842468	62.7251065656	5.7631316597	289.012025716	193.0914523159	357.55001743	19.5651279977	10.3986224734	2.827108313	16.006423319	121.563570243	364.8907676702	101.4734427101	715.7743663718	75.4568877153	19.6843507338	899.9741490068	2423.1276594317	196.5404927117	1.9045507602	162.4732758903	380.1996373734	184.8038538227	38.1245049994	93.7580607792	285.1668419034	143.0545441417	354.6757311523	188.2986448363	320.9831448367	345.0679384472	414.2257678231	345.9806212704	506.0751053981	368.0634967757	750.1243505402	210.9664940427	251.9938739605	28.6522780791	43.7807528718	66.1042211283	20.3076586854	69.298602827	59.0518182778	96.8538757461	7.1313988456	41.7098511157	149.9887623618	551.8701359934	0	28.6805858308	79.4482199742	9.2254070426	340.3985013741	263.0750998309	701.2342979257	472.5072501688	395.3429351808	430.8533036996	0.6769028284	63.7346564386	421.5652534821	877.2083772595	1360.8929365867	1862.8706228219	0	825.7769234349	457.2333583216	14.5674997229	80.233292138	26.3922633474	4.8433962486	15.567996039	15.3838388794	29.6165899275	10.2576337156	162.2012404486	239.8403805233	33.2930834686	21.7133946238	14.1153475706	0	466.0548759555	2.2666793392	37.2516231445	6.0115998006	67.0801249349	0	100.7349387885	639.4612526269	51.6930000612	99.5082674512	110.6898904302	42.050619939	258.5320646169	693.9698705033	74.2127223803	363.256589811	403.0404344646	247.1430257402	33.1877761819	2545.8251694398	72.4020628177	11.8031981444	188.8383863903	288.0612942704	7.6560975359	194.005411531	18.6261949301	143.9010660883	155.0890288147	3.3641350419	1117.051673788	81.2726326037	514.9739130712	142.3926255125	10.0507343056	184.0549105609	527.2205871159	322.1088033571	585.659957205	389.7669566841	210.7146503973	51.8828689018	189.5637334752	1077.8874289477	235.9896858357	88.7472625293	21.1500911819	194.6609601628	5.2676248188	48.0174632448	10.8087359934	159.5442476043	1.4403549509	1.7165991183	1.5530425235	0.9908498607	219.1407923503	48.0043365034	74.8224509079	52.1344040376	153.2850254913	164.7597897678	0	6.917873461	5.9539034422	0	183.5993704438	219.241104191	292.1171695896	654.2326937553	304.9862075141	114.425119913	219.5282942642
