Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00790	p__Actinobacteria	41.3109257157	133.3105934831	66.6889895905	66.3775667031	197.9123426508	19.2983822234	18.6967038433	181.6052836222	0.3778246825	237.9732282641	375.061496279	193.2437047349	135.8981258829	18.2038651551	10.0238469157	10.5193992447	495.275213587	540.6121816691	33.2794566286	1039.9303924409	11.7276606149	538.6877754688	0	6.5088657576	3.5471045833	1105.0973623323	873.0699147773	5.1730119728	8.2471796681	0	4.7653275396	0.9407495973	14.4450295013	0.1984126984	0.7744563983	0	4.8360054156	13.6679246804	11.1391909379	10.6784730641	7.1456371615	13.8387708503	11.9736866703	19.3255178817	133.4857909805	35.4400961926	0	442.3125014071	954.5099483262	1437.8978014462	3.2948273911	1000.7602258506	26.8975587222	15.816239034	1124.0625563364	45.6508676908	23.6597625461	359.2241102965	65.5591312673	26.7102392227	20.6658468977	416.1149289356	118.0432772257	352.0035061665	37.0880852062	175.8441402453	139.5438510514	391.0511335237	1105.5138561515	625.7805203941	16.2127008238	436.3148509244	0	0.4745364884	151.1033515186	118.3109848419	11.7409498135	10.9483134608	19.1507052704	5.1959164549	125.9053470467	34.6523567138	53.0169730191	73.0462533015	82.2525047862	77.7835811369	77.7531612882	174.3348233343	41.8590814731	35.7804343244	113.6688393361	19.5381792	0	22.5175492919	7.850055906	14.5905249739	3.9689833929	4.4678193667	0	9.923022694	7.6853215171	4.9988928039	3.6218659979	15.867479584	7.0868873686	441.2813877885	415.3313178409	22.6345676293	46.7656345564	22.9487572574	38.4393769306	2.0900007429	0.3831417624	6.089206555	0	4.9198611387	59.5182329993	0.5764052361	5.9868533801	37.1478477713	42.929550284	37.8707804831	389.1377543696	43.2255937672	231.3903616016	652.8334961941	687.0549670505	11.2789383768	0	312.562209669	4.5651167028	151.7381452746	95.5479255053	10.4207606691	188.5634504693	4.2633055032	158.2651685988	35.0086174855	1.3358533261	2.3784269173	1134.6034316215	3.4167202825	917.8880918371	48.5695412434	28.0718471491	1045.1172956898	9.1638758531	6.6043268801	334.0275840519	29.9349208891	266.3435415257	65.9727140927	14.7124246833	42.2935022398	12.4390243332	42.2794643201	11.7873763419	0	0	0	325.4714257107	0	0	0	0	35.7037949464	7.6939945994	10.4411236976	73.0461580786	488.176151387	28.7849567376	798.0266016217	727.4887592471	0	17.5023613203	822.3256412661	521.7005640663	430.5089065078	1113.087577187	399.5015401087	208.7089387687	401.8392257324
ko00790	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0832376376	0	0	0	0	0	0	0	0.5506769981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.5167652065	0	12.9574760069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8423630376	0	0	0	0	0	0	0	0	0	0	0	0.9833188614	0	0	0	0.3399822437	0	0	0	0	0	0	0	0	0	0	0	0.4269783519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00790	p__Bacteroidetes	2.1780538081	0	335.3448725429	1.0766784663	8.6775249408	9.9189740563	7.2277778551	27.0822808329	0	0	0	0	0	0	0	112.3679128669	146.0709101748	12.2633660106	5.5207705501	0	13.7566137013	80.5865994351	72.1907667336	0.3503571012	0	64.1165277671	41.926366858	29.1918926966	21.5692038134	112.8430207913	186.1281909042	253.4469561785	155.0283962214	693.4634322597	669.1545019481	0	0	0	23.8956908675	2.7160597237	286.9352023419	27.1347774597	235.2740088225	178.2178941512	29.435334459	7.9394622705	1.0388885402	10.6577598659	0	0	936.2152363678	1.170152689	130.991852049	562.0467887765	0	325.091661014	43.6746042857	0	291.2161816613	11.4947600907	0	105.16720608	103.6542085683	0	75.8168854729	112.0084962139	83.2933774939	194.1968797341	48.8514757479	190.1570920849	68.3254965371	273.4851024192	153.1910630022	113.9203219822	39.276004193	19.1785956381	1.9254736946	83.5927721574	105.1123832958	0	201.9498248208	277.3966360238	178.4421236412	50.7257958739	173.3618965863	281.9454856257	242.3515180772	76.1003291999	0	0	0	0	0	0	0	0	181.758396654	0	89.9708485284	246.7593934283	270.4993040878	43.2774278178	446.4870106293	0	25.4345200256	0	1.3117388147	4.7319321466	463.0442823925	0	0.8149092971	52.9845587953	70.3284745212	23.8297332811	106.9766174001	43.9258025313	163.1324796837	9.2074792319	8.6394773418	182.437957862	79.3664646956	378.0953643213	0	22.0021256671	0	0	0	73.3544371925	0	178.559824396	36.9106736651	46.6648131025	60.2994819519	0	48.9839805625	0	4.0922597586	592.4031775268	0	0	0	0	0	594.7363716655	72.0469038901	0	0	0	393.2364475655	338.6726781704	329.8602868817	327.4388021671	117.9917000314	294.1995934491	567.2614328402	103.4024706138	24.2356056566	0	0	0	7.2115764416	0	0	0	0	190.3088897176	114.0775103003	84.6125270394	110.7588468676	56.4273093116	99.3985707962	3.7548486951	0.8186349148	3.106876561	1.3572181299	22.0516094651	85.654765967	3.6822600223	16.4600984704	71.1636983732	350.3515931091	319.9329052462
ko00790	p__Firmicutes	26.2904514498	351.0870307875	63.2228211205	97.3885947295	128.0260200462	138.0676723316	314.6540114522	217.9781522213	70.102149344	190.9316651931	176.3577865977	747.0612832763	318.2795922805	146.3826256866	197.7554875918	278.6759801993	77.4113543015	125.9005974871	238.8023836248	204.6459087536	89.7360006939	1600.0537874523	27.503604926	526.6874329919	212.5064169364	54.9908594884	101.0874732208	126.3199300319	120.956784353	78.714230817	210.9678132852	137.0816214982	175.3219898497	14.9564494029	13.9382002791	2.8741113958	31.7628772858	197.313366124	272.0092847127	72.3062306161	502.0969820584	98.9352725057	59.8152840159	733.4136853031	92.2256929391	183.4558022416	54.517020263	133.395848645	244.4785934243	106.256017058	40.9975057856	53.6355541368	176.7528469855	146.3335126762	140.0498495373	179.297891277	314.0560977446	301.485467148	488.3326044145	318.5512941956	354.0030696323	115.7436726428	543.6107876884	192.9935594147	274.9100831159	58.6051908197	153.1370362774	40.7683443672	59.8454645116	66.8994846869	547.5248897909	81.7478397812	338.3630787562	402.2808510593	102.1550516787	245.5096457654	311.5442957926	415.2266583639	197.3575334501	5.5887643453	331.1841258897	330.8821120558	547.2769718094	352.4023922977	301.9811065108	365.3140272483	25.5225729439	184.3176796383	183.2538226941	367.1231879171	769.5504078684	815.4687518983	0	393.7261837106	193.6742209359	58.7348785047	436.5878960844	607.4621657048	94.7489238978	33.5088546699	168.8197263755	386.1120080757	253.70915928	155.6078312866	131.5825679607	21.8015919641	15.1047071177	294.2900715616	60.740950943	258.2713365976	49.9777477022	141.8255044826	160.3402230573	72.2333111494	511.4516450211	160.7243594003	497.9252334709	60.8735756722	62.8269245878	38.0021894775	23.095281823	159.5895425513	366.6090355861	24.5755148717	213.1274758706	219.0267254389	108.8143030262	100.8821384917	421.8345929596	142.5766789371	11.3824824266	208.9859802494	336.2531260708	15.8850499636	401.5694506807	275.7743118488	251.7809260602	302.4804972159	46.2395563864	381.9240470431	43.7093487931	192.1830493766	151.3111789941	166.4262537831	293.6112027047	301.6172245664	252.9738258825	162.2003124989	251.8047011673	240.2263497356	49.5634014554	259.9903062114	518.7100426454	234.9962396601	48.2061200092	158.5780612445	112.4269878993	19.767753171	44.1128568085	501.6512731091	81.8697542241	45.4186152274	19.6699679991	17.2404921777	58.779104648	294.5144282744	92.9257942525	162.2200095863	178.6185314223	204.4377998713	188.0874810708	32.9487480819	20.4211279011	11.1921125845	2.7242840011	92.7803826497	144.1004211251	181.0958757373	37.6932125126	240.9391075254	66.8931813041	194.7652446371
ko00790	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3469319135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9913447784	0	0	0	18.8053317794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3592026791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8273454384	0	7.5324854685	0	11.7463213751	0	0	0	0	0	0	0	0	0	0	0	0.539601932	0	0	0	0	0	0	0	0	49.9011300912	5.4864232025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00790	p__Lentisphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3671071953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00790	p__Proteobacteria	31.339921462	3.9091236941	2.4431493558	0	0	0	262.3642607594	0	790.1229332969	308.5574947154	167.7051005305	238.5608969935	40.4502265759	3.0408920527	30.1715864842	0	31.577811336	167.9905533293	0	79.4892648503	30.1132354747	497.6909748559	2.216061021	0	0	0	0	0	0	1.052181462	3.1596362747	2.0967591937	15.6316435581	0	0	548.7094847626	90.9957888421	5.9134974067	187.9308582917	494.153309451	57.7054128623	185.5552921745	21.2015557642	8.6585694471	189.3292822487	1178.2450975425	13.7685983851	85.3836950259	122.3280634322	117.4214500157	14.6712097464	404.8048105025	5.5938882997	0	23.9688205608	1.958951102	34.098058494	14.7844607346	36.1681473075	16.2422685914	0	0	55.3712412398	21.3593482195	10.2260329649	7.7600502355	77.8899630944	322.8678083572	4.4613315255	29.1395261419	34.7444734169	78.3652894634	81.8833836314	104.6053666447	41.4120050803	0	75.7436189326	94.2920611665	11.7916217578	353.1456522551	0	3.4837967468	3.0600116214	2.2738299737	5.6226708001	1.7416999418	559.465843836	0	172.5376447682	655.1842784425	0	217.5436072653	0	209.5819083394	195.8820278477	83.8701287122	8.0867754011	72.4798591615	26.5716010474	642.7853266396	1.4456550056	18.2292355895	0	6.2251023644	8.0213398487	1020.5093817904	1085.4353360724	9.4266800994	0	12.0645291451	0	0	0	0.4900675081	0	14.7120261634	2.7043630845	3.057554978	0	3.4183020437	13.7861043193	36.272708558	526.0138380006	0	864.8112101524	842.224848414	17.2326302812	13.5751199342	142.61746983	1.666681096	566.1735458383	457.9991704644	216.59644507	641.7121330878	106.3043887288	352.112457917	55.5457191081	0	93.3211746153	386.85686768	6.0149954396	566.5791704368	297.2676925926	22.8421670461	11.065597767	285.650878193	673.7276440118	785.5949047009	35.0017308238	315.8390503851	0	23.2259040674	1.9759598083	398.6747915432	15.5542657852	27.3803835062	7.10181149	126.2916460456	260.4588012242	107.8447321292	28.3153422088	205.4645987386	23.8724203461	53.0802258001	57.1391280052	1.9969700949	0	12.6031004905	23.828334252	52.3113404775	2.4357910972	51.6750303771	21.7683986224	33.7871501867	0.6094382609	51.3678479402	55.9252053169	106.9574394126	80.8411012577	10.6196440893	0	7.5790081877
ko00791	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9235981753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2401240248	0	9.7125846423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00830	p__Actinobacteria	0	0.3296748901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6980169746	0.2962648741	0	0.3683563563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3676086792	0	0.2358665838	0.2269588433	0.6505768012	0.2267065824	1.276225324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202502891	0	0	0	0	0	0	0	0	0	0	0	0
ko00830	p__Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6454189847	0.2263036125	0.2881165767	0	0.3722352412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6536455162	0	2.5425667333	13.4906796076	0	13.1118867041	0	0	0	0	0	3.7560582609	0	0	0	0	0	0	0	0	0.6622972124	0	1.0058017436	0.7207533997	0	0	0	1.5635590268	0.2826252995	0	2.1343619965	4.3599217841	3.0091457037	0.4816845708	1.1158131794	3.5993287186	0	0.5779742229	0	0	0	0	0	0	0	0	0	0	0	0.4592826959	0	0	0	0	0	0	0	0	0	0	0	1.2281160654	1.1896573065	0.2514520206	0.5588142914	0.2024795995	4.8086356155	0	0	2.8385056602	1.3803758215	5.1936008327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7498177053	0	0	0	0	0	8.9453645746	0	0	0	0	0.7735505698	0	4.0700297386	3.6224708805	0	0	6.7835672255	1.8328934315	0	0	0	0	0	0	0	0	0	0	0.2272723793	0.2057338714	0.2658365051	0.3099623307	0.346854648	0	0	0	0	0	0	0	0	0	0	0
ko00860	p__Actinobacteria	13.9259801779	9.7854049671	14.7245917517	15.0502122889	13.2259484735	5.5966093956	8.8477155489	13.6606592609	0	0.3017753775	0	0.2801596055	0	0	0.2411500153	0	0.3142131324	0.7873419787	2.0785485736	3.1769293118	0	0	0	0.066436354	0	0	0	0	0	0	1.3315809259	2.41299929	5.1306841525	26.3346972369	13.8217435035	0	1.392381272	3.2152710162	13.8989986373	6.9438094025	4.2947028188	14.6331014069	4.6097800418	12.3592112978	0.2918743247	17.2307115745	0	3.6767408395	2.1992323123	1.8453072685	13.7981371344	1.1344628433	15.6807840011	5.4546076669	7.695620804	5.9231099153	2.6419684851	5.8944651081	7.6038853506	5.6539162404	4.4850673788	10.3707113814	13.6585247002	3.0733590513	8.9927727631	0.9281362572	0.5643020382	0.4024143819	8.2577769404	2.7901148247	0.1057147464	1.6325247611	0	0.2300741059	4.6489493097	9.3290956436	2.8388963207	17.6016123905	8.4109816262	0.7765596824	9.2405030003	5.2795668915	8.3692365721	9.6515688951	4.6196249384	7.6563427838	2.7993733806	6.0005780988	12.9043670625	9.0360901266	19.432403813	6.3051707064	0	6.9008691347	1.3420986809	0	0.4844236582	0	0	0.7658161619	2.2648437179	1.2911402089	0	2.7228700261	7.432995487	0.1075626623	0.6968745379	0	0	1.2291858522	0	5.5812127196	2.6949826822	9.6977021618	0	5.3405857194	11.8155779277	5.7532756689	5.779013465	20.8984860619	29.6516052119	12.0116233245	5.2449728112	3.1109293094	2.3231183831	1.4503297367	5.0219204222	3.7652831199	0	5.1910246312	0.8812200147	0.5564068664	13.6394398248	3.1855591665	18.4481351036	2.7678351981	16.4414098168	4.1315159059	0	0.6796315999	1.0720170532	0.5894199143	0.4894516657	3.0446448661	11.6434039258	3.520117509	2.7483840913	1.2695484256	4.4386242245	0.226293749	3.769735488	4.699761617	21.8546050463	0.1744652194	6.8191925234	5.2089601064	7.643315877	0	0	0	11.3849126516	0	0	0	0	28.6170624941	37.2280496999	6.0300301449	7.8104870492	16.1215076396	10.7295010971	0.5756652876	0.6149444898	21.6428656627	17.4400932628	23.0691420723	4.4167060489	0.7984610337	0.3805674364	20.4943562496	23.4858459617	2.6354317165
ko00860	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2874854198	0	0	0	0	0	0	0	0	0	0	0.7529567074	0	0	0	0	0	0	0	0.209834407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1732385165	0	0	0	0	0	0	0	0	0	0	0.1750976878	0	29.7181154937	0	10.0801015559	0	0	0	0	0.2358840162	0	0	0	0	0	0	0	0	0.1141491516	0	0	0	0	0	0	0	1.9263788568	0	0	0	0	0	0	0	0.285002466	0	0	0	0.3448686798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5108298756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00860	p__Bacteroidetes	0.6484950507	0.2977301382	99.0460928077	0.20989288	3.179231598	3.1526035034	0.7922366412	8.3303894686	0	0	0	0	0	0	0	28.3051639883	39.1634893224	4.0068461857	1.5301042029	0	2.9488322991	27.457250644	24.0861464262	0.093858633	0	17.9308751599	12.1784525064	10.1427901687	9.4397305862	37.6540302989	45.5975318199	65.9194509084	38.8232467585	166.1350252617	168.8386009603	0	0	0	3.4417589352	0.0990442232	76.3704022988	7.3016830313	63.8597790665	51.3325877172	9.5027109738	1.8628791503	0.1794790963	3.5861282033	0	0	231.2607095741	1.1373843549	29.891670214	135.6786343017	0	60.2610553854	11.4642369265	0	75.9864122357	2.8165977602	0	13.6543874945	26.089145602	0	20.7961027451	30.8975286541	18.3552098857	48.278048253	14.2176749248	44.7544722224	14.8098038563	62.5717444666	38.2610331263	29.881726481	8.0863235554	5.1735577706	0.0542397527	18.4070190194	9.5730089968	0	54.8841694787	76.0688130779	44.6456497574	12.6473837821	41.0517287301	75.4738862716	60.5702500495	18.0017219105	0	0	0	0	0	0	0	0	52.8384328702	0	27.1956558301	68.1223365642	75.1168572714	12.7024391838	126.1200424687	0	7.4928839204	0	0.5591675436	1.4325550498	137.677593302	0	0	14.8411829041	23.220828717	7.5350669391	25.2850161074	16.4346419577	32.8603399487	5.4112135249	3.09369671	36.5237253467	19.1172006443	89.5668019192	0	6.9346509361	0	0	0	27.2546563102	0	54.256595382	10.5672606765	13.4333815621	21.6447652321	0	18.8513573719	0	1.6640509561	179.4623704459	0	0	0	0	0	175.1656042022	23.7322512346	0	0	0	108.8673567831	86.4739757292	101.9389054206	98.056796912	35.3207170777	84.4277529319	173.4305941536	31.6405399015	11.6120176007	0	0	0	1.3364700454	0	0	0	0	53.6658905516	22.2806583491	9.0237503434	21.3737018447	12.0027037998	16.9448528393	0.1143510577	0	0.419691081	0.2744768604	5.1591925152	26.2052590127	0.9276843965	4.4254171975	18.3096151651	92.2278554539	86.4923565247
ko00860	p__Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4143632056	0	5.1039719929	7.1661405994	0	0	0	0	0	0	0
ko00860	p__Firmicutes	10.3164481302	85.9341493651	45.3264997937	30.2218904809	85.297991819	12.1227334664	28.4943280147	39.2909776585	2.2324408249	23.3168419452	183.0689661288	64.5092512963	259.9557216395	112.1540623705	96.9697972761	146.7922392784	22.3648660911	38.471471083	106.6569154837	14.6708047536	113.0449163859	91.0920493568	29.215315628	91.6076293653	34.2267637752	9.1477723936	14.1178953179	84.3493611426	69.852251691	53.7941523117	148.2238231739	153.3409809484	195.7552645689	11.5289420069	12.0885966092	0.2262866388	35.5622421734	16.6834220525	59.3554857615	16.4853461454	43.6192567902	138.5547085738	24.5399746351	71.4322521339	20.5917785269	39.8268180509	15.9983383157	84.6048435701	3.2907204411	3.7659883362	12.765244299	3.7701311571	25.9293151921	36.6319777055	8.4967715027	37.9515518284	82.620675594	25.3411214947	89.4696664395	64.5631074766	117.2354780928	43.9706490608	76.427212333	45.6001927481	86.1502544124	30.4372047098	105.6324284439	19.5293837173	25.1451955936	37.5242811578	55.3676783871	35.4736741468	92.4799967866	108.8517720541	60.6720437501	42.5591067402	104.9131888974	266.1764439466	153.5181243584	3.2469921016	148.1958006204	170.7815948489	161.3888602113	123.5747548737	122.5837928926	150.7232866391	27.8512196312	143.870207662	12.3048919948	15.3119681819	46.9952779211	26.8090143035	0	20.6863347853	11.0433021323	59.4363758613	272.0571193129	99.4824921154	67.8947420774	90.5238026793	116.1823621155	246.2032544411	168.982488414	84.39819378	148.2555293998	2.9124114388	18.7184833151	172.6727660777	46.3059407823	30.2172780914	64.9083256525	248.3956658147	284.3574055801	89.9386752306	64.0428690512	211.5171770969	137.566062109	47.0974660115	65.3496733531	21.0461964503	17.7350405896	51.0366347952	16.8730934073	9.758850847	12.9688191974	13.1474201974	6.6316684656	122.9513125954	20.2345301329	58.6019748229	1.9903569299	76.7904031736	148.9285635437	3.9424573924	165.5247371058	23.4374924647	132.0558523755	81.3350347832	14.6283240243	0.9782018486	3.4910511207	1.2490215505	5.0720206859	114.7577322572	109.5592173005	22.7326155417	2.1115355473	43.902360268	26.5586032636	143.5453405427	30.2467386039	113.2523690029	92.6047866444	134.5042875611	27.1394940241	103.089887234	56.4550323718	3.591258683	7.2027560402	368.3358130953	61.3075474084	42.5971957379	32.7734755552	21.7244679833	142.2080490551	210.6138087371	143.7598044084	132.7847103736	184.1756969496	150.9284536704	114.6256086287	25.7107039433	11.3710909786	8.8309962544	2.9907649163	25.2352214595	32.7224099404	16.4329080941	2.7612079086	28.8278451296	49.9632126896	24.0826320968
ko00860	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1884287109	1.3721590326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314385616	0	0	0	5.0875614682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0815676824	0	0	0	0	0.7020485634	0	2.7719388776	0	3.2788845311	0	0	0	0	0	0	0	0	0	0	0	1.4160168912	0	1.0299109377	0	0	0	0.1956805069	0	0	18.9814904237	1.4375168273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
