Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00260	c__Coriobacteriia	26.683957791	21.1805201599	29.5734784188	35.911123697	26.0780828877	10.5952557427	13.9982369054	28.7714962826	0	0	28.2732569611	0	33.6517200501	29.3224612403	6.6528748125	8.9620847351	10.2515021956	2.0610382326	29.1984165011	0	28.9111852603	0	0	0	0	0	0	0	0	0	8.0680369445	9.5710601558	17.2720672222	77.5064987609	48.1910550603	0	0	0	74.1526229487	11.3446049738	7.325999467	32.3655640523	8.3610613585	20.0566064534	22.5126869066	21.4310407351	83.4875443914	59.2810477425	0	0	36.4638731944	0.3742194096	32.4308350891	16.1862943814	0	22.238090368	2.5833007229	16.8249845386	8.1170127893	7.332828008	0	19.3835060708	12.012387818	9.5720444201	12.1148929929	10.0184488199	2.7416672142	1.7767533279	18.2053641	7.7099971408	1.3093736461	7.2399229003	3.1011343385	1.493013447	11.4011394114	13.2725992443	6.9398077331	39.7908740746	18.0636629334	0	10.4730271776	13.6587266019	21.0122194836	19.0923032946	18.5235040179	5.7379425395	7.5473055047	19.508754075	0	0	4.5672126509	0	0	0	0	0	0	0	0	33.7999866465	0	0	0	10.8545373311	43.4884149692	0	0	0	0	21.8543769951	0	49.0743051148	24.9804968326	45.4205189683	0	32.3272484021	13.6052293232	34.8779109043	24.4016046743	30.4407395458	40.1337298397	21.4555952792	0	0	0	0	0	7.9958076916	0	7.6315559495	0	0.767189714	11.2337853296	0	21.3607951661	1.4448781236	21.0783004601	6.935346484	0	0	0	0	0	7.764462123	16.9711068334	0	0	0	5.3994078165	0.1761543967	9.3218276554	9.2682899561	32.5244115636	0.4697895479	11.167198491	8.9555665117	12.0277952137	0	0	0	25.3274604539	0	0	0.3521860154	0	46.0291380315	64.0132176906	12.1942431292	16.8242876187	33.9790081307	22.0369189175	5.4740735343	5.2997584815	42.8513684593	36.3573377587	39.160635505	6.7113002452	0.5901376448	0.9524063213	36.3461714346	48.5172550174	6.8200458073
ko00260	c__Epsilonproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4916158145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896654691	0	0	0	0	0	0	0	0	0	0	0	0	0.8721677949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260	c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2100140596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1414882693	0	0	0	0	0	0	52.3222006217	42.244489567	93.412919988	0	70.0458177035	0	62.9454706686	125.0745771075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260	c__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2027488427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260	c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0579679872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2364763416	0	0.6288553161	0	0.9104519264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6819991612	0.4871959741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260	c__Gammaproteobacteria	20.1600084449	3.1141232825	2.1110396672	0	0	0	208.5896813054	0	1812.7193639687	456.0980696483	163.3204743235	303.4028330148	41.4532854952	1.1906471267	15.3382381139	4.9515999235	20.350784302	163.8488092709	0	75.8968448266	18.8608292378	449.0950889005	0	0	0	0	0	0	0	0	0	0	7.8206010443	0	0	967.7623419209	119.0335621288	8.066942125	118.0163756837	370.8972280807	44.0689657282	167.950728285	18.9770819461	6.0008826071	276.2500196981	809.9148142885	9.731988948	44.504376143	94.9232204241	153.0292086245	31.0875901786	325.8239565269	11.2753553451	0	35.9437646568	1.6040971824	20.5446596099	7.387669847	22.2303130494	10.4164687943	0	0	35.3818154582	12.9494143844	6.287168033	3.6752648921	50.0733215679	207.6811438612	3.717127201	16.8652212927	38.2340780395	55.1828703871	60.9695598252	98.7323216916	28.0887668638	0	49.7240961185	59.5848689764	36.5360290863	405.2684515764	0	1.2624301015	0.2966473793	0.8858039276	3.1817570855	1.860340853	354.1126012096	0	979.8504892127	1730.5668825027	0	525.8766411256	0	592.9654950775	622.03379491	626.0297034822	14.0405987529	161.5961064291	50.87338048	426.4082957797	2.3228020356	9.129604991	0	23.1729273861	3.4020625504	800.8206886876	1013.861113216	3.4268147935	0	33.1970923013	0	0	0	0	0	12.7750887824	0	0.9390192147	0	0	0.5091149999	38.4548598831	492.5316616571	0	707.8389693939	640.7009645084	20.999996114	12.0525025978	208.4781709015	0	363.3483164365	318.9016455502	222.6113470544	493.4842145979	133.3839892855	270.1508382869	51.0478541229	0	1077.815936323	447.0843081162	35.0419566423	646.2414961867	522.2991859138	9.6107750184	5.9196589726	253.4397283376	793.9883221357	866.2940668352	38.986281789	207.8681966769	0	9.4473702777	1.705395777	282.6408818545	10.254796681	12.1928282474	3.3809428288	1285.5756640419	256.5408661023	72.7310276662	15.3589457411	137.9800264631	12.5724881525	31.7192504324	36.1055642185	0	0	28.9977872058	26.2725707374	57.9672270268	2.3614961137	40.7072139822	16.6907886606	26.4767441884	0	40.1402830929	45.3347187033	97.4714308589	148.5330933533	10.797093373	0	2.9503168973
ko00260	c__Methanobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3349036138	0	0	0	0	0	0	0	0	0	0
ko00260	c__Negativicutes	1.4020438197	13.0460927851	3.7119827322	3.2408049218	13.6895656289	0	2.0449492379	0.2641695035	0	21.8321276537	8.8255040766	0	11.5376703669	0	0.8501269622	0.2813920136	1.1499127045	0	0	0	0	0	10.8721306289	3.4244103113	0	1.2922021513	0.9750881163	10.8860547465	8.589684316	3.4697981015	9.6199677234	1.8003393279	0	0	0	0	98.0815585009	1.959317566	1.5727642362	0	0.9950346445	25.5095455329	46.098568732	144.5085218076	2.2463920102	69.8901529673	0	0.6996049486	0	0	17.1587299635	0	18.691150486	32.586359634	0.7274460918	26.1003081826	86.0257894172	0.2337645643	173.7163790322	89.7646822846	14.4579473255	93.6259270749	199.3262317612	0	103.9984907306	0	0	0	0	0	21.6770497923	0	8.5439535635	17.7078547093	0	0	53.7237346483	71.4213893497	0	6.8308567407	1.3335404368	1.4631719604	1.0592148346	0.3327377667	0.4414569097	1.1264629413	0	0.3009398142	1.5322249626	0.8572093903	2.4622883407	2.3308951329	0	1.3420172345	4.3991862563	93.8862011737	3.2452795626	9.8315485322	0	0	0	0	0	0.4635583327	2.5207140221	0.0698215675	3.1283413073	0	0	8.5799358284	0	0	0.3305097088	0	0	0.3176833049	0	0	0	0.4594572532	0.3928030665	12.3874578457	0	0	0	0	0	0.1534798888	6.3582834092	12.0968620924	0	0.247682574	17.3732308116	0.1397262675	2.8395240736	0	2.4066156094	6.1495970846	23.2637685772	0.5878014474	0	0.9533077067	0.5681713365	0	0	2.3634429155	3.6988381899	42.3473640036	14.439495932	0	25.8914470367	2.8601794505	0	0	2.3027764358	0.5753954419	0.2826072955	4.9896044802	0	0	0	0	0	0	0	0.4764270801	0	0	0	0	0	4.1618243413	4.8399560116	0	0	13.93620484	64.0291338111	37.9387291837	16.4432430946	57.9862537632	8.3292813684	29.8796876103
ko00260	c__Saccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3523233971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7152282052	0	67.7338337833	0	23.4184788709	0	0.3364547345	0	0	0.9405127696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.994224122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4842801644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260	c__Tissierellia	0	0	0	0.156242163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2936270148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3392999413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00260	c__Verrucomicrobiae	50.1429240886	0.4889378401	44.3328781749	5.5726193225	0.4608986566	10.1863173417	37.4469185968	49.5653951383	0	0	0	0	0	0	5.2958218872	48.4921814279	125.5063498407	200.0748431909	98.5248567355	0.6130815932	108.3223551875	0	0	0	0	0	0	0	0	0	12.0588772619	20.0752486695	26.5794011989	0	0	0	0	0	61.3854494418	55.2850642069	115.8470071656	142.7049558206	54.9306306638	15.0813376983	0	6.3247305749	0	15.2915818834	0	0	0	0	0	0	1.224106606	0	0	0	0	0	0	0	0	0	0	0	8.1488384369	36.5897404472	5.3569970265	0	0	26.6060134497	0	0	4.0768767009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5460590309	0	0	43.6072901666	14.9823739528	25.0935307494	0	35.032546204	0	0	0.5067471267	0	0	0	0	1.2028209311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.9541728183	31.6272044063	0	0	0.4022058347	0	0
ko00270	c__Actinobacteria	34.3897317057	136.8655822803	50.6542532424	56.5367242177	219.7859785556	15.8206069321	23.4438974219	195.0268036124	4.8654731865	438.1857253649	653.3502063	368.1027485639	260.6515975457	23.5623116115	23.4962717376	14.1522913042	675.2973537706	817.4779892035	39.1087369856	1702.9664232444	15.3948565488	847.5247190718	0	12.2565165506	1.3024204524	2007.3401387924	1527.0584278044	12.3864925625	15.4865337117	0	3.491077861	0.1528053849	9.3429982207	0	0	0	4.2405940772	10.5150689011	3.0725975653	3.8638188028	11.1523132095	3.0663282062	3.3041632153	17.3286308684	158.8203275628	41.7385403387	0	432.002982867	953.9226335647	1479.4908743071	4.131509329	963.336568609	33.0943879884	21.2170867515	1569.748470838	58.3306292936	21.3668475651	448.5182717442	62.8730244918	17.20740737	12.5517023446	500.9483828465	124.8599736648	373.2988341618	21.6428835857	188.0283801649	146.5968424029	443.7520865338	1316.8641743775	730.2378548391	20.0746920298	527.6248790142	0.3358395553	0.4426302948	152.1019819357	100.4904764917	21.5921160082	11.7972223386	8.8878921898	3.4211258671	174.6849589721	42.3414617448	52.0818955961	68.091963356	95.7273397011	114.7272927624	77.4814396574	211.5034154994	69.9012375436	93.0488851998	176.0456186326	161.7487636249	0	37.0657060666	29.2555499596	18.0572176569	12.698410919	4.4407307157	19.7447006602	10.8070716686	17.3743794148	85.0832201531	31.1114360605	9.0734509159	13.42761571	779.2540990349	712.1829157768	62.1502798884	83.4209131335	32.9884766866	97.4177448126	0.7632545353	0	7.4240703838	0	7.7574142431	59.5370182081	2.8197938193	14.9975823046	19.4766428934	7.6322256246	42.6929361811	566.0194547656	50.3540526644	325.1998173119	867.3769167381	952.8444435288	12.8323961271	0	403.3180224229	3.6322904656	210.3059812924	133.9826527085	7.198721573	217.1034632265	3.8771407284	189.7097838443	47.4528832201	0.3754581168	2.4874971909	1688.9223110636	1.6496529282	1279.1729431776	54.3109890133	18.3027998756	1577.5215114653	7.2121358285	3.0534632478	479.7215608192	36.892186261	528.178222435	72.9795491167	13.1193354166	57.7971997485	16.0380872049	44.605258368	13.0585107244	0	0	0	542.6380185414	0	0	0	0	49.3970560557	11.3973467395	7.0161417341	78.1946795033	578.8416702326	16.6742785771	1683.1179408282	1441.2877314732	0	29.9673711971	1238.5854372295	667.3918599229	604.3423621705	1741.0970987694	384.8787733508	208.4847593989	554.3797112252
ko00270	c__Bacilli	59.6017483923	488.1942909578	32.2858671432	257.8541211238	300.6335282185	937.4535017647	327.7204002744	318.4911445504	103.6820638116	253.0955752142	116.7050078002	571.0159740649	23.6966549313	8.0462567406	130.1961851777	18.6148342299	61.7008327032	169.3022969723	133.2790150818	241.7630137159	3.2298550967	1721.7822887386	1.8582277164	737.1708311556	300.9855939415	172.3459540583	201.5551370674	8.3891027213	39.7166647299	1.9646303738	276.8948287337	101.4631183322	183.6732118017	13.0752981345	5.9275207507	2.0347008134	920.4022420129	424.9907183314	206.8528278288	91.6450578009	424.2895775014	38.6323958391	16.4046619329	504.33841153	1297.646285753	110.8874519462	13.1643506432	69.230896583	149.7036986983	116.5540342402	17.2899997512	135.6978614264	130.3993387666	67.0481662716	428.1471699271	135.4342451813	404.9668461037	168.1744738414	522.9799573562	354.8635666722	800.3870493579	82.4584331291	454.7108054478	92.9529707062	356.730284946	13.2227032914	30.5568164727	51.6509499915	78.5376905207	78.4639508804	766.5286869777	116.9680575136	457.8077346015	429.439855333	110.8681973546	266.6493210874	335.177891549	339.4018147077	44.7626137457	2078.1508914386	180.7382773239	142.2574924677	380.8577649872	276.6308030842	223.2547032209	240.8326292765	0	37.0328259232	195.1057270666	406.2490538768	1172.9787878592	865.5900458338	91.0495898245	434.7523176437	213.9875328244	392.4367465028	95.7527882271	1368.4110721042	224.0234252286	9.3792169086	157.9520647626	98.2109446081	4.8245467674	97.1156805603	110.6675390534	60.8622722569	168.8398610885	6.7438881354	0.2661866778	242.2083555686	1.4717768813	17.1926820603	2.9723405003	28.7243709865	671.7635942992	41.7232415225	535.7952137858	24.2982915581	42.9462524421	50.0573845863	22.8353396471	161.0365329227	412.2279382961	34.7607326053	242.5774273081	227.4918149087	278.5706522131	18.2343302265	1694.4421396813	34.7512141603	240.6863881756	116.7898941533	148.2386796911	48.6152976712	95.9941977917	478.3188510118	74.7097128042	115.7532130803	16.825881955	1047.8193773109	116.8502082521	516.7169350434	195.8854810051	232.8550546899	97.366376693	303.2777380829	485.1933687367	376.2293089317	199.0743995549	107.408218173	27.5012772683	249.4273990284	570.1043517518	122.2148857883	46.7441503364	196.6371472208	100.1354058769	35.2449185234	38.7794915662	8.9151736799	112.6189848116	7.8840164954	0.3996404637	0	0.2165223331	160.4264343414	33.1554473372	42.1141885828	34.0670110845	89.1929080506	83.080782797	13.3632176091	5.412400776	3.6026938594	0.25837511	221.1846465737	477.9762230219	841.845028334	347.8692610254	300.4489688523	51.9168943805	213.8538215783
ko00270	c__Bacteroidia	0	0	92.8788125488	0	2.5534710713	3.0247421502	1.6476926155	9.4873937101	0	0	0	0	0	0	0	54.2314399552	55.1013976934	5.5330237897	4.0577543175	0	4.3068433987	20.7511426073	41.3747926067	0.3237995637	0	18.421507099	9.741903326	23.0907031716	19.3662455613	58.7945426379	64.3107188248	90.1012229095	49.3166095454	250.6629568253	218.7925241415	0	0	0	9.1464531594	0.2960674799	72.8406627007	11.9008117726	63.5904149805	58.6698143295	13.9963192776	1.5743947657	0	4.0699946045	0	0	307.1659864932	1.390034863	46.1803929435	176.703302736	0	103.7020107178	10.8807965569	0	82.552601699	2.7629938299	0	30.3692312771	25.432341113	0	20.0569509396	50.1308594589	27.3905147273	48.9967824996	16.3495955473	45.1624171158	31.4461809923	79.2104075286	80.9447372408	53.6818508352	9.846686489	5.6856814221	0.1436669434	28.6370257096	43.2712349996	0	142.0566529042	175.6572566992	99.851195067	30.8676330177	117.2000627562	204.6575852453	69.9059479342	53.8833463977	0	0	0	0	0	0	0	0	50.79221171	0	33.5666738166	101.7042660401	100.5702538458	18.1306402338	186.3466693293	0	8.5054329675	0	0.2371816089	5.1078736629	184.512150591	0	0	18.8170874162	33.1820213652	7.3763571605	49.7060726603	20.0093364983	61.4015437585	5.5632129992	4.4283328753	63.3623565884	28.0732338134	155.7282064053	0	5.5900180946	0	0	0	46.0946628641	0	96.0015309932	9.2666357249	12.1073472497	27.2060593567	0	23.8360512222	0	0	260.8350110724	0	0	0	0	0	233.1271521701	21.4503195566	0	0	0	137.7455613536	67.8320969957	148.1280453638	156.4011296008	33.468588994	73.6743688291	259.1583077466	53.4789095221	19.6994480103	9.9974190313	8.8234344969	2.0675723198	3.0321062707	2.6657642748	41.743898426	57.3961671353	0.5436278958	92.8749795471	50.4308074619	34.8987733185	45.8485606178	28.2856855568	35.1626490846	0.5328687974	0.6757157841	0.4086697413	0	10.7199962014	44.8123195042	1.89171799	4.5785673523	30.8914286708	267.5805011145	121.696983465
ko00270	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5427714964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1642379431	0	2.5213902753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2618602989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4645457152	0	0	0	0	1.3889999675	4.0625863808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270	c__Clostridia	34.2126444695	161.6279934357	100.4364831945	84.7770809735	177.0861568424	37.2102725772	55.8746602533	77.8552816401	0	0.6431881488	345.6723542212	0	207.1966394499	93.2457193992	109.5846008933	385.035080885	19.7428959777	25.3483760796	177.6184721492	0.4466522805	195.3649032473	0	105.9139044866	0.9978811343	0	0	0	167.9394021196	164.3135626194	112.9188386267	125.9009783585	164.1459216941	205.4537231204	18.3475689586	19.1973967372	0	0	12.8977696423	86.2535745909	20.0336435347	40.6387767654	191.0068016345	33.8529355687	53.6095415416	21.6795422885	40.3437731515	114.9663652405	124.7289284086	0.140881683	0	35.557861877	0	40.1724284409	48.0759328662	2.2260024011	63.0827435385	106.6711675058	145.3392402282	149.8352182559	111.2434643646	194.0559066057	47.1982958307	62.0699378385	131.1211744591	144.5260087837	84.0463785779	151.2520823148	10.9436165267	52.1810647624	56.0316569788	24.6170431637	41.3089054051	74.9988651509	72.8802802841	49.5158808776	79.5100941102	99.642719377	312.0051150165	171.4282272233	0	198.4412624065	274.0580084439	270.8492108301	174.4769808359	147.4013779461	150.4004693028	40.5567369276	265.843803055	0.6665829282	0	0	0	0	0	0	0	421.7780719845	0	119.8203869611	75.5596917357	179.2249597814	404.9902921365	291.0624534314	223.2875451046	154.5469608039	0	7.1588058882	260.9410344985	95.8900897457	20.5620033972	132.4920513183	218.7979176716	275.3558571793	98.2710088681	0	187.8181645247	210.2679275886	92.7896977651	166.9290005711	47.3778512651	59.0166020574	66.9547961063	0.4643866695	69.4042320925	0.129959701	0	0.8494009761	216.7197331934	17.5143048136	191.5744014786	0	107.7609547719	423.4644565934	0	596.8252368019	0	315.8418216802	250.3169097101	0	0	0	0	0	28.243131639	365.5437174022	0	0	20.9428205999	20.7021729601	111.559730284	20.0025758738	75.7156111351	155.4926405274	130.8506579944	37.4424550254	74.629272614	134.2710591116	0	5.3054602383	454.3696236405	110.1406073893	69.3040187176	64.2416523899	55.114464175	248.5678653398	208.4357513682	225.2686377835	146.4279799947	172.5842175516	135.3963141162	106.5200713095	27.8772456295	10.4167461154	50.9208710485	64.462061939	42.4370432699	46.6136234836	0	0.4218126467	45.0447068987	43.9419147712	28.450302565
ko00270	c__Coriobacteriia	77.8270279592	61.6557573483	81.8847071796	99.2713383799	82.7665876738	23.6245306326	32.389876445	67.2481530934	0	0	18.8893230191	0	22.0145055991	18.9897540519	4.7399758224	10.2924270779	10.8665110098	1.2075997484	32.8408056405	0.7943302769	33.2837789908	0	0	0	0	0	0	0	0	0	9.6851565121	13.7040086998	28.0844870732	55.0434287089	34.3454493639	0	0	0	86.8513771379	32.2526830743	14.4442255535	84.2300680073	28.0127272985	72.7061776387	25.8181793093	77.1133594462	54.8225118013	134.4042797676	0	0	36.7247054192	0	30.8552853127	16.7423672426	0	24.0118308456	9.2042129785	19.4996834645	29.2198160659	32.7595101254	1.1896909334	20.7333136937	45.9470057692	20.0491516743	47.1328132598	15.1679650125	8.6642574792	4.1513687381	20.203139201	11.2574149927	1.5044574261	12.1603336612	4.2382696511	0.9641471109	18.5740931162	16.6258956507	5.5635229136	34.9666612304	33.0945011459	0	11.6181115264	38.1699239196	53.5449088147	52.8523907076	41.0047914912	8.1291343681	11.8514411166	49.3170544949	0	0	9.5926782741	0	0	0	0	0	0	0	0	23.8876857698	0	0	0	9.6806501731	31.4457331249	0	1.0936431505	0	0	25.4288872352	0	31.6142697157	15.9708201911	29.8293659555	0	21.5846556394	45.7079630421	23.3942328323	16.8529859651	84.8518270108	134.1750904176	58.3995153163	0	0	0	0	0	27.2652823095	0	32.4425287682	0	0.262901208	38.5186679589	0.7697222062	59.4160114768	1.4845435919	63.2085876394	5.0231100593	0	0	0	0	0	12.3036616038	65.3329450629	0	0.230372273	0	5.6296219877	0	6.4767164968	22.6250032245	105.2632446713	0	8.3815134709	24.4860887489	37.0075592878	0	0	0	18.5064376443	0	0	0	0	58.9702847187	49.5287223122	27.010866561	31.7419094769	59.5789497566	61.8349721956	7.5956097358	7.9122165449	30.5008143196	24.7909692162	119.1963656218	16.0395490481	2.3447553323	2.120933527	101.3649361709	63.3198327742	5.2576327914
