Pathway	Family	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00670	f__Eubacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7244340301	0	0	0	0.0090539589	0	0	0	0	0	0	0	0	0	0	0	22.3435034118	9.1098636979	4.1560096928	1.1633785639	0.0807260649	0	0	0	1.0362265932	0	0	0	0	0	0	0	0	0	0	0	10.6387873884	0	4.3874087127	15.5501973353	0	14.9108794792	0.0048123779	0	0	0	0	3.1367208061	0	0	0	1.2256502629	0	0	0.0215890609	0	0.2341277509	0	3.1211065918	1.9412353764	0	0	0	0	9.4708509629	0	22.8677807494	19.9384740771	22.6875600629	17.7287175921	10.595344085	18.8404831133	0	26.4092822817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1912422425	6.5169181393	0	0	0	0	0.9297231002	0	0	0	0	6.8670038077	1.8292349857	8.1728699286	2.1012701014	6.8566297988	4.641696771	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Fusobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4531809585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4311967155	0	0.1056934498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Hafniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3978930184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Lachnospiraceae	3.7791978395	151.1097584279	101.2901957783	46.7804316397	177.755252707	44.9368885284	26.1507623609	80.9617223726	0	0	0	0	0	0	0	329.2538568621	31.9776921295	15.5429020065	137.1174367909	0	260.9684190039	0	2.2427434463	0	0	0	0	11.9192143059	5.2811613775	0	0.1266729292	0.2218962123	127.3420540633	0.9822012437	0.2006518865	0	0	0	0.1115514441	0	2.3452256053	0	0	0	0	1.4632362589	185.0685451453	207.1519981367	0	0	0	0	0	0	0	0	62.3661639689	147.7715523541	173.6473312164	134.2205991193	208.3221040382	0	87.1693648632	100.4073742746	73.8894910877	54.1671434385	176.1698642474	6.4598830629	62.3312599889	50.3148882843	9.8088737289	24.0477802681	16.3126859904	8.9378910272	55.1321939668	96.5819721088	40.8815527039	192.5325762308	124.0782509357	0	112.9389505046	211.9169300321	144.5544707697	144.4633030215	79.5912369911	74.6555063503	17.9928491621	153.2867681603	0	0	0	0	0	0	0	0	0.711642388	0	0	8.2677984532	0.4472748893	7.6999549008	8.3062558683	13.3529290815	9.6404623077	0	0	3.4801971822	1.9125280198	2.5279691785	0	13.8960524704	18.9247034594	13.6510705344	0	7.8993491372	211.5394063411	0.5777671114	139.4112306875	17.6999731221	52.9712417315	26.8988873067	0	9.7031788781	0	0	0	92.8532869602	19.8927731272	171.3809253391	0	19.4765050515	327.7614015839	0	508.2578528057	0	253.8450355182	206.9493246036	0	0	0	0	0	16.685765895	280.5571884819	0	0	0	7.5295294299	3.7233658693	0	14.2550954531	49.6539116779	0	44.1240896366	28.4831683723	77.4953422957	0	0	0	164.0287283714	0	21.8728325421	24.2922614286	390.0154556265	148.1175709391	237.1838513184	101.408321912	84.3403664435	75.4828100062	56.2524310123	14.9005855357	3.9650094039	3.7315912158	4.2210149385	52.0702247793	52.647386631	0	0	38.5563477608	9.2181211923	8.4185323684
ko00670	f__Lactobacillaceae	0	0	0	0	0	0	1.327490256	0	0	0.4049206769	0	0	0.6595492801	0	0.1982019428	0	0	1.3330507981	0	0	0	0	0	0	0	0	0	0	0	0	0.3012774782	0	0	0	0	0	6.5779463218	460.896985903	0	0	0	0	0	0	18.3019650233	0	0	3.2121433479	0	1.9916357436	0	7.9056468052	0	0	11.6543783881	0	0	0	0	0	71.5501306294	0	0	0.3442818091	0	0	0	0	6.9803708451	2.4954309146	1706.8514141238	4.0646354124	990.8583597099	909.7848101451	0.4102665905	1.4870990728	1232.9849664739	1251.7396876229	7.3988674017	451.8933449119	0	0	0	0	0	0	0	0	0	0	0.1380977743	0	0	0	0	19.0401637301	0	2123.4683871633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8416611256	0	0	0	4.080955263	9.2564332289	0	0	11.5930395001	3.569405174	0	0	1.7190301732	1.4263949458	0	900.349885323	0	24.3146694563	0	0	93.5873583664	1.5593762447	760.7214824344	0	8.9589164252	0	1107.0816760572	3.6969826002	610.580375118	2.2821664708	551.5561879793	0	0	724.6854469422	138.9987464777	0	0	0	386.6399943963	0	0	0	433.995416452	0	21.9641211004	1.6834607019	0	0	15.683651191	0	0	0	275.9775649946	35.2988181885	6.6792583718	4.6090758629	1.4783141808	1.001362409	0.087827628	2.0244244965	0	0	237.7579250396	725.7592840468	1375.0860883087	0	279.6519418177	7.3039128173	88.5383449849
ko00670	f__Leuconostocaceae	0.4276005841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2674914519	0	0	0	0	0	0	0.8799869845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1088171127	0	0	0.5117712889	0	0	0	0	0	0	0	13.1506619761	0	0	0	0	0	0	0	0	5.444224698	0	0	0	0	0	0	0	0	0	0.6059975898	0	0	2.2737044793	0	0	0.4009492318	0	0	0	0	0	0	0	0	0	17.0664060284	5.9618862252	0.9846652235	116.6501742462	0	1.1736490689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3644031921	0	0	0	0	0	0	0.8270026335	0	0	85.5192138141	0	0.5491393697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4912334248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5236780963
ko00670	f__Micrococcaceae	0	0.7260546908	0	0	0	0	0	0	0.1871296327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9129278135	0	0	0	0	0.4625158791	0	2.2478718716	0	0.5035935576	0	1.6002553883	0	0.7183775504	0	0	40.8369697903	0	0	10.636519473	0	0	0	0	24.4612330964	5.3767086987	0	0.2827194721	0	0	0	0	0	0	0	0	0	0	0	1.9536001621	0	0	0	6.3572547895	8.2658839419	9.8465006858	0	0	0	4.3019071489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6810041417	0	0	0	0	0	0	0	0	0	0	0	5.9464018759	0	0	9.2676710078	0	0	2.2457429307	12.6354439404	6.7533055706	7.8192535023	1.6163349106	0	0	2.530068489	0	2.2617109724	13.5642391957	0	7.3348294782	0	5.8041209499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Neisseriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9170819328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Oscillospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8426649088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Pasteurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	3.1258904968	0	19.2544660392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4741084813	0	0	0	0	0	0	0	0	0	0	0	0	67.6094096367	0	23.8952075471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2021655588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2898752636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4385671589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Peptoniphilaceae	0	0	0	0.8857465352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3459557026	0	0.3754459683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0232515392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Peptostreptococcaceae	32.636216201	14.502500195	23.6597695306	44.8436380363	23.1683314908	12.2310264791	1.8815140645	9.8179948441	0	0	5.7141173759	0	38.7966942231	13.1859324059	27.4910600324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.871887701	3.0406769529	3.2542263919	0	0	0	0	164.973725293	70.0467275783	4.1729457049	37.0402365244	2.5021031666	3.7588899196	15.7931139971	18.1672920228	11.7611213788	0	0	0	0	0	0	0	0	0	0	0	2.1645021645	0	0	0	0	5.3720014655	3.2107659873	1.0822510822	3.6965403769	0	0	0	0	0	0	0	0	0	0	0.8116883117	3.5484301094	0	0	0	0	0	0	0	0	2.0113464994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.9482008587	45.1636582311	0	0	1.0822510822	4.5830671098	10.4797749004	0	9.3672164933	2.6858785983	0	0	51.4570864585	0	30.0639050681	0	0	0	0	0	0	0	0	0.9920634921	0	0	0	0	40.5466887767	0	0	0	0	0	0	0	0	0	0	0	0	1.7149981532	0	0	0	0	7.6319964798	5.1090835353	0	0	13.2722093643	14.8130502742	0	0	0	13.2513064424	11.4742624052	18.3355119421	15.4073602467	0	0	3.7020696833	0	0	0	0	0	0	0	0	0	0	0	1.0822510822	0	0	2.4565819208	2.8531084875	0
ko00670	f__Prevotellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.384788339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5827405535	0	13.2358939479	15.6560162353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Propionibacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9352423943	2.2756580125	0	0	0	0	0	0	0	0	0.3153579313	0	0	0	0	0	0	1.0564476189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Rikenellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7392105038	5.209228855	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8729861854	21.5636959712	3.8557911098	45.360753193	18.7374429711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1278588884	0	12.7497108576	0	0	0	0	0	9.2435787031	0	0	0	0	0	0	0	0	20.7434249622	0	38.2821076593	12.7790867935	0	0	0	0	0	0	27.2172526677	21.7627180381	8.1638871056	2.4050145596	19.8869397604	35.9046238021	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8669159996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4815548179	0	4.9910141571	0	0	7.5845600888	0	64.2370224272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4666517688	0	0	0	0	0	0	0	84.0480219567	0	0	13.5033827057	40.2404669092	0	0	0	0	0	0	0	0	0	0	0	0	2.3036927864	0	0	0	0	0	0.4466027139	6.2406760339	34.2365586769	0	0	10.9009953699	391.0435577896	27.6520373606
ko00670	f__Ruminococcaceae	0	0	0	0	0	0	0	9.9328910968	0	0	0	0	0	0	62.6648636087	135.5021843127	7.288621072	47.0332672778	137.2328009762	0	62.6940842847	0	0	0	0	0	0	0	0	0	9.8819279102	55.4614368003	67.7644403678	0	0	0	0	0	3.879947885	0	0	33.0056310625	0.7060703318	0	0	0	0	5.5605336174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.30791676	10.2870335768	33.8562060918	9.8131308892	0	0	19.9046236348	0	13.6323880146	2.7251226935	4.9693629244	3.4116011977	0	123.7114926832	287.6341929724	41.2934815989	0	115.9025951227	116.6103922736	69.9613730928	49.5177877816	89.0232901271	102.6560176309	19.0261826653	86.4500580451	0	0	0	0	0	0	0	0	0	0	0	66.2610895169	0	0	0	0	180.2644265112	0	11.5231954181	0	0	0	0	333.802666869	385.6978201069	109.5153830931	0	268.0004592768	0	49.1640934619	69.5357087965	0	0	0	0	0	0	0	0	63.566181739	0	6.7441452417	0	0	51.4343497336	0	28.7375318152	0	15.9022034219	6.3323750094	0	0	0	0	0	14.6141427883	8.7616204136	0	0	0	17.8533262414	15.8304265703	0	10.2628810374	3.0142869432	12.5242063743	0	16.8473936348	16.6021503161	0	0	0	0	11.0908848799	18.57338914	19.7828025806	19.6159213301	116.9368021362	20.2081598884	39.3658312068	170.3640926612	26.0148935749	20.7777704554	16.4346459121	5.2503339605	0	0	0	0	0	0	0	2.7250125525	0
ko00670	f__Saccharomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6369163903	0	0	0	0	0	0	0	1.607617629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.5698164829	0	0	0	0.8941194856	0	0	1.7603897983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3852459351	0	0	0	1.3598786941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	f__Streptococcaceae	4.5834070919	48.0704734676	6.3655084548	19.1208645834	19.2056443789	0	73.3746673816	2.6902522956	164.597529457	86.0087352591	12.4589869774	99.57778795	9.7889140681	5.4497496865	134.8716885297	7.3336539611	8.4864047867	74.9863158666	91.9369031877	74.8795649817	0.9924356281	3301.3838559719	1.4955378971	1.9479891872	40.4781471557	1.2464345568	72.2916929385	8.5785842038	65.3030193366	1.3405723065	60.259740303	13.7933270192	33.271960919	27.7677069182	10.3717412112	0	5.1439184013	18.1145386498	1.1045680662	11.1646797868	19.6835925498	4.6361309741	9.9202768208	738.3001091035	33.1784902529	17.5053676317	0	59.5320902313	38.0307570553	59.5477324948	26.5409781677	32.6550944284	143.5495290838	37.4382143723	179.2899855702	33.2498610436	135.6550783842	89.9175845373	203.6639102412	105.0777882274	339.9227898189	5.0071131634	326.2422036956	32.6239845415	97.0660972737	2.6931793159	20.542460072	21.6960810915	8.3005199123	18.5730629217	32.0892227929	21.6230866546	4.2846128108	53.2044405467	66.3015810515	231.7423302301	4.5511260132	12.4876807255	70.8280822215	2.6968045016	84.2393548637	82.8438310554	127.9168733685	100.3512671678	49.7392390173	115.5316484503	0	6.5494876379	139.0501808409	448.2599470047	1933.8102488243	1148.0112973268	0	303.4775518485	182.2744650147	12.8436493142	44.6439917511	26.8244090257	3.4360120938	4.6546039854	7.4393019264	12.786762477	6.4783680314	150.8748744857	105.7815035066	1.5551414224	9.634740901	4.3852831539	0	166.0066141481	0	27.8931243889	5.3492111201	50.4980724859	0	73.3479298593	132.9893166095	20.23126688	46.416112107	40.825204012	0.7283406712	46.5859394168	162.7396308048	43.1984051079	50.0098063547	105.8703316977	121.7626185702	27.6800218415	0	13.0063718898	8.3589538108	112.0961257371	243.3211261613	8.6329987789	118.7972383951	12.7611940252	58.3885112035	35.2682572811	0	2.9778772403	21.9808232846	18.3698054239	25.7884344046	0	26.5790747747	121.0374657695	39.528067359	7.6225217438	62.6629361482	116.4798953208	12.8405096163	61.588487596	196.1428182261	134.0873477833	11.1651306026	5.7799951876	105.4252734198	9.7639701288	49.5268825246	17.5139724256	112.0534016516	0	0	0	3.0284978862	29.6465122933	36.7229441256	30.4651461285	4.3227343231	36.6654741295	103.4488926851	0	5.9127628065	0.9794689432	0	44.0830595237	4.5545818516	25.9523519146	4.6050664095	116.5032543063	33.7697166266	72.4864791498
ko00670	f__Tannerellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8760463177	33.2738764459	7.5115491612	0	0	0	0	2.1074666868	0	0	0	0	3.6319640888	4.3773463295	3.6793955181	7.7164656141	5.6672029086	13.6295194355	5.4449297361	4.4992828783	0	0	0	1.2958687944	1.7790686199	15.3056806693	21.2783095846	30.9155548794	31.4267686087	0	0	4.8921920317	1.7238874707	0	0	8.7679032225	0	0	5.2266228109	0	0	0	0	0	0	0	0.9276944472	0	0	0	0	5.8362463309	6.3231379266	1.7552991792	6.7790054293	11.5649637631	11.6158039113	38.0788171781	20.1000643525	3.6001849073	0	0	0	1.3378014283	0	9.9020480535	8.4150495265	8.5610027096	2.5388085967	10.8003021613	15.5823021674	44.4647993713	3.4677384838	0	0	0	0	0	0	0	0	0	0	0	24.8418514694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8054922741	0	1.0009653413	2.0814857485	0	0.4326204339	0	2.8350020246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4126430362	0	0	0	0	41.1447802796	0	0	45.4589445763	0	0	0	13.9352953075	0	0	0	0	0	0	0	0	0	0	2.2042741487	0	1.3946516719	0	3.6738389497	0	0	0	0	2.2835999461	8.0435907005	0	0	0	7.8194099753	7.1817898158
ko00670	f__Veillonellaceae	0	36.1916935955	6.5118787783	10.3641699284	41.5910173889	0	0	1.0392463008	1.0702477033	36.8647978611	18.4631522149	0	25.4534950203	0	0	0	0	0	0	0	0	0	27.3665528621	7.5261978678	0	3.5029861363	4.2702459886	25.0342478338	19.3671774487	10.7833842254	0	0	0	0	0	0	0	0	4.0789472629	0	0	0	0	4.3106266944	0	8.2561242326	0	0	0	0	3.971254557	0	36.2121057184	24.4691894415	0	17.6012400754	0	0	0	0	0	41.4810194248	0	0	0	0	0	0	0	0	17.656189584	0	5.0729574909	30.4988506054	0	0	7.2964095196	2.5667807505	0	0	2.3285417045	0.6748313017	1.1780244855	0.6807706306	0	1.5421025878	0	0.9748805217	0	0.5440705803	5.4956730886	0	0	0	0	201.173740023	2.8721467135	23.8596903852	0	0	0	0	0	0.5836217993	1.4723793161	0	5.4483994916	0	0	10.9411235716	0	0.1701280127	0	0	0	0	0	0	0	1.8384417676	0	30.8045173556	0	0	0	0	0	0.5305656893	2.1465779646	29.6092689029	0	0	40.4576479372	0	9.3507664473	0	6.9432517417	10.1136992369	14.1409349163	0	0	0	0	0.3393408602	0.9996009499	0	0	105.7036813831	20.7812710203	0	65.493610352	0	0	0	2.992416977	1.4207508831	0	2.1791175959	0	0	0	0	0	0	0	0.3831421213	0	0	0	0	0	0	0	0	0	0	0	40.7253708788	2.6736631103	1.012424269	0	0.9090505385
ko00680	f__Acidaminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4937580806	26.2858784003	85.8156283203	0	46.6621816558	0	0	0	0	9.1270248506	0	1.1134163918	14.8828770521	0	10.8402712421	52.4670077415	0	108.4368431761	51.7013633098	8.4384599155	47.2718299903	117.2904189989	0	65.9654797515	0	0	0	0	0	0	0	0	0	0	0	29.8614156777	37.438977631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2095780648	3.5348917633	0	0	9.9386581093	38.7283724354	11.1766411819	9.9050944763	35.0439327486	5.7563711059	19.365737405
ko00680	f__Actinomycetaceae	0	0.0024145637	0.0533781402	0.113702981	0	0	0	0	0	0.0937066173	0	0	0	0	0	0	0	0.2288772394	0.0334508854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0197453393	0.1150764153	0.2967367606	0.0321080548	0	0	0	0.2385434885	0	0	0.0398417535	0.0033577466	0	0	0	0	0.0483167245	0	0	0	0	0.524242584	0	0	0	0.0051539283	0.0378237697	0	0	0	0	0	0	0	0	0.0166395741	0	0	0.0193342086	0.315629774	0.1414039314	0	0	0	0	0	0	0	0	0	0	0	24.129499678	0	0	0.5500643743	0.1579482511	0	0	0	0	0	0	0	0	0.2717558803	0.2616239669	0	0.026522031	0	0	0	0	0.1749711975	0	0.452493469	0	0.3904047206	0	0	0.1957332319	0	0	0	0.0773903841	0	0	0	0.0583669938	0	0	0.0300400354	0	0	0.0704641807	0	0.1654509246	0.0927231666	0.3611778574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1086907844	0	0	0	0.1110818239	0.3018723015	0	0	0	0	0	0.0176304258	0	0	0	0	0.3640024132	0	0	0	0	0.0160814289	0.099331186	0.0521627893	0	0	0	0	0.0474027809	0.0238201774	0
