Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00209	p__Proteobacteria	58.9073210163	9.3310159113	0	2.9910618238	0	0	565.1650544051	0	2023.8579137982	299.5236205503	195.3875551389	344.5070392203	49.3251975566	0	0	0	31.6998364367	155.946988861	0	84.3067220676	0	964.2432424344	0	0	0	0	0	0	0	0	0	0	17.3134505828	0	0	0	0	0	142.5509452661	372.5521919131	25.9110255287	239.5235459468	21.3480962414	18.1384965206	16.7015730903	1658.7626954994	13.7266912536	25.000673298	379.6212790454	474.7160530478	14.1181337338	2063.7068261356	8.6707351344	0	0	0	0	1.8995941054	0	0	0	0	0	4.3777621576	0	1.8497688234	0	64.3116288156	0	0	8.5441543583	0	36.0404594875	24.7100148259	0	0	32.6048908086	32.6245536279	8.3306324809	531.9768104862	0	0	0	3.8975840882	12.7207503429	3.5793904092	245.7144980823	0	85.7951923894	1077.4601552311	0	369.1724508596	0	346.0688506652	263.5224231377	0	11.0323734479	68.6483848317	36.9683002789	327.2415830183	0	42.0961556792	0	6.6356364362	0	595.8548030833	679.0431982512	14.6031675035	0	17.7876131191	0	0	0	0	0	0	0	0	0	25.5579858701	91.6092576779	50.1973982348	2424.9474928795	0	5793.5765477882	5331.9494484212	0	16.4617602859	89.4571609621	0	523.8519068691	3418.0873793836	232.4725042115	615.4309714107	284.3345801297	327.9857415709	60.213562753	0	2619.8185083058	405.1985171878	54.3081944339	599.6426506512	343.1031329951	18.4679985787	6.0727018071	411.2348564827	807.0988496271	1132.0467676884	42.6930415305	369.058486134	0	33.5229255552	0	613.8997903466	10.4873661168	27.9114778675	0	3149.2852005743	530.7441516896	173.115953867	44.8590370652	311.5868630365	55.0361856819	91.2568661711	72.7903412642	0	0	2.5984087656	34.0257922453	119.1262339453	3.3921128922	222.168512392	597.99812559	50.8584463184	4.9834283512	223.2109881364	237.5760301954	883.3987734546	72.3590671689	24.830815005	0	0
M00210	p__Bacteroidetes	8.8949189596	0	295.267156127	0	9.3800074973	11.7585651878	12.5780519344	41.9001333319	0	0	1.9921235469	0	0	0	0	170.5148098329	186.9066606852	9.6488328906	11.1147361281	0	10.3227218841	44.0324039936	192.5982198204	3.3209991235	0	36.8511933038	36.0026563199	127.2381864772	87.6562317093	311.4819375929	203.698976957	293.3288011881	132.0521150251	875.509613164	704.3262333015	0	0	0	55.2453539827	0	248.7086651587	75.6421962324	263.9162924217	253.5915249126	88.4186304217	6.2925868996	0	4.6584847467	0	0	877.693388082	7.3595940311	112.1322097917	309.8647467383	0	213.5659365748	26.6208618164	0	234.8603654738	8.7572404278	0	62.2675367268	75.0491018331	0	55.0042714727	203.4407144374	75.1198112965	141.7707166922	37.6538862492	135.2471784388	120.7634659409	304.8651049402	267.3336915977	206.6520719185	26.6492594934	16.869094651	0	106.8172745205	75.5138107707	0	470.4346804031	588.5162213617	287.6965674371	110.3618704856	476.5873597406	705.1068459039	209.3125946432	267.4891437071	0	0	0	0	0	0	0	0	184.1506108927	0	156.3490942071	262.7893617191	421.9234296113	63.8649429901	856.5618684913	0	35.371401931	0	0	26.5588459593	819.2310271716	0	2.0001141981	47.9890144164	108.9986356599	30.2544871825	163.729603481	79.5986636252	278.3495931016	15.097978927	19.1684162632	186.9224342204	142.3546938792	440.516415293	0	12.274697717	0	0	0	285.8258319044	0	414.744586051	27.2303654005	38.7268128442	98.6570579569	0	106.758967327	0	4.4684915185	668.7833903648	0	0	0	0	0	546.1299871242	85.0502529961	0	0	0	443.4525543743	215.9107175593	614.9078192485	381.239149605	129.8258700357	172.3528425889	807.2392729978	120.7472371607	113.8140536365	85.6094037514	74.6437445061	13.1254268111	30.5124383915	33.757441968	481.4430686756	579.2940967635	3.367003367	533.75729699	186.5346654517	78.5779622267	103.9342674602	94.9404419921	99.2067011823	7.2974661186	0	4.0063336394	6.0687385473	48.2770275903	163.424221443	0	13.6806543474	137.8875558688	1088.7107638249	355.4251988177
M00210	p__Firmicutes	23.3200332482	7.4503925317	16.5048557384	9.3246803466	43.001834186	0	9.5328405133	2.3696969238	0	29.8859701092	0	0	0	0	0.786163522	5.9762636264	11.2169709137	16.5789211157	0	0	0	0	0	0	0	0	0	0	0	0	26.2827548242	0	0	0	0	0	0	0	11.0595853851	0	18.8482330616	98.9442638101	162.7012665627	532.2590842589	20.8786496108	239.8586790664	0	0	0	0	52.9489000671	2.4605034175	12.8782339136	97.4668053811	16.7841206031	69.9325649577	327.9941569229	0	649.0085005747	323.1490105584	53.7495752588	272.1775567095	756.2106323148	0	435.065145903	0	0	0	0	0	14.5521445039	0	4.0768691844	89.1861168839	0	0	171.3263612588	227.1831450344	0	0	0	3.9768317307	0	0	0	2.82500122	0	0	2.0702439834	4.1138153555	0	6.5258367505	0	8.8193111919	20.2157991169	0	4.839402395	6.0541243973	0	0	0	0	0	0	0	0	0	0	0	8.171068742	0	0	0	0	0	0	63.9548772706	0	0	3.657544964	0	9.2007366432	4.0172479553	3.2317049751	0	0	15.0910304348	0	157.4786823356	0	0	0	0	0	0	0	0	0	95.6222596324	0	0	0	3.8964482013	0	0	3.8045926729	0	162.4374741121	32.650192776	0	0	11.0345909773	0	0	0	0	0	36.8722535957	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3826067931	20.7749149757	0	0	50.0400751821	230.3266382687	69.2242212943	55.7137752366	214.0602202487	40.3472529406	98.5701257127
M00210	p__Lentisphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6358959636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00210	p__Proteobacteria	43.078435069	8.2814784832	4.5817045304	0	0	0	524.0588621975	0	2.1394346642	534.1953181211	322.646652747	583.8658256145	78.6571745822	14.0123356204	55.2245029078	0	61.4119020251	301.4512503279	0	147.7940266783	50.5762417095	838.5248558337	3.1565656566	0	0	0	0	0	0	0	8.2056621946	0	26.4378707494	0	0	504.3072045577	74.5396415379	21.7777785735	273.3721326485	939.2065486336	98.301173636	227.6818301175	32.4409543351	13.613542145	165.3971014841	1626.2397219463	18.5838921386	104.3703045691	204.0392006837	158.7271056246	125.2080456294	590.6699873766	59.6776865867	0	14.7944303014	0	39.507388961	17.4919852907	61.8982049711	24.9667172323	0	0	94.7497849893	37.7834853244	24.6707365126	11.3207961192	168.7332072416	514.7501824689	11.910377147	37.176883342	70.8873036474	169.7416099264	153.7994340107	162.38616865	80.5498646153	3.7313432836	96.1284687195	114.7782271782	28.0382836367	0	0	4.1564541362	8.2580773218	0	13.2225645667	4.6622098853	899.5459285066	0	1290.8464163058	3060.9660533911	0	890.0709546897	0	967.9723562724	974.2066634499	650.8946016316	9.031445794	197.1790915149	38.8438331318	1148.9727053928	5.4606945194	23.3146864167	0	27.3360551279	17.1182366364	1786.8655867029	1741.5469767953	10.2729891098	0	65.6206741749	0	0	0	0	0	35.6787749921	4.095726953	9.6966482628	0	16.9104555578	58.6762847654	71.9374174529	544.7821254575	0	1050.0592754572	931.5115844138	11.0433988936	18.3052455963	164.4242568647	10.5445325091	555.6969055452	547.976763031	285.7699061423	613.2811486937	214.9206407306	322.675515906	103.1160072909	0	794.000472542	480.0978633506	0	671.5353181605	718.373559434	25.0700315274	15.5058195253	532.102394608	896.333105678	1070.7307481298	69.3790047214	442.7125519892	0	32.8678132615	9.4643966837	737.6080295293	18.2434794764	31.7518220154	12.5055671319	968.9427068813	476.1820411514	113.5042116727	16.3216329916	198.6673324932	24.9843735708	44.6100397362	89.3804450407	0	0	20.0758273152	48.2733011976	84.3215258024	0	100.5159036512	44.6592389603	57.9472768567	2.4802744645	96.4339509117	93.7842015132	230.2722224394	261.3565626056	24.8050336633	2.4875621891	8.5848740953
M00210	p__Verrucomicrobia	464.1273565591	6.0167032913	422.0090813961	44.0658270887	2.1768485963	75.0819419054	318.9386326221	441.9545391715	0	0	0	0	0	0	43.0716066271	286.443113367	741.7366068685	1174.860931748	560.3924670172	7.0230550144	627.210762202	0	0	0	0	0	0	0	0	0	79.1721757323	80.4565553596	131.4511668374	0	0	0	0	0	324.7828859595	339.1437994142	645.2101555025	823.1319828991	287.2069131715	79.01746746	0	30.8061635594	0	89.1184675109	0	0	0	0	0	0	7.1475881614	0	0	0	0	0	0	0	0	0	0	0	36.4869028631	187.4628093526	33.8194960336	0	0	154.5764601507	0	0	19.9531747914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.9221822664	0	0	224.917262235	82.6201943829	162.2224073399	0	335.9487895189	0	0	5.2021286344	0	0	0	0	13.3572797483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.8247111927	183.3481472139	0	0	5.274609337	0	0
M00211	p__Actinobacteria	45.0634058656	25.9257880982	0	32.4721275475	78.3751467587	0	37.0142099181	18.848831628	0	146.6735324387	1049.8283348134	360.0917220116	201.3875818126	0	18.3449050541	12.4495216287	184.7537830441	1363.5754803301	21.9712128671	3519.0647155473	0	0	0	40.291550424	6.0804029602	5120.1183636863	4239.7613628978	37.2285882941	44.2351870461	0	0	0	0	0	0	0	0	0	0	0	4.0373993555	0	0	19.3901348694	0	42.3871001992	0	0	0	0	0	0	0	8.9075248813	0	91.9573993027	0	0	0	0	3.2051282051	13.7152495512	7.053912042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.8147482359	510.0272888655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.1705464066	0	0	117.2139593088	132.7707848889	0	0	0	0	0	19.9193190496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1105821145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.308888316	68.7276659206	73.853709254	0	0	0	7.6119283134
M00211	p__Bacteroidetes	0	0	375.8925392231	0	0	17.7636732421	6.8228832028	33.9864322273	0	0	0	0	0	0	0	54.8339295561	78.1804349716	6.6176358524	0	0	0	103.0395207819	55.3949038355	0	0	63.690072606	38.9218724024	22.0533809514	14.9540951214	138.6622851948	125.4999316163	226.6423175723	149.4456278204	629.5602607695	634.6350325088	0	0	0	6.2822596796	0	299.3550030253	24.3459111863	206.550064727	199.1112832382	12.7758097499	7.4925460456	0	12.1960792408	0	0	735.0828151887	9.6527813818	84.8508605683	401.7256826879	0	170.2795171252	49.6431963214	0	307.4276241185	9.1461587234	0	24.2774554733	112.9091838041	0	132.3328012868	218.4047537647	76.6398562943	197.4198540672	56.2390273867	161.6129284591	35.9425193232	231.241539799	68.4697007538	74.9594395095	32.7964264761	27.8390839894	0	73.7725176481	15.5808887735	0	56.750182682	122.5013600093	69.2136259027	19.6332352811	103.0006213832	74.3631547601	236.0101336148	24.6835721582	0	0	0	0	0	0	0	0	199.0310611129	0	87.3753185953	247.4137561786	269.1944106	40.0181298467	368.6911958589	0	13.0072590257	0	0	0	423.9442728673	0	0	31.0609668821	52.8211862116	20.6775686794	60.6601714909	45.3315000583	104.8926121639	0	3.7435851064	140.979644986	46.8925703524	398.5699124041	0	34.2355148378	0	0	0	61.7411507867	0	281.950503495	42.265424404	40.3898970919	101.8377626068	0	103.6406571379	0	6.7223696903	312.0882800894	0	0	0	0	0	545.3740111043	89.728804193	0	0	0	334.6051150765	292.9861992849	204.3717318837	239.0813189467	147.5525005659	369.7834079712	373.0528310869	61.5745016794	17.9117886812	0	0	0	0	0	0	0	0	165.1507062788	79.6246142038	14.9886551813	82.1347119717	76.5699985163	59.7899656627	10.7472553386	0	5.9978579764	0	22.1116393741	66.1384667762	7.6017840891	7.8772040028	31.6846835632	126.0205730791	267.6755355477
M00211	p__Firmicutes	25.5199762823	7.2446860495	6.8804683734	40.4259136161	4.0440586228	13.2051506046	295.0134032859	12.691639254	8.9038290303	22.2432023755	335.5115547073	1120.5763221615	5.6266726774	0	10.7575492704	107.3506661528	374.4823815278	1406.6979765827	765.9291327511	1659.2423087124	298.2157737768	5255.3616938277	0	0	49.6609704817	0	103.0653297831	0	112.7507915992	0	6.4374913376	0	0	273.6663572098	46.0297305323	7.8574199329	14.3419492779	1303.8365517405	6.0645440762	15.9912914027	31.9584798939	92.5013907832	169.6823063174	478.3611092332	69.8448965822	172.2703858841	5.5747205398	94.3816313822	9.5704024538	24.4463423271	68.2606126744	45.9068570543	264.7024115272	83.9775096951	66.1042214892	312.9395660037	319.637765572	48.3000251374	670.4729794621	418.6331981006	294.1470408931	313.717729158	736.758103949	0	410.3944005606	7.0709553508	5.4677283675	15.9684094205	47.4286516753	21.4458711905	2365.3026300549	45.7539331732	1220.2808867378	1318.6719764247	22.4530763561	73.5905642928	3545.5216150712	3315.4032040243	774.4098746788	17.144878088	54.0382551754	93.1434297742	63.051354777	42.935681107	44.047377661	155.2159250475	11.7301676296	0	12.0590041359	40.1340556402	3089.386646366	17.890185361	17.0860285155	359.7071509657	0	504.0017497195	0	54.7141382113	0	0	10.7569547062	25.9764276896	0	139.4122927797	20.5654888164	60.8347276374	399.7321462556	14.1443453816	0	11.8380297846	0	9.4996103996	0	14.8637512975	0	46.8792095415	21.8546253707	30.9952645951	41.1606706418	0	11.7284380589	7.9864629956	39.2967863415	27.4052186148	0	9.9257089968	55.6245738594	277.9519589401	1528.0336385853	25.1838893034	0	111.4101354039	198.8108780986	29.5175181352	7.5749441493	1225.6120617284	7.5607060833	122.0164228398	0	1895.5929518647	43.3170661867	960.4479603332	586.0790919439	272.0237212834	7.9840319361	14.8112156686	1324.0605411673	285.2748477875	6.1728395062	329.7194288099	44.0951295823	357.860763681	79.8152515996	126.9888576189	12.6872410862	289.258985531	351.1244077539	15.1529054859	123.3935847996	30.8648276919	238.8641692401	4.8049117084	0	0	0	661.0627368573	410.5107121618	550.2435528672	0	8.3301229778	17.17935375	24.3105008638	47.5474547868	11.0113187386	16.8857873905	52.0714656316	224.5547289272	708.1857103455	28.118743696	489.2579067277	49.2789741691	263.7005864172
M00211	p__Proteobacteria	44.1329500922	4.7842871119	0	0	0	0	400.6664058051	0	0	353.5588779616	188.8072275471	341.1779552371	51.2641252214	0	9.7335826195	0	44.5517435624	191.97385035	0	75.6182304896	58.7302039614	398.7427720115	0	0	0	0	0	0	0	0	18.7148323666	11.131886397	52.9933020079	0	0	0	0	0	280.1159446265	1012.5036939081	126.8800936023	607.3743367635	62.8671438327	26.8251307784	36.7649100774	2083.6719507631	25.4860054704	122.9306666322	203.841922938	120.6363293701	0	694.5335197967	0	0	0	0	40.8232176096	18.0570216107	48.1353915955	17.8988001216	0	0	95.4117507836	22.9645459957	19.1918982825	9.0737475127	113.5133883538	466.6107950089	7.4165420856	40.8782889589	23.095056798	105.7707074469	101.9274736878	83.6121135944	67.51736287	0	91.3293140455	111.6812390856	0	1027.4498512822	0	0	0	0	11.098435252	11.44784538	768.2970183763	0	187.9231762505	2248.5442541199	0	664.8314323273	0	719.5240320269	503.6924474418	1073.6500855432	0	179.0586778818	0	1279.2921656828	0	40.8285076881	0	4.9904136411	19.6876507132	1852.5194037089	1691.2039320843	15.7824931289	0	39.8462134128	0	0	0	0	0	46.2136626748	0	0	0	0	0	0	787.25460016	0	1697.8578191597	1624.4084567819	0	26.5549552805	21.9034271996	0	889.0482851812	1067.1056892603	476.3561009984	1044.6845655788	180.9719348819	576.6118281562	68.7169221784	0	0	178.3222746497	0	276.1844998802	726.4714779827	43.6174590385	20.0183202826	513.5369856567	320.67467313	463.590891081	56.5764141747	723.5631234629	0	35.333372304	16.7716480377	624.4573565783	29.6618522324	50.4138251357	9.2954974519	22.9992931545	417.2425968053	165.6456436681	41.7721357568	303.9866894023	43.8553576352	97.2034123048	78.931141976	0	0	0	18.3546419536	80.5473764331	9.9139179732	71.138452525	36.7305926555	71.1532306693	0	127.800328618	63.450484653	208.6317263918	94.9882140904	47.2873778764	0	11.0521527139
M00212	p__Actinobacteria	127.7990641269	60.8347156167	12.6531041577	61.6779452614	166.5833737379	0	130.1846723459	50.8070804136	0	1408.0531523629	3061.637149711	1386.717337501	950.3698695921	82.294462439	23.3217814414	18.6532455823	246.9294079809	1412.9076973841	36.5128355561	3905.7726663654	0	0	0	52.0042898384	5.0344333747	6700.9985720659	4926.0908381618	39.1339151307	47.6491857353	0	0	0	0	0	0	0	0	0	1.7982045421	0	4.0463385135	4.8362116279	0	13.1620430113	78.2496984731	21.4931964945	0	28.6567854065	0	7.8414701929	0	7.2518773852	0	22.9966842042	3147.2145036306	74.2902522235	0	14.2269896233	0	0	0	15.7417864069	3.6356634379	31.4921631656	0	1.4122819756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692.9295133647	0	0	0	0	121.9266635307	0	44.3423717079	0	25.2155552202	0	0	0	0	0	2484.6938773704	2237.1380414933	0	0	0	0	0	0	0	0	0	330.7177312191	0	0	32.7451758619	58.9064556022	243.6870385148	641.6450149797	101.3542756867	454.0042956316	895.6543294114	1939.4056432044	0	0	0	0	853.1377189421	0	0	0	0	0	0	0	0	734.9232310875	0	545.7960957086	0	0	623.2207223968	0	0	364.0816275814	163.4304257929	21.1650838293	0	0	99.4255958048	0	0	0	0	0	0	25.5768328854	0	0	0	0	0	0	0	0	0	0	4624.2104935162	3771.4840752318	0	0	2536.1194156229	362.7637356104	710.127776253	3181.918191512	29.2526938147	8.4876283659	1180.85548206
M00212	p__Bacteroidetes	0	0	91.0934907716	0	0	0	0	4.9945228575	0	0	0	0	0	0	0	20.5342820247	19.5958493094	0	0	0	3.7871096994	19.5271363201	7.0795765785	0	0	8.6897495378	10.8367173935	8.3519111766	0	12.0541267441	46.2280273836	99.6604202755	63.9467142268	183.2640091726	208.7410663995	0	0	0	0	0	51.0178977802	3.5007363597	49.3947739	36.567954359	4.6385452069	0	0	0	0	0	149.0383441564	3.1241394683	21.9051103093	84.9875799941	0	30.5852402379	8.4111863091	0	58.6406746971	0	0	7.7578361984	10.5681121174	0	11.9618563703	0	16.6328870075	64.7457853136	0	56.6822902582	5.903098363	43.085878628	14.428132592	22.2174613248	10.8113670378	0	0	4.8012012465	3.6008291989	0	3.0504560916	8.4893291617	7.0250503331	0	3.6326929251	6.8160097732	52.1963971343	3.1289016147	0	0	0	0	0	0	0	0	47.0049028097	0	11.4166196623	0	44.7997723583	3.244836674	72.2037562789	0	1.9646012867	0	0	0	88.2846685534	0	0	4.7757267997	7.4388827147	0	10.1798543437	5.3045309568	18.8996060997	0	0	31.3825860406	11.7498443786	71.3971361537	0	5.0211087528	0	0	0	17.4338365199	0	7.8288716044	5.32852915	8.7873151667	6.1093447752	0	7.6415015085	0	0	54.7552681334	0	0	0	0	0	130.6068129386	18.584279071	0	0	0	60.7482967593	129.0678221918	25.0407609006	52.6018146583	27.8587918891	110.3381073759	54.6291814307	19.6056142622	4.5853842422	0	0	0	0	0	0	0	0	26.4180264378	4.9737737731	2.8477782805	13.1250005482	0	12.8174276511	0	0	0	0	0	14.6829776916	0	8.3325705443	9.1897124443	30.2827808406	62.7048835602
M00212	p__Firmicutes	115.463313867	365.5113205711	258.1819499235	144.3106968248	485.5920469026	30.8461868143	187.184591741	132.2583819322	6.5237811871	138.1688514819	776.6063392343	15.9681140303	1855.3426009049	1002.7466524891	863.9155204599	267.9747475805	103.9731465343	99.6395057227	430.7878090628	10.795064833	270.8841434395	115.8341323438	188.3161604481	18.9098765177	0	9.8264058236	6.8116667145	126.4635206481	113.4719033868	59.9657478643	1254.1072722594	666.5717455797	835.5483291345	65.267315189	91.3114618073	0	805.3991791035	29.4198906089	567.383463825	245.6071126673	150.9335679276	1397.9490390036	206.8518932905	239.3969913019	199.7621927411	212.5780278749	525.9506117959	315.3319361669	1.9799117307	8.2913744564	129.6169294124	11.6652414389	320.8111565481	254.6207053162	23.9726293093	429.5990680734	126.3525820443	3.3041708449	223.0602338118	111.0507093783	343.2748667812	491.6300923717	104.5806933226	43.0166575741	169.9509948917	116.8106187825	84.479760368	40.5946809731	104.7705667806	128.9758196468	1410.0373082807	122.7278177201	989.0903130319	1444.6403750286	66.2150234827	245.4881220896	47.144302462	149.8341452567	781.30369184	62.9636281481	138.5172859545	247.7302423125	262.9564556252	187.869101624	179.9752011612	214.9132837497	71.4226393648	306.4537160502	10.5898301786	8.9822120178	96.5037645913	18.1745946238	0	22.0539842412	31.7352690932	576.1373138186	614.2266527915	88.2560121383	250.8963831099	100.3676830841	512.0102161403	737.4276880246	921.1190530098	38.9130826598	138.3972953872	27.256491042	176.3207676873	1112.1578252344	543.1966605844	230.1019898336	927.4437974952	375.1316740391	302.2460672263	394.33107745	0	317.075565969	1721.6010542884	237.5015850005	506.0973545588	460.2133174637	662.517867072	271.7673315689	25.6885839189	109.139881746	10.7432617643	2.2373768009	12.6532265441	574.3033483885	277.1083526595	198.0996187493	0	453.023412317	566.3840354173	0	464.4924763706	0	755.8115538683	572.4660649535	237.0167545491	8.527138046	0	12.9135305743	2.6492438302	26.6290633193	455.0079995694	35.0867967718	23.752065923	546.8840601989	172.4322215884	1084.5813416122	204.2842126468	477.2449719995	568.6417931184	921.987638267	219.2591588127	197.0477878235	345.7859512368	63.0482858005	4.9708422295	331.4352328528	393.2481088794	61.4017044236	571.513510654	181.1177766496	465.7426596235	1334.0197971968	1764.3053967845	653.075243286	577.5037781382	720.5716484833	765.7013942578	195.5448726295	42.846149642	35.1453250635	26.9138093566	49.4225162882	91.9350281081	221.4952471345	16.4902507107	193.3336225648	570.3766195513	142.7084354592
M00212	p__Proteobacteria	29.7563593648	3.6868461234	2.6659715605	0	0	0	281.9898542006	0	6387.5709506314	973.4625927074	289.0354537082	548.8575314853	76.6099971148	5.6459099667	12.4921135464	13.7714216569	42.5687150959	329.8416673778	0	145.2547020519	37.3721884313	684.1743898918	0	0	0	0	0	0	0	0	3.4883033628	2.71072503	17.5715789123	0	0	3319.1570052891	434.9442242677	27.8948183491	252.6407980366	514.0042030798	94.3441499785	411.5353688725	37.1163442295	19.5842000317	678.2458411889	1418.0400196594	16.8904374531	97.377486348	162.0918072629	332.3442574771	0	529.298413158	0	0	95.3002150238	4.760384221	46.0748286918	16.7673422277	67.6468960677	36.6578146877	0	0	79.386593789	20.8039726247	15.424478455	6.3199194386	138.2318288157	527.0689027014	7.1158346972	48.7622443771	73.7021553766	155.9615441419	122.3671417598	207.3897737615	55.9198208945	4.1958872377	102.859976554	104.9844164209	102.9253053428	532.4990249645	0	2.8162067303	8.1049722131	0	2.773058848	2.3546866864	820.1519569862	0	3417.0286017023	3846.5319870416	0	1055.1022199133	0	1360.5469844714	1629.0771974996	3161.7128361792	40.3053014697	606.6562060118	118.1694186659	690.3518762813	12.6031914014	20.7880645868	0	63.1198552194	13.5550511743	1517.8790104281	2013.8842775789	10.793734135	0	77.7631596222	0	0	0	0	0	24.9863341254	0	1.9546645265	0	0	0	77.5045254644	776.9979695975	0	807.2100495427	625.6601594285	63.2267648613	30.8888516591	510.153422745	0	452.4210130819	237.2786287991	427.5385919879	525.4175256026	272.7523486596	288.2362629588	145.5541733523	0	3690.3120166798	834.3388681351	94.6434361858	1130.5103758049	1282.5095207074	19.4025788474	10.755149976	662.6476019414	1394.9282500586	1328.9691350542	84.0391040389	289.18971116	0	27.3939717465	6.1898680922	454.5761776547	16.8153531395	24.8532275629	14.5781784677	4143.5172438601	491.4248447943	128.0647387656	26.0719882225	222.5942426931	33.7847598466	63.4693534477	57.8858395866	0	0	86.0631063945	51.6361813016	97.6351201996	7.0680745573	27.438763949	15.1905619484	32.6780671802	0	49.0663072986	74.7511940737	122.7539684746	280.6710291307	16.8665545193	0	5.6370990578
