Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00337	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.645007464	0	40.5145556971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8985744267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00338	k__Bacteria	0	0	0	0	0	0	0	0	0	17.8339792309	63.3154701223	0	20.3608360881	0	5.7869516556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.8349814009	0	0	44.9389091732	0	417.4372133903	0	148.0346953085	0	0	788.7820962027	0	0	154.5129744031	0	0	0	0	0	99.8926096934	0	0	0	0	1826.6126293747	0	57.2756762178	687.5193797141	4.1229734726	2.7607805622	92.791324921	0	36.4520768781	18.928212516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.893499534	0	1.3715694828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649.823498979	0	166.6357739398	742.535451023	436.9286431738	0	0	0	0	54.3733007437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4360198861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509.7163033886	183.5412249963	0	0
M00338	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.837818819	0	0	0	0	0	0	0	0	0	0	8.4904000016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00339	k__Bacteria	0	0	0	0	0	0	0	0	473.8338275968	22.5294531068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310.5259584691	153.446706586	0	0	0	0	0	0	0	0	0	0	0	3.6111513678	0	0	52.0958163753	0	0	4.2352282754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376.7202203511	0	44.3431436244	0	0	0	0	0	0	0	38.2685865708	59.2885227437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1246134091	48.9844618618	0	0	0	3.3661818326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00340	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9725606993	0	0	0	0	0	0	0	0	0	0	6.0299572646	0	0	0	0	0	0	0	4.287949314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9290511261	0	111.5191771844	0	44.8934222093	0	1.5901183359	0	0	3.6732120502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1651677542	0	0	0	0	0	0	0	1.061142689	0	0	0	1.3096842704	0	0	0	0.3299411657	0	0	1.3690599013	0	0	0	0	0	0	0	0	2.4732595386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00341	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0305386643	0	0	0	0	0	0	0	2.5200423973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7246376812	0	0	0	0	0	0	0	0	0	0	0.9661835749	0	113.9796949032	0	40.4475958123	0	0.3444135899	0	0	0.8406735624	0	0	0	0	0	0	0	0	3.4333412702	0	0	0	0	0	0	0	11.2904152551	0	0	0	0	0	0	0	0.9324386611	0	0	0	0.8301453587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8877806901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00342	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9766364826	53.7211911127	0	0	0	0	0	0	0
M00342	k__Bacteria	94.3992577751	310.3866792912	143.5448834131	136.5240269063	595.6756975252	42.5026695471	57.4550440162	491.3970662116	2.9924725191	742.5555516685	1534.5078306848	745.8283858999	460.5866025127	35.3647810178	9.7232817101	36.0488163327	2087.7666157823	2486.2322097518	124.9729992686	4894.1054767021	50.1092525066	1613.9742657797	1.191844155	30.8217856129	4.5361811271	5134.4606231507	4015.4060630905	27.5384641398	44.6866930954	0	6.3557146587	0	4.3287349374	0	0	0	8.3075636557	16.7833103943	16.3406091746	1.8634422109	11.9914187962	8.6437375693	5.7795272173	13.7651784091	201.6229513123	40.7592695083	0	1288.6670251875	1517.8680637428	2864.8846289085	11.0289104928	1709.3071879756	99.2239305642	69.2666879343	3256.1836436699	183.9310899206	44.760774431	723.4720377319	106.4441160935	41.2096490747	63.2582581301	1522.6103007712	272.8254728879	741.8888444502	40.4016014867	392.6802019304	204.4351316654	683.8595908782	2633.9541727097	1446.9665843624	62.8594185075	981.0696509748	6.5670009921	0	159.6096919051	53.1124565319	63.3494985033	44.2501101968	19.0169794581	9.1786149505	394.9215232182	104.0644136344	142.097303141	198.6325364514	220.6492278652	244.5143231917	41.7909317316	515.2782849381	103.9198701032	79.6493811603	288.6391528375	53.6495838639	0	55.5811067489	15.7739306494	33.3115875044	7.8695441441	10.5287946805	0	24.006629673	16.1529348331	12.6495603902	18.5711058106	17.695142004	24.3581493125	1268.0927313424	1391.8405261802	84.4812673115	138.9723720616	11.387769698	130.4069039104	5.1588397598	1.2701884472	33.4171678065	0	21.1847784317	102.6999639244	4.8993665911	11.5485227167	34.216964484	21.1344356812	77.5218478177	764.5590237022	124.8750068111	721.1972254857	1761.8133979232	1960.5047667244	8.3647640531	0	395.7848268527	10.0011301994	395.9932304028	128.4888680867	18.4895272442	240.171932106	22.8149627628	194.779625845	46.7496866374	0	5.1458506858	2334.0316270087	6.1103038034	1639.5444922263	125.5503354654	23.185364579	1952.8380743677	23.0541993465	8.6382355514	480.7449376644	76.4589251225	762.0609165491	161.2131593771	31.7040593077	111.6794883009	9.7188366446	103.9134181275	29.9784346886	0	0	0	719.6715281266	0	1.9288626221	0	0	107.9337949575	24.5994538162	23.5161737487	212.0360028888	1458.7358661681	38.9389398473	2501.1861027762	2175.0422224936	2.037414426	50.2223340646	2108.7635465425	1244.1312664561	1109.4294376086	3580.6014042509	822.4281844518	498.9471288729	1379.1878978946
M00343	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.1040412479	58.479890074	0	0	0	0	0	0	0
M00344	k__Bacteria	0	0	0	0	0	0	227.1508762185	0	0	28.9116403154	10.5376892762	30.0987603109	7.6737414082	13.0138729847	58.4973506738	0	14.7849211597	79.8641119486	0	34.843679812	0	95.793055924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.9268106959	45.4525736505	109.766023092	8.134136643	88.2924302167	0	0	156.8586970071	301.5979255675	2.344202675	13.4925613506	652.1940033465	184.4035088386	96.3967562884	223.326850174	50.2169164326	0	0	0	29.4201240213	109.9311734814	12.8540354033	14.6359897259	0	0	57.3450713509	254.4845000515	6.4839242495	18.275722091	0	82.8938066964	0	0	19.2737227405	25.7415555509	20.5180247959	60.4952721594	0	0	13.8162677951	10.2693748758	0	0	0	0	6.5691868293	0	0	0	155.2831360139	0	0	11.7915084484	0	0	0	15.9328331464	0	0	0	0	0	180.086543319	9.8948399334	24.5269588504	0	0	0	315.5025557932	450.7193145053	7.1295379577	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6963333926	373.495752043	0	424.5041247188	339.4680526316	0	0	0	0	134.322977372	217.6962385439	157.9068034168	150.5358748143	31.2506249594	79.1941517194	24.2744993434	0	0	0	0	0	53.4768312141	0	4.5527509912	137.3338267034	11.1272185558	354.5763701429	22.3817089495	186.4897540084	0	0	0	280.0873530368	0	0	0	28.7504850052	52.084656831	31.4572020725	0	41.6988947782	0	0	19.8462333956	0	0	0	0	3.347769796	0	19.1291496072	0	25.9911997933	0	20.2199305176	30.5416988085	65.4422614727	12.5755480173	0	0	0
M00344	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6710892817	0	105.3292861152	0	42.6779515264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5006863616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00345	k__Bacteria	27.8391791612	21.1469456546	12.3808006468	14.4924161361	55.9924903606	0	45.8308224653	82.7060123555	0	109.4786742451	513.7547882532	209.5671924441	109.6936176402	14.6512186625	144.6525212274	64.5203714551	215.8546817498	644.8615239811	73.7440872603	1627.4711640245	188.0770859186	0	0	28.3118232243	0	2851.2654073302	1929.122899748	73.2866514256	69.9014756814	0	0	0	0	0	0	0	0	34.0194460012	71.9349879842	28.5263940892	171.6576640512	9.9438095839	0	149.3019169231	53.0722111213	93.6023972924	0	0	0	0	0	124.5797887359	0	75.1906260597	323.5582521799	85.7258496717	599.4012446653	0	668.8091564953	765.3087533937	1015.3067620597	37.9346320586	1271.3736937938	0	355.2185337514	0	0	0	0	23.8453093367	7.2121414498	16.9945001929	27.5680746215	21.5084505643	0	0	0	0	360.4688636901	0	0	0	0	364.9490484035	0	0	0	0	0	0	0	97.1103936139	0	431.5494451292	0	0	0	21.0556548054	0	0	0	0	0	0	190.9541472867	23.7385402409	314.0176469474	0	0	291.0604900975	0	109.8299070937	91.299447054	161.3632465208	0	184.4180971265	160.5946981257	81.5702849481	197.0586002005	0	22.8614093305	168.39079787	0	0	124.4320500944	155.1449598505	111.1327986682	0	0	114.7531368936	26.0011272295	41.3179145162	560.9575633513	0	119.2833802489	439.900852403	0	120.6318397356	0	0	0	0	0	5.8446322099	0	0	0	0	62.4766657278	0	0	70.2712599537	0	0	0	8.7035013585	0	0	0	0	0	0	0	0	0	75.8588032023	197.6702699023	314.3707198091	328.1218624941	216.4708065247	100.0589373146	20.786314181	7.9233861252	0	0	44.4549901697	36.9734687351	36.0813867249	0	47.2169609852	0	184.5703419334
M00346	k__Bacteria	125.0755728289	697.118839119	68.8532594724	178.5794085813	171.5487631359	26.5396427958	1005.0269369021	511.3739546365	79.8301063192	761.5792070076	821.2804235253	789.9907146279	891.3995624278	321.3688415901	379.7950116345	96.0988618806	250.1701107473	922.5435167061	326.4388600244	1954.113198747	148.768812105	3381.5138308273	68.2686340257	581.8844794923	239.3890793025	2266.8573741901	1861.9393585274	132.3449942431	170.0980285345	81.048810555	393.1220569845	295.1208869986	348.8490923205	339.1062397685	226.1895422002	2.6701133416	1386.3867771575	142.2265229855	781.6373812861	552.4683806717	904.6694531862	399.5761847625	81.6045346992	1022.948667343	247.1921451613	1637.2642716984	223.995571121	247.0108314843	362.7526335127	241.3654532035	329.8176378541	493.3145090991	259.6097473293	351.1858439574	892.2409261712	495.2374974094	246.528500794	290.622725364	363.1799420599	359.7861752704	299.2838951383	155.1553637864	653.0985400399	175.7411240921	240.4551740353	192.1909859308	181.537312603	392.2662478998	129.4714907899	150.1353499383	2371.6364165293	267.8242826631	1525.8960130243	1524.49714874	229.7494426729	433.4265991375	82.7495557954	255.7969996245	210.5581847572	2194.4322285912	517.5273371328	442.5226129415	779.8910917833	520.9240212829	496.8651550613	622.6007132406	598.7605405009	201.5497888231	234.6913018054	327.853540726	2062.111131011	746.4357437486	0	450.2305663468	142.4293390655	47.6461645789	353.1642681228	2039.8736631259	82.124603398	661.9380856765	152.8463879019	373.6168898853	270.5200520247	183.899857143	189.1179873458	1576.7486450859	1713.1500604816	229.6884425505	79.9442659646	375.3768507142	42.8663898092	264.9025349911	204.9605528561	345.3400014823	65.8060772509	290.0858722626	708.0176284	259.8388283346	351.0023267201	133.307513412	82.3583220155	419.0778220078	1377.523875191	40.6124787523	1255.9187288162	1454.9897179579	582.1129521742	109.5678259069	1360.2931234116	234.7772552318	453.0932713351	872.2437140613	389.3365908766	1145.894992939	298.1127002301	1555.6126255935	282.3166391947	662.6387292729	0	1688.6189233903	247.8301643175	1089.9066263428	417.7094242761	773.9788411687	255.6745039964	923.1475823183	1399.0347453449	776.1134987661	619.8600064774	761.4803656627	277.7188186851	841.2360731874	808.820721522	870.5339845687	413.1392551634	678.7681888276	165.625606403	187.2828462542	327.1934886749	595.9814712211	240.7786496352	305.9047164417	74.5996214306	103.4070965981	120.5472342344	446.0681710581	362.2127256784	157.4568505617	168.0531045822	364.711238199	257.7545031801	740.9950862472	604.8607313952	162.8023012086	104.623682766	1101.5409400759	1065.6801072033	1950.3079415356	766.3169899505	562.8869940213	554.8041081736	578.1872183559
M00346	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584576	0	0	0	0	0	0	0	0	0	0	3.0886669171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581.3900796469	0	17.7139420279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7355865695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00347	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5707044516	0	11.8901749896	18.4269632805	0	0	0	0	0	0	0
M00347	k__Bacteria	0	0	0	0	0	0	21.5538183053	2.1212611785	0	0	0	0	65.7549232812	18.1138850438	10.3687128095	0	0	2.8973156496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9178074205	0	0	0	0	0	14.2804623037	0	0	0	0	1.2635206238	0	3.3941050356	0	0	0	0	0	0	0	0	0	0	1.9504687843	0	0	0	1.4848376936	0	0	0	0	0	0	0	0	0	0	0	0.94694903	0	0	0	0	0	0	0	0	0	0	14.3128654063	0	0	0	0	0	9.4444562228	0	0	0	11.3777634312	28.2031930694	32.345303304	0	0	0	0	41.7835786251	6.8922714541	0	6.5042299724	0	0	0	0.2384661246	0	0	0	0	0	0	0	0	0	0	0	0	18.9007145521	0	1.7312808409	0	0	3.6055197431	0	0	0	1.5191746092	7.0981465761	0	0	14.752666461	0	0	0	1.976739683	0	0	41.8986250661	0	0	0	0	1.7209540942	0	3.6897139456	0	0	0	0	48.7728553726	10.1073761789	0	0	0	5.0046761706	0	0	0	0	0	0	3.6527421082	0	1.8334847491	0.6037233139	0.57557689	0	0	0	0	0	0
M00347	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8630461648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00348	k__Bacteria	17.5365646936	0	2.5385693872	0	0	0	412.4314946455	0	0	449.8358468732	251.9670409532	541.826027681	75.4391732342	6.9842144411	13.8319070431	3.2393712193	55.2642730732	312.2769912383	0	149.9214244799	25.599406772	709.9562584154	3.8244883221	0	0	0	0	33.1756694394	8.2963106909	3.3883241301	3.4000567859	0	18.0786015374	0	0	807.5501420603	95.8461352729	5.3370185904	88.6757828023	542.1915075968	34.1758961305	178.0812330177	18.3515476982	3.3863856497	245.7801714906	1157.8124258357	39.5735954519	46.2867075032	139.509168677	177.0791259924	0	434.9240283384	0	0	31.0334487037	0	34.4210085289	9.1377110443	34.3798334019	16.4293627643	0	0	56.1547297493	17.3328469857	13.7945068981	4.7462021127	79.7058788407	293.6090797988	7.0364095743	29.2668971037	97.8215829277	77.6202452469	127.4089859841	317.3990123564	37.6760738961	0	73.3287473483	76.272462842	35.7472728207	0	0	0	0	0	3.745973045	3.8622007112	506.9352190899	0	816.4009584439	2514.9257590869	0	835.2000629445	0	805.4835107027	757.3642914294	521.0780590785	124.4513900082	140.9966615577	390.8128076104	749.4857934318	218.8773846027	352.6103639392	202.3469989683	44.576459559	24.5691018115	1264.8228180968	1402.1396797443	45.4773083563	60.2907496828	57.1435859696	41.9443718436	30.6883252245	28.5604023048	23.2235790582	0	34.929991538	0	2.7076381056	16.4345361941	0	0	78.336329077	652.0759947062	0	1114.6725708452	951.1817234366	23.4465526897	13.2438186309	207.9161170094	0	382.583072264	576.4759210089	143.9935051149	406.1781267684	191.3719436858	238.633635172	72.084845445	0	1249.1733200727	526.9311061995	38.7809202609	717.351968988	639.7445242849	13.6911570981	13.5233943567	282.4468360274	1027.2556526818	1093.0757585209	53.3633631805	278.3425686917	0	15.9725812753	7.2230128442	373.4315414756	15.497228637	19.7079125447	8.6351216388	1586.3357781131	340.2650526187	105.0604509258	10.8719647632	183.5674518295	17.7430486153	46.7039685183	35.7467767453	0	0	33.304682224	42.1233612218	85.7158572023	2.5411911197	96.0183469699	55.9795219075	32.4026903336	0	73.6077215041	59.8761550793	142.4221742102	216.0623269152	28.9445060925	0	6.7833569874
M00349	k__Bacteria	30.7238363714	2.4335172375	5.8281925401	0	0	0	176.1765866546	0	1643.6247991587	432.7559045193	193.0712978038	390.6812740087	54.030387687	5.196163975	11.2138745716	0	38.3355841991	160.6639696073	0	76.2017743403	31.0131054863	543.7016077929	0	0	0	0	0	0	0	0	0	0	0	0	0	925.949542617	112.5594768582	3.6705725794	155.5851048168	585.8003387609	62.3416027366	171.7616008235	25.4875017299	8.0316033189	140.5348564887	816.0720981736	20.452103238	55.1410829851	108.0646583103	102.7271926584	0	313.980180245	0	0	33.4161394485	0	24.2295805835	10.0946087421	30.8010418061	17.4947532725	0	0	47.2886969545	17.6828835047	11.9132581373	3.5868755708	73.2770827897	338.5747699232	5.3857338162	20.1122023963	37.4086063254	80.5620993126	101.2936757842	121.6258436542	43.7543530042	2.4546158568	56.8283044359	78.3434552705	11.3271651493	956.2261293595	0	0	0	0	0	0	562.2591863858	0	974.9221736763	2420.6913726538	0	788.4581203939	0	813.4474053229	760.9812262087	0	9.5124861433	90.8086260228	28.1762143355	810.7388491459	0	6.8360024406	0	26.6350364295	7.5582305199	1309.8602916282	1431.1891397354	2.2650236923	0	54.1697898086	0	0	0	0	0	12.0543732465	0	0	0	0	0	20.5026848309	452.6497623242	0	826.1449273409	714.2962399998	12.6726990054	16.3938382303	130.3233986573	0	262.477878587	406.2359697039	148.6889687537	255.0642750794	148.7667005665	150.2380809528	65.3503006518	0	664.6303068316	362.2663011041	29.911930478	560.2843627033	216.8900729889	8.8950477044	9.851639279	142.9969537457	737.9312223263	907.8055070292	28.3325721023	81.4789734485	0	9.2634420365	4.5192555297	275.3822743539	5.899150955	14.5687817062	7.3648585299	896.0673012152	248.5909569321	81.4868074476	11.1245255798	154.1013295903	16.0572581782	41.0963713474	27.6515629699	0	0	18.5917254285	38.4475955366	76.1881564412	0	48.5715031065	23.6718695708	28.5647132631	0	24.4148832406	35.2720291495	81.2099451883	143.3471641448	11.2236773244	0	12.1147993514
M00351	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0309428022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.0608913707	0	58.1655418483	0	0	0	0	3.8217163258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7308882389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5267733925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
