Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko03008	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4793214551	9.25008796	0	0	0	0	0	0	0
ko03008	k__Bacteria	17.4668918675	86.0519768899	32.6383192035	50.2860804616	100.639800074	12.7878966488	42.2314322123	94.0236840714	237.4471855615	99.8280323151	108.5473617201	105.7856037035	87.7122410558	29.0969363998	25.4286950902	40.7468332483	156.4966225998	154.6130337415	30.9125980761	251.784012608	36.4243197456	251.646158411	6.2371926174	135.1182133491	49.5637439217	208.5016532597	168.4224910867	8.2048935221	8.5394048729	9.4293832389	44.0249441066	27.3115562239	40.5374137266	28.4506356571	28.3939109466	107.1173938706	92.1233686868	38.5611972552	38.6961692367	45.8778367292	55.045599737	40.0812455812	16.751220099	66.1150877717	66.4539417663	83.3299398055	9.812359764	55.5460412639	202.0047179269	295.4119303012	48.0760808885	215.5851019735	20.0162077412	29.1396742028	288.5622293528	26.8995378259	93.7513950477	108.6747261513	118.5469510021	67.0580978669	146.4230119869	136.2432616017	92.2667609893	59.5849236023	79.3882603074	39.8048157111	49.311541493	126.7030211309	277.2458532307	165.4448974209	91.6217893919	133.3082458398	67.5774688493	71.4871222711	47.798357273	45.5361753491	74.9414371299	92.1390480517	26.4992609564	66.7254682116	57.7195820429	45.1749275391	54.3320299502	44.7946753108	45.4294033931	64.3892930279	70.1079708299	44.3752251672	125.389476779	200.9846665175	106.5732768524	136.958791101	9.4212625094	94.4502764025	83.5095825	125.4058666509	26.8718354234	143.9290796876	15.8663095545	61.5864929892	23.2458851039	17.9938254091	38.8981973059	23.317227487	7.2816023336	168.0955508448	188.3874745569	16.2040320413	40.1629511121	26.2457692027	19.2567368324	4.5217922522	3.4066429273	4.0490289834	108.6123682036	8.4951417125	84.7869487231	3.2823387969	11.297398628	11.380138661	8.9926702147	35.0098900685	165.2440820173	14.0641088805	127.0206664646	224.5544891095	177.5816461343	25.5216367188	76.8046108892	125.4926798949	54.3613574794	74.02365787	76.0936464179	50.5877612619	108.1611892842	72.8184871407	71.9870912328	52.4459050652	115.8795653715	108.3672959909	385.667545222	108.1963672168	351.8121517858	59.1389258953	37.1269098938	409.7934482771	132.0218024633	102.8347334388	136.7725307126	67.7127819918	170.0132672239	60.478194713	44.4840376881	64.4919082511	31.5513394013	40.2729595288	17.4947473358	142.2487083988	22.8499761114	31.3226803952	160.8921691637	14.1741586017	1.9588020403	3.7026432346	39.7606899888	57.7624925544	34.0406876724	22.0532163831	37.70614024	162.6007260322	24.2489699487	331.1320389667	272.7465172455	4.0762211912	9.8724610097	315.4694150932	239.7656738401	215.1348963757	430.5497370842	81.5589529603	29.8943187997	141.929662358
ko03008	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4061237668	0	0	0	0	0	0	0	0	0	0	7.1857368025	0	0	0	0	0	0	0	1.2534656206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1007717487	0	0	0	0	0	0	0	0	0	0	2.0895156802	0	209.310112725	0	43.385803154	0	0.4797426938	0	0	4.0384858426	0	0	0	0	0	0	0	0	0.364936083	0	0	0	0	0	0	0	11.7764711311	0	0	0	0	0	0	0	1.1753204217	0	0	0	1.6261204354	0	0	0	1.46575152	0	0	0.116928561	0	0	0	0	0	0	0	0	1.0904011972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03010	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3873897444	0	33.8312346494	55.5941089285	0	0	0	0	0	0	0
ko03010	k__Bacteria	2434.981484245	5564.8090809041	3109.8996376807	4164.8679144087	5602.2717332908	9074.4004163147	3988.5788427951	5684.2384857786	4881.7389093107	5180.2041603697	4855.7442651201	5311.9221673426	3029.8500202651	1444.5990614425	2451.5593421929	2478.7595835574	5661.0666465649	7099.6132964318	2960.8268862512	9052.2239513215	2700.631588993	14815.9047977883	1412.7888658284	13809.2388866458	7960.0795518092	10878.0245001354	8921.2347220784	1204.0837350939	1393.6382781443	1487.2296430378	4452.3767115368	2951.5215994875	4231.6522270732	2805.3750847362	1880.016169506	3605.4447077735	11801.234183954	6935.882662067	3731.1943303926	2555.2865505302	5390.5201179709	4012.0129512619	1988.9871291389	5387.3407958568	13724.3106234627	5547.9280350745	1400.0698672613	4701.8223742757	5922.1885727925	7666.3034290908	3061.5113966438	6771.7706087593	2092.8643937775	2313.252745401	10515.7852265869	3095.9631431386	5974.8395659592	3972.045250672	8709.0402360611	5301.0601551058	10932.1635611998	4826.6715254477	6583.9954610558	3292.5510353246	5801.0217974739	1998.5928384928	2383.4600676111	3767.8855748161	6611.5293325102	4557.6636482459	6593.1927467034	4822.7478174948	4925.8216030599	4894.3462653261	2485.1138851887	3240.964294146	4847.9285136255	5965.4879301355	1851.9520618642	16948.7748519681	3897.7622262971	4085.3489585963	5397.3298488148	3921.0328198497	3752.3788425088	4421.5954601705	2694.852809821	2993.5766048642	3524.2017027057	7131.9251692631	8390.178583432	8068.2186775202	3908.8417747179	5949.9741132295	6319.0653293223	5120.42266396	3165.3694247158	10311.4717769471	5829.2046655158	2946.3817178096	4592.8283418643	4035.7669339546	2575.0459288	2048.3661808634	2042.4192222445	5312.2110136437	6294.0518388038	1924.9614371945	2347.9435674818	2731.8210709327	1608.8257547341	1304.8867410918	1320.9343411405	1231.0701005861	10546.4372875963	1672.4718251428	7460.9128003534	1244.2510011439	1462.6931374374	2996.3422582548	2970.2844585837	3986.3526307271	6652.1161565847	1962.2064284762	5204.3202963269	6861.5770802987	6563.4685390327	1705.5906614934	16178.1490602861	3543.3852783937	3870.7395914539	3235.6538648377	4157.7920910125	2617.7428450757	4140.6553362784	7153.8594101588	2991.4268175764	3435.3765177063	2375.1867472005	9703.7187130066	7967.3205490443	5882.7579737651	8246.3179187847	3704.1371976017	2357.7170830055	9164.3221729935	6220.3616687385	5764.7136889131	4550.6921262965	3389.6705190267	4073.1090144588	4219.5924378503	5630.2201219657	2985.6903182796	2565.6147350585	3102.1883547044	2101.8629544307	3103.7919595376	1903.5566154696	1403.4012121935	4164.022382406	1362.9587525365	1346.3428689117	1171.5844462108	2234.5716112819	3969.1269676016	1776.7987818706	1524.4614784835	1825.4710947519	4566.994744615	2297.0099481499	7733.6321332122	6537.9484648661	786.1867277437	1159.8949458787	8491.680400927	8036.4854053101	9581.2957912646	10553.5682256492	5533.7688116053	3533.4987558564	5395.1018728658
ko03010	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7347790796	0	0	0	0	0	0	0	0	0	0	27.0782110831	0	0	0	0	0	0	0	8.106922567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3094829942	0	0	0	0	0	0	0	0	0	0	3.1759360054	0	2126.1761309092	0	71.7632744574	0	1.3470395389	0	0	56.579657188	0	0	0	0	0	0	0	0	3.2046842054	0	0	0	0	0	0	0	10.9460008037	0	0	0	0	0	0	0	6.4183804433	0	0	0	2.4508952046	0	0	0	0.5599527929	0	0	1.0413794355	0	0	0	0	0	0	0	0	4.0256573855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03013	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3301201651	0	3.923207322	8.5290785172	0	0	0	0	0	0	0
ko03013	k__Bacteria	12.3307659139	68.8994054044	17.9140108373	44.8700151484	63.0714756428	6.4606069032	58.9323443638	51.0505444905	65.3889065972	49.6688454733	39.8949527664	62.7636263229	35.7277502815	13.0700151148	18.6035489046	48.6890053853	20.8963100249	33.6144182742	28.5000097981	26.5149735402	26.8264354165	196.7683897719	5.7631410205	122.20255728	50.8916292441	16.7809914832	22.9559576624	11.0071246672	11.4354640572	10.3496471794	42.1233369693	21.0244361855	27.4312817922	18.1088207263	14.3451882362	56.9972254539	82.4339382835	9.5302529968	28.7608038225	27.0011889537	53.8449200502	22.47597994	9.0927507801	58.0742763661	43.0553229543	77.8560170096	13.6219256934	26.1614707618	12.7753662395	21.1549775401	24.1129524211	46.9087281568	13.1185229097	16.9617992975	32.1109835964	22.8076426468	82.1722025386	28.206294291	104.8078845818	61.7061121268	157.8540751166	3.8318255756	60.0757554985	14.3147597302	69.7287310981	11.7583078106	22.0713161505	20.3319502994	15.3981746849	18.1702899803	64.8990357615	26.7370740419	54.368156156	54.8709271666	20.6935110942	29.3244983843	76.5711943998	102.8863448365	24.3765084268	121.3599911338	42.5394651638	48.4131900155	55.2487850662	39.4039689475	37.7074512298	49.819690645	25.915500668	25.4049048648	58.1792606301	121.2635930299	108.2843062881	101.027020086	12.9477083714	69.6184890005	49.3316430044	46.5973664588	32.2046428399	122.4422083891	16.899622493	60.6979390372	19.7563207353	31.9539251302	27.2510779461	23.9142598231	19.3735352052	69.465743325	102.4525080824	15.5234397706	14.3189985644	26.8104712129	4.0722024113	31.1602836756	36.0403707365	19.635620793	123.5799641868	31.0146570195	85.2885560186	11.2605633113	22.9588620216	9.6185464071	7.1057758837	36.5542025287	77.3467394051	3.7021529784	55.1550408488	53.3486434409	21.7568796939	17.7860820213	51.7573196427	25.851613624	47.6946283172	30.6684727633	63.6467992485	42.5726580499	68.4891791119	67.7433408877	37.4752073331	48.1634168852	22.7907553321	74.1091623823	8.9512027182	68.0884636756	54.5769163926	39.6113431172	42.3301824297	49.7998459729	85.1768618586	55.5929118159	35.3015493285	34.1762864417	14.9602366754	40.4913445318	44.9076762425	48.3350562731	25.2688754657	29.9186515601	15.1545201797	29.0850044457	17.2176373247	15.4085333981	18.1997880151	11.1700113205	3.5065662998	3.3996318623	32.4777719643	49.4434656358	15.9951475704	21.9950414733	28.7147973315	24.4427096505	18.4030479135	8.2126750956	4.4339716722	2.0285265984	0.3343483954	24.902057164	43.7233921475	77.6008953864	6.9654163662	34.3825342243	26.1756358963	33.3025263411
ko03013	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5850931825	0	0	0	0	0	0	0	0	0	0	3.9333672813	0	0	0	0	0	0	0	0.5894881933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534553634	0	0	0	0	0	0	0	0	0	0	1.7770764195	0	180.5651875124	0	45.9989569611	0	0	0	0	2.6309368471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7862312005	0	0	0	0	0	0	0	0.7144362546	0	0	0	0.9638146799	0	0	0	0.2186204378	0	0	0	0	0	0	0	0	0	0	0	0.4635607276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03015	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2018583715	0	2.0652866183	3.9245584929	0	0	0	0	0	0	0
ko03015	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0810427339	0	0	0	0	0	0	0	0.5314552853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6295231717	0	78.7626444199	0	37.6391758706	0	0	0	0	1.1318982788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8406314703	0	0	0	0	0	0	0	0.4833379257	0	0	0	0.692740564	0	0	0	0	0	0	0.088526819	0	0	0	0	0	0	0	0	0.9747956324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909563466	0	1.8431522879	3.0693769144	0	0	0	0	0	0	0
ko03018	k__Bacteria	195.6978607883	380.689536314	306.7149629953	235.9035065534	394.9940435319	692.9204058364	343.7541024291	455.0831376433	1276.3090144657	569.5803403008	515.3814984821	666.3026340487	366.4821867948	133.2980285191	253.0646712001	271.4765350356	691.159250494	934.9405034797	343.7615564253	812.379357475	333.3436389463	1315.8172627207	109.2720189662	386.6223705203	151.1519730334	725.3591550852	564.5274611174	104.4228709428	121.8238343871	125.2284317967	345.1322329729	284.6481126614	355.716456526	283.717638119	227.8064896753	589.5400650329	757.9564918449	307.130411612	337.322232834	362.2839880901	513.5324212574	475.6915629694	227.1054067171	466.8335387193	1127.7157152373	550.5715501178	104.6543908537	358.2387655921	574.7655943243	810.1594480521	362.1689599922	699.5037482541	182.8404897094	283.2626899851	1014.6837392045	286.3370001772	438.308823229	325.5651870822	689.9362811582	393.1391557085	671.3242945039	565.969653264	592.6474146981	276.6812052924	445.6925115803	170.8909057052	231.1326778804	494.6689000975	748.8192143877	483.3320260512	470.9675275226	511.7000104555	371.2119982464	385.2396244595	210.5965460922	232.5651159813	386.6289691671	489.9920808159	150.9724955174	1618.4889865279	357.7740069556	353.629774942	422.358792561	295.6461226879	296.4221702902	397.1563710397	370.0308492658	281.9490961816	776.389444645	1373.9447802885	527.0561365093	827.5818419915	257.6910391603	691.8312130982	740.2664266097	679.4896689363	304.9466878432	860.3152331068	275.2615346412	343.2525535773	288.0024681761	346.892885524	335.9697812527	194.7946213856	132.29142086	712.2745610056	864.7182130994	208.547689606	278.7025871842	207.9808812868	157.7407065924	93.1267748769	96.9275723842	94.3162402479	406.3531049309	121.4497847894	471.4649184349	82.1618248775	131.4456016994	236.0216653894	133.4970563002	376.7908782048	704.2431470539	193.7054122197	654.5484572059	847.2492412295	639.8770820212	118.1600090132	1296.3708564467	311.6361571772	414.4307790219	367.8853205767	418.250996149	301.677827439	392.2540130225	521.871391026	252.6807099863	361.9048832262	648.0568758024	918.5873175029	739.0862714666	706.6265232723	968.2882092205	392.4241366159	179.413195364	911.2980733426	772.9618690282	789.8626627629	447.5074525409	412.1592772346	384.0125970581	365.8352913426	407.1607999086	403.793086425	277.3421355959	235.7987393992	136.754205785	805.4901262432	198.7724002412	262.6185302073	395.5841040831	149.4893674448	104.7145863151	82.4138915203	219.0265659531	304.8978110482	157.6507363557	128.5420972852	172.5109892609	463.0913165492	153.4333073146	747.321331625	627.3233504913	48.5404591637	84.8801980028	795.4552784864	736.4187587457	736.433196057	1127.3119996793	403.5933549159	298.9742278251	559.9854307541
ko03018	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6128896994	0	0	0	0	0	0	0	0	0	0	4.6498618026	0	0	0	0	0	0	0	1.619779722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2242339576	0	158.7795642453	0	39.5540527961	0	0.6607972022	0	0	2.9387598502	0	0	0	0	0	0	0	0	0.6614417654	0	0	0	0	0	0	0	9.0412611262	0	0	0	0	0	0	0	1.2330248591	0	0	0	1.0609634339	0	0	0	0.331232027	0	0	0	0	0	0	0	0	0	0	0	1.1681164309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020	k__Bacteria	419.9493710447	988.3523139401	767.2514925081	901.8503424206	1068.9460062699	1313.7916265021	612.5256838465	895.1466535848	1063.2484827211	762.1198301043	1006.1326386322	820.4785943955	903.828429227	456.3202468846	599.8479565292	577.3146832604	656.342397712	563.6124178692	505.0339889568	602.1659825535	437.662075073	1742.5171371845	335.1626436636	1050.0220294541	397.0467739963	231.6760450798	230.6935287161	352.4020236922	488.9544393192	415.6790435876	875.9435748064	855.2268053519	1086.2383044338	1055.4964174443	870.9977345299	885.9490432626	1198.8966503543	447.6711133556	620.4092186569	339.3923483329	768.6527079531	913.3937990052	400.8039131116	872.1738307389	1964.5838533667	907.3282962184	604.5123444044	836.4342116147	485.2482413352	834.0272370466	1104.8204452399	837.5157483437	525.0913163983	692.7202165851	1393.6032092344	703.1259339523	733.919312867	440.0715561282	1207.5751593404	654.6630453001	1377.8797066063	882.5437408821	864.9418874794	592.1673769109	952.6261238734	402.0922399346	741.9854740943	621.4276421077	991.2379736705	888.8732155014	809.647131461	845.5432728738	788.5674645373	835.967893456	521.9882089753	462.9420729475	132.8603713942	442.2306396062	666.793397568	2424.6774760083	1010.3950655717	1064.0814989548	1294.5064714877	882.8557182618	900.262827692	1004.2765806822	694.2680976791	854.5249990895	651.1611326478	1090.9137383464	928.1498205122	916.0064545468	170.8378692085	728.70326379	789.72715661	418.0848647863	752.207178423	178.0863573946	291.9067106452	822.1282948734	523.2979847828	604.7864542714	803.4048648413	378.6685116627	348.9380095748	937.9698098792	1048.5956463862	410.4025242001	656.5735051367	355.6194886187	188.1405187692	370.0195750704	386.6563594828	256.2279572731	1009.3555787998	322.3438694126	1312.7776071526	180.3239490862	268.9847996238	616.9948578203	588.8828670403	810.3419802759	947.6588281864	187.3884783026	743.9390149201	1009.614136949	858.6887330722	500.8527514881	2020.1099982459	491.1610411574	491.8312572138	605.3109568505	896.9760865897	442.4821665804	1071.2451395876	813.1866332733	607.6528306313	922.8575623691	437.5602849933	1354.7333511349	394.2759528459	861.5970542439	640.432163109	805.780073534	692.7344050153	717.9124923134	983.1413526376	919.9304091578	673.8281633157	939.167180504	415.7352136737	821.8435156441	974.2191572758	806.4512127883	682.9585283607	488.5594470802	594.7302012566	558.1126672116	209.5730508649	454.0259312212	336.9990017121	307.1753742398	454.0166390628	309.4911887718	618.0730919576	715.4950936366	644.8573932644	578.379691383	621.3322653227	1026.3858847599	684.660032771	925.9565570467	701.8535275185	515.6053232113	712.6706885065	1471.5187834555	1218.7328802796	1399.8890720814	1840.5223862671	907.9328423353	967.90106045	938.4497428234
ko03022	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2420134428	0	9.573294225	12.2980630724	0	0	0	0	0	0	0
ko03022	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0741405199	0	0	0	0	0	0	0	0.6848357281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0054559115	0	0	0	0	0	0	0	0	0	0	0.6452011168	0	100.9354845939	0	42.6368069244	0	0.7008972762	0	0	1.5326850994	0	0	0	0	0	0	0	0	0.5421177759	0	0	0	0	0	0	0	11.3345932265	0	0	0	0	0	0	0	0.2229654404	0	0	0	0.8304249586	0	0	0	0	0	0	0.2716675622	0	0	0	0	0	0	0	0	0.6058931435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03030	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3031101936	8.045045385	0	0	0	0	0	0	0
