Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00166	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29614e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00167	k__Bacteria	1.27012166e-05	1.335869e-06	3.19122e-06	7.72106e-07	1.13403e-06	0	4.9046376e-05	0	0.000320725	8.711379935e-05	3.0399422e-05	6.41731542e-05	0.0001470205912	5.6936547e-05	2.20645911e-05	6.058846e-06	1.01539861e-05	3.9434372e-05	3.88301e-06	2.0432469e-05	6.74975e-06	9.4395521e-05	2.8587e-06	0	0	0	0	0	0	0	6.25812e-07	1.46362e-06	5.27196e-06	0	0	9.5330228e-05	2.901156e-05	0	3.21549e-05	4.7064096e-05	2.449788e-06	3.6580322e-05	1.1088202e-05	2.075654e-06	3.6746529e-05	6.78107929e-05	3.18228e-07	0	2.22321021e-05	2.62830511e-05	6.43271e-07	5.31695633e-05	1.03131e-06	1.33481e-06	4.5429279e-06	4.007062e-06	3.51872e-06	0	2.30079e-06	2.37652e-06	6.41388e-06	6.84097e-07	1.258285e-05	0	4.343675e-06	1.17453e-06	1.28902e-05	4.811787e-05	3.06286e-06	1.61116e-06	1.1552878e-05	1.648247e-05	3.080576e-05	3.26815307e-05	0	4.56494e-07	8.90746e-06	7.337074e-06	8.897734e-06	5.25189e-08	3.23921e-06	1.57072e-06	1.2716331e-06	3.46705e-06	2.033787e-06	2.402862e-06	5.3550688e-05	3.38042e-06	0.0002718787888	0.00030329639777	0	0.0001472718675	0	0.0001814669492	0.0001543054468	0.00016928852281	4.2386528e-05	3.1606097e-05	2.41518066e-05	6.4271529e-05	4.452405e-05	8.175822e-05	5.873432e-05	6.35774e-06	8.23056e-07	6.98519249e-05	9.51800395e-05	8.849406e-05	1.91716e-05	1.19783e-05	1.8740685e-05	0	0	0	0	2.56161e-06	1.52359e-06	9.65825e-07	0	2.88344e-07	0	6.4939606e-06	6.6204803e-05	1.33256e-06	0.000103255821	9.23871388e-05	4.4311258e-06	5.11213e-07	4.3669267e-05	1.27497e-06	7.766161e-05	6.1022649e-05	2.350501665e-05	0.00010105651	2.21932239e-05	7.118143e-05	6.9881272e-06	1.28168e-05	0.000245112041	0.00010163858546	1.22871172e-05	0.000138493153	0.000121006721	6.3485e-06	2.405233e-06	5.8863531e-05	0.000152784192	0.0001678692349	2.2860202e-05	6.7904664e-05	3.43513e-07	1.335052e-05	1.32808e-06	7.206905e-05	1.258037e-05	9.994231e-06	2.063412e-06	0.0002072845819	5.6968592e-05	0.000112047575	1.9717759e-05	4.5090577e-05	8.44621e-06	1.1639043e-05	1.5075714e-05	0	0	1.037825e-05	1.213808e-05	1.1024159e-05	4.030909e-06	6.228558e-06	3.456544e-06	9.50752e-06	0	5.4834978e-06	9.335843e-06	1.85289631e-05	2.81181772e-05	2.776504e-06	1.060672e-05	2.369453e-06
M00168	k__Bacteria	0	1.12547e-06	0	0	0	0	4.50701e-05	5.65202e-07	0.00035116218	0.00010265240425	3.28312965e-05	7.9482511e-05	7.120926e-06	1.04351e-07	2.324063e-06	0	5.9069e-06	3.467874e-05	0	1.3783834e-05	0	7.753325e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012085722	3.1451256e-05	0	3.19163e-05	7.8919827e-05	1.7024e-05	3.8687415e-05	1.11696e-05	3.06674e-06	4.4188488e-05	9.201468e-05	3.739045e-06	1.34245e-05	2.3946214e-05	2.7493849e-05	0	6.56572951e-05	0	0	6.114816e-06	0	8.49225e-06	0	5.27707e-06	3.5073e-06	0	0	1.26254e-05	5.91703e-06	0	2.55638e-07	2.25818e-05	6.48268e-05	0	4.97431e-06	7.196013e-06	1.86709e-05	1.3710326e-05	2.156029e-05	1.50042e-05	0	1.7658e-05	1.2401e-05	1.3011438e-05	3.40101e-07	0	0	0	0	0	0	6.8623e-05	0	0.000335023542	0.00032435882	1.56119e-07	0.00015502658	0	0.00020144929	0.0001728589	0.000193709628	4.723832e-06	4.61538616e-05	2.4377669e-05	5.97864e-05	9.13845e-08	0	0	7.14422e-06	0	9.9184035e-05	0.0001053658273	0	0	1.004153e-05	0	0	0	0	0	0	0	0	0	0	0	6.241055e-06	7.30614651e-05	1.35931e-06	9.86272288e-05	8.0031611e-05	6.15908e-06	3.89274e-06	4.14770918e-05	0	3.36622e-05	5.7150254e-05	4.9031756e-05	4.70293e-05	2.605581e-05	2.81243e-05	1.4456777e-05	0	0.00022843979	0.000102175451	1.10108e-05	0.000135911001	8.531068e-05	0	0	4.9224241e-05	0.000155556377	0.000151630975	1.202999e-05	4.2786395e-05	0	2.11567e-06	0	5.83222803e-05	1.66402e-06	4.37509e-06	0	0.000203278876	6.12013199e-05	1.792318e-05	4.60842e-06	4.6464275e-05	3.67117e-06	1.04613e-05	1.0621723e-05	2.96361e-06	0	1.2204092e-05	5.85216e-06	8.008891e-06	0	3.643149e-06	7.2634e-08	0	0	8.04381e-06	7.644207e-06	2.820046e-05	2.9879296e-05	0	0	0
M00169	k__Bacteria	6.39162e-06	1.97185416e-05	2.4206255e-05	1.23226454e-05	3.204495e-05	2.6904572e-05	1.5149418e-05	4.5417582e-05	0.0002191576	5.90887118e-05	6.5464314e-05	0.0003465036091	0.0001841376184	0.000165989577	0.000215698906	0.000214568319	3.1350299e-05	3.99492672e-05	7.0385031e-05	1.29453776e-05	0.0001770172	7.4787244e-05	1.414141e-05	8.36425e-07	0	0	0	4.3819981e-05	3.4896263e-05	3.9537459e-05	5.2370629e-05	0.00010729211	0.000134610538	1.255057e-05	7.1189458e-06	1.4823834e-05	3.12253e-06	9.28608e-06	4.809787e-05	7.99734e-06	3.569058e-05	5.8400977e-05	3.321313e-05	5.424924e-05	2.52141897e-05	4.918757541e-05	4.18237253e-05	0.0001021010736	3.062516e-06	1.16910654e-05	6.279975e-05	1.004385373e-05	1.0397673e-05	2.10202664e-05	3.204941e-06	3.3505505e-05	0.00015899089	5.377482e-05	7.62098506e-05	8.674281e-05	0.0001373329786	2.0605998e-05	6.31628231e-05	7.2100752e-05	9.7337065e-05	5.3614717e-05	3.6401514e-05	2.69621e-06	1.85897968e-05	1.24959625e-05	1.20538476e-05	1.6412587e-05	3.97186913e-05	4.34162103e-05	3.883404e-06	3.1832374e-05	1.771164e-05	4.7836539e-05	0.0001171149985	5.9992e-05	6.1704567e-05	9.48474439e-05	5.0330531e-05	0.000103499126	4.0144552e-05	5.2946387e-05	3.31415616e-06	8.1177067e-05	0.0002875287048	0.0002885373385	1.706833e-05	0.000143849364	1.33587e-05	0.000164494164	0.0001438867417	8.59621e-05	0.000123109063	5.1238456e-05	0.0001152964448	9.5973359e-06	9.8402221e-05	0.000131501588	7.5995858e-05	5.566696e-05	4.7723245e-05	1.587330127e-05	2.922469091e-05	6.7895276e-05	2.8497212e-05	1.6611599e-05	4.9530105e-05	6.1590778e-05	3.7568555e-05	8.5907795e-05	0	6.8132091e-05	9.862139e-06	6.8037679e-05	0.000136972342	1.524395e-05	1.59149e-06	3.06761168e-05	2.63809231e-05	2.201723e-06	3.39298997e-05	2.75992779e-05	4.3276472e-06	9.9609143e-05	2.173934139e-05	9.932536e-05	2.16105721e-05	2.68136091e-05	0.0001150294418	2.60734e-05	0.00013326135764	1.66843171e-05	0.00010249071059	7.5251494e-05	0.000115023433	6.644274428e-05	6.28809e-07	9.07867946e-05	8.4382229e-05	1.4617236e-05	0.000121547891	2.689927e-05	9.735051832e-05	0.0001186401557	1.5583181e-05	8.0285993e-05	6.401107e-06	6.527755e-05	3.17406336e-05	5.77100349e-05	3.3409312e-05	5.149932e-05	3.6043892e-05	0.0001052483327	3.596296475e-05	0.0001641763812	7.7551455e-05	4.68290751e-05	1.2465749e-05	1.3777443e-05	0.000177371375	4.260664e-05	5.07193e-05	0.000117503273	9.2374483e-05	8.24888889e-05	6.0446095e-05	2.7209445e-06	2.055717e-06	4.7912856e-06	3.869186e-06	8.593983e-06	2.0368788e-05	4.1666503e-06	2.20106481e-05	1.205018e-05	8.9612463e-05	1.23322007e-05
M00170	k__Bacteria	1.44787966e-05	3.77338054e-05	1.1979564e-05	1.1410887e-05	4.63655652e-05	3.531706e-06	3.56663743e-05	3.8919993e-05	0.000305712111	7.8905695e-05	2.3162384e-05	5.27317688e-05	6.437916e-06	3.14658e-07	2.35738828e-05	2.230692644e-05	0.00011390765788	8.39573981e-05	4.06369217e-05	7.5546301e-05	3.32193431e-05	8.538166938e-05	2.26971e-08	3.56017e-07	0	1.47521e-06	2.48476e-06	7.949091e-07	9.29646e-07	1.3770042e-06	2.6760027e-05	5.81459746e-06	4.0841014e-06	9.1578871e-06	2.61618531e-06	0	0	1.0930804e-05	9.63879949e-06	1.69171696e-05	5.377049e-06	3.322698607e-05	5.0635381e-05	9.08392599e-05	5.9034763e-06	7.86756928e-05	1.901626e-06	2.1876337e-05	3.87075393e-05	6.903243e-05	2.61814768e-05	5.6840313e-05	2.73551968e-05	3.74792406e-05	0.0001762688	4.8651734e-05	6.76800023e-05	1.7967924e-05	7.6439385e-05	5.89120744e-05	6.57817e-06	0.000149751947	0.0001114433232	1.656438012e-05	5.6350408e-05	6.32499e-06	3.7491384e-05	5.7204435e-05	0.0001118993715	7.26972151e-05	4.1399714e-06	5.2657347e-05	1.37781e-06	8.302e-07	9.6890304e-06	1.644055e-05	5.02473262e-05	3.5680784e-05	2.7026856e-05	0	1.59164229e-05	1.14634741e-05	9.4616984e-06	1.059270206e-05	1.36817311e-05	1.29294496e-05	2.3976166e-05	1.34475712e-05	0.000383076846	0.00030249719525	1.31792e-06	0.00014042577	0	0.0001866037641	0.000178450203	0.00015231802	9.960851e-06	3.6056232e-05	5.3282389e-05	1.40962526e-05	1.75876699e-05	1.797062e-05	1.231269169e-05	4.5700084e-05	2.65768e-08	3.3779947e-05	4.118569303e-05	7.779933e-06	1.80188e-05	1.718801e-05	1.30836e-05	9.51443e-07	1.116708e-06	6.230632e-07	0	2.1004864e-06	1.96591e-06	6.960682e-06	7.454196e-06	3.0193938e-06	1.39149e-06	1.02318501e-05	7.69623355e-05	1.083083e-05	7.708977544e-05	0.0001126686888	0.00017769561	1.16089325e-05	2.26098477e-05	4.813785e-06	3.619182881e-05	4.1522585e-05	1.3870193e-05	4.7123878e-05	2.01104063e-05	2.8262801e-05	2.02996014e-05	9.999137e-06	0.000290009705	7.2520868e-05	2.43963012e-05	6.5805054e-05	7.10007513e-05	2.9458601e-05	8.782038e-06	4.249988584e-05	8.143593308e-05	0.00011099625218	1.87219333e-05	1.8655537e-05	4.7001929e-06	2.5437236e-05	2.9766688e-06	3.044359062e-05	8.60379e-06	2.8677056e-05	3.2246845e-06	0.000293516557	5.0548329e-05	1.0292565e-05	4.030519e-06	2.42945501e-05	2.7133956e-06	5.34262e-06	6.8231068e-06	1.5289703e-05	1.1685708e-05	3.2328058e-05	4.2659888e-05	0.0001038970555	2.06094194e-05	2.7080287e-05	3.6103194e-05	2.434434e-06	1.83411e-06	6.39925368e-05	0.0001315841	6.7559006e-05	0.0001182309087	8.0888337e-05	1.18093048e-05	8.25989245e-05
M00170	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55711e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00171	k__Bacteria	7.17444e-07	0	2.9538761e-05	0	6.775575e-06	5.5183607e-06	1.01454327e-05	1.01400553e-05	0	4.75378717e-05	3.0149508e-05	7.07285139e-05	4.71945229e-05	3.039406085e-05	3.90398139e-05	6.27560586e-05	1.63097331e-05	7.9349381e-06	2.5700812e-05	2.420912e-06	4.3573259e-05	0	6.365448e-06	3.18326e-07	0	3.27809e-06	3.0811e-06	1.53487268e-05	1.1537287e-05	1.34830066e-05	2.0676372e-05	3.1356294e-05	2.9324941e-05	3.1156744e-05	4.68977818e-05	7.77893e-07	0	1.222758e-06	1.4123639e-05	3.7896803e-06	2.85113833e-05	2.2883592e-05	5.5257928e-05	5.5815313e-05	2.2603455e-05	9.067354e-06	1.5699393e-05	2.8392761e-05	1.22588323e-05	3.10214347e-05	4.4939134e-05	3.18146749e-05	9.4677e-06	0	9.36014e-08	0	5.3223358e-05	2.4896899e-05	4.850508677e-05	3.5417098e-05	2.658666677e-05	0	5.785850355e-05	0	3.8809269e-05	1.35272078e-05	1.585256727e-05	9.8370761e-06	6.45355337e-06	1.394737642e-05	6.5903093e-06	1.29390873e-05	1.70511705e-05	1.98826645e-05	9.50344406e-06	1.17372144e-05	1.49581034e-05	1.75756693e-05	3.93448299e-05	0	0	0	1.94727565e-05	2.557338174e-05	1.1772187e-05	1.3594346e-05	6.80842383e-06	0	0	0	1.195078e-05	1.61468e-07	2.22645e-06	0	0	1.32338e-06	5.3479734e-05	3.3324307e-06	3.4838095e-05	8.50268258e-06	5.37064795e-05	4.2837093e-05	3.8851992e-05	9.919572e-06	1.19922465e-05	2.8532598e-05	1.92446345e-05	0	3.293059e-05	0	2.54394708e-05	1.29256284e-05	9.8893882e-06	1.65270891e-05	2.17859e-06	1.56882795e-05	0	1.3028237e-05	2.37750774e-05	0	2.4512008e-05	2.83143891e-05	1.76732994e-05	2.257233e-06	1.022367501e-05	0	1.53437e-07	3.512898e-05	0	3.1102318e-05	8.396944e-07	1.719723646e-05	5.72901981e-05	0	5.59682503e-05	0	4.02311762e-05	4.18241646e-05	0	1.46175e-08	1.8983401e-05	3.695066195e-05	0	3.5189376e-05	5.15059669e-05	0	3.762781983e-05	0	2.9086872e-05	3.05854865e-05	1.4120791e-05	1.9983376e-05	1.756225859e-05	3.549218939e-05	2.50212254e-05	1.098397e-05	1.2486133e-05	0	0	4.7115502e-05	0	0	0	0	0	2.9605514e-05	4.361096724e-05	4.17062725e-05	2.92057043e-05	2.15571946e-05	2.4099032e-05	5.169941969e-05	5.34390874e-05	0	4.9979e-07	5.88844521e-05	3.0295019e-05	2.4051309e-05	0	1.7970913e-05	0	4.23564484e-05
M00171	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25375e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6062693e-06	0	5.02327e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78154e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00172	k__Bacteria	0	0	0	0	0	0	8.597756e-06	0	0.00022155018	7.058567681e-05	1.43548104e-05	4.45304966e-05	2.9181157e-06	0	5.92492e-06	2.520453e-06	3.255371e-06	2.13056846e-05	0	9.9470864e-06	0	8.048932e-05	0	0	0	0	0	0	0	0	2.31476e-06	3.39535e-06	0	5.0841e-06	2.10971e-06	2.9505354e-05	6.82993e-06	3.76637e-06	5.47867e-06	0	0	2.77245e-05	8.736028e-06	2.48425e-06	1.5832135e-05	5.32233102e-05	1.7354431e-06	0	4.7357308e-06	1.41318101e-05	1.44217e-05	1.52372042e-05	9.61679e-06	6.7561e-07	2.70321e-06	2.00532e-06	0	0	0	0	0	9.29113e-07	0	0	0	0	0	0	0	0	3.8713382e-06	0	6.864457e-06	6.4646149e-06	0	0	0	1.04538e-07	4.9897661e-05	2.9996e-05	2.94358e-06	2.16594e-06	7.28292e-07	0	2.51174e-06	3.44341e-06	0	8.37405e-07	0.000319734515	0.0003169137517	0	0.0001560385779	0	0.0001894250624	0.0001601850129	0.00013526006	2.501417e-06	3.5253098e-05	1.04150173e-05	7.155898e-06	1.85239e-06	0	0	6.45685e-06	0	1.87666578e-05	2.636629408e-05	0	0	9.88639e-06	0	0	0	0	0	1.30138e-06	7.16902e-07	0	0	1.758622e-06	7.95745e-07	1.05787334e-05	2.84044528e-05	0	3.87045889e-05	3.091543314e-05	2.9256099e-06	0	2.328019105e-05	0	1.68103862e-05	0	1.14607122e-05	2.15777e-05	1.16369967e-05	1.286765855e-05	4.16161185e-06	0	0.0001304179	7.114911727e-05	0	9.37547943e-05	7.663928e-05	3.79663e-06	0	2.9935229e-05	0.0001033327612	0.00012017138383	8.697939e-06	0	0	9.74522e-06	0	2.01363913e-05	1.59921e-06	8.36211e-06	0	0.000109198004	4.15236559e-05	1.36637891e-05	3.53216e-06	3.365238e-05	3.54672e-06	8.09492e-06	8.591747e-06	1.0972721e-05	1.93866e-05	4.6949554e-05	3.252399e-05	3.7332066e-05	1.92763e-05	1.019223e-06	0	0	0	0	8.30727e-06	7.5050166e-06	2.500685337e-05	1.59474e-06	4.30367e-05	3.17515e-06
M00173	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97119e-07	4.50799e-07	0	0	0	0	0	0	0
M00173	k__Bacteria	9.085163e-06	4.2837423e-06	5.19258536e-06	2.0968185e-06	1.7352708e-06	1.4135164e-06	5.2997436e-05	2.724272e-06	0.00034945878	5.6642554e-05	2.54855206e-05	6.18948166e-05	1.70126409e-05	1.04738991e-05	4.5569383e-06	1.076855e-05	3.87254426e-06	2.94702214e-05	1.3847298e-05	1.56333069e-05	4.9547897e-06	0.00015247652	6.79171714e-06	0	0	0	0	1.91923256e-05	1.276047664e-05	1.36858632e-05	8.0366627e-06	1.298339247e-05	1.09804261e-05	3.139304755e-05	1.103266364e-05	0.00011755649293	3.07434e-05	4.98916e-07	2.83799201e-05	5.6474053e-05	1.6838331e-05	4.01873348e-05	1.31748945e-05	2.536455e-06	4.62432299e-05	8.6300073e-05	6.82335e-07	1.1643231e-05	2.068585025e-05	2.67307665e-05	4.816779e-06	5.648409227e-05	4.7814004e-06	2.95714266e-05	5.09571e-06	2.23361753e-05	8.487464e-06	1.1916e-07	6.22521243e-06	3.5433518e-06	3.5647073e-06	1.5933841e-05	1.1824001e-05	4.785313e-06	2.128773e-06	3.314254e-06	2.18014533e-05	4.91899069e-05	2.70808e-06	7.4280787e-06	8.893322e-06	1.52604379e-05	1.4426113e-05	2.4509545e-05	1.2530669e-05	1.6231108e-06	1.53084e-05	2.289084e-05	1.2271205e-05	0	2.04010523e-05	1.412903631e-05	1.0527438e-05	5.6822725e-06	1.31182061e-05	2.0628422e-05	5.66295506e-05	2.17982814e-05	0.000271135692	0.000295304516	0	0.000142533835	0	0.0001709681398	0.0001512924898	0.00014033286633	5.4605718e-05	3.96618342e-05	3.6860494e-05	4.89651447e-05	3.0932328e-05	3.938621349e-05	2.2654631e-05	1.1655358e-05	5.996019e-06	7.5053708e-05	0.0001022675073	2.0830254e-05	1.013582e-05	1.7298763e-05	6.762255e-06	3.279105e-06	3.26648671e-06	2.6595797e-06	0	1.9697083e-06	4.4850628e-06	1.03715717e-05	7.824907e-06	6.6967369e-06	5.007718e-06	1.160670779e-05	7.67708571e-05	7.99988e-07	9.2933972e-05	8.383890474e-05	0	4.838804e-06	4.38450373e-05	2.80113e-07	3.8213e-05	4.561480014e-05	3.94240695e-05	5.14355e-05	2.31301766e-05	3.0316636e-05	1.21476332e-05	1.04325302e-05	0.00018015191	0.0001031849481	7.40726e-06	0.000142393033	9.255927e-05	7.915842e-06	4.086551e-07	5.10661628e-05	0.000157266965	0.00015573626663	1.466318e-05	4.61335495e-05	5.0837978e-06	4.1091391e-06	3.3944284e-06	4.24986733e-05	9.7931777e-06	1.863422e-06	4.3831863e-06	0.0001573632743	4.23059774e-05	3.5011368e-05	6.9576853e-06	4.512701e-05	8.2729132e-06	1.11574141e-05	9.6513115e-06	2.2914693e-06	5.797881e-06	1.2559749e-05	2.4314211e-05	1.34448875e-05	1.26312251e-05	4.91584e-06	3.223578e-06	1.01834073e-05	6.87284e-08	8.675842e-06	1.677294e-05	2.25948568e-05	2.9191419e-05	5.9699747e-06	6.19177263e-06	4.6145605e-06
M00174	k__Bacteria	8.34564e-06	3.21939363e-06	4.6278295e-06	3.8523063e-06	2.42515e-06	2.58762e-06	3.428052e-05	5.1407704e-06	0.000243272541	5.6089534e-05	2.474022488e-05	3.99376361e-05	1.183494311e-05	1.03702e-05	5.4080285e-06	1.34511788e-05	2.81321567e-05	4.57673565e-05	2.381151681e-05	1.10348428e-05	3.22398953e-05	5.77665e-05	2.051626e-06	0	0	0	0	1.296081e-06	1.094291e-06	2.232647e-06	7.4957311e-06	9.31202823e-06	1.00493719e-05	2.72812962e-05	2.03212165e-05	6.48241897e-05	1.54037606e-05	1.53097e-06	3.63912234e-05	3.340134673e-05	2.83734492e-05	4.108370062e-05	2.3143898e-05	6.3649013e-06	2.309717395e-05	6.37494798e-05	2.78231589e-05	1.00521857e-05	1.189422469e-05	1.914316527e-05	1.820705144e-05	2.961128108e-05	1.856338825e-05	1.289316287e-05	2.9774917e-06	1.37038822e-05	3.248135e-06	5.026875e-06	1.4563499e-06	7.926136e-07	1.027729e-06	7.2363282e-06	4.7483e-06	3.57446794e-06	5.9584e-07	7.672514e-06	8.3657873e-06	2.74858246e-05	5.05350551e-06	3.6160679e-06	4.9181739e-06	1.13342485e-05	8.1536076e-06	1.16511883e-05	8.0751564e-06	6.210969e-06	8.8052202e-06	1.408637006e-05	1.07058905e-05	0	5.7639035e-06	5.7970699e-06	5.64907178e-06	4.04984357e-06	6.4403669e-06	5.41772659e-06	2.33383527e-05	5.0136624e-06	0.0002113696521	0.00018667550552	4.88793e-06	9.098543126e-05	0	0.0001155239407	0.00010398297405	9.62242896e-05	2.760391e-06	2.3319127e-05	1.4812176e-05	2.96304729e-05	7.5590702e-06	3.103728e-06	1.045751e-05	5.0965665e-06	1.38906407e-05	4.2377928e-05	5.326666626e-05	4.05306e-07	1.323964e-05	5.929084e-06	1.63465e-07	9.9605683e-06	5.2627652e-06	1.21306385e-05	1.796645e-06	9.4661834e-06	2.7080635e-06	1.12182121e-05	7.2053796e-06	1.281989833e-05	6.86909475e-06	1.487547671e-05	5.17652186e-05	0	7.260519774e-05	5.947545006e-05	3.342751e-06	5.66341e-06	1.776680229e-05	8.9067367e-06	3.571717e-05	4.48485e-05	3.09940106e-05	4.5705e-05	1.6365494e-05	3.89206816e-05	1.10666345e-05	9.822243e-06	0.0001563516924	5.07791993e-05	0	7.91401368e-05	6.715495718e-05	1.1941586e-05	1.3643711e-06	3.359771e-05	8.19038819e-05	9.71815572e-05	1.31226641e-05	3.4229911e-05	6.4310357e-06	8.06849429e-06	1.9622926e-06	3.465441678e-05	1.3286397e-05	3.7783694e-06	2.87471414e-06	0.000127943626	4.106197124e-05	1.314173e-05	9.9400694e-06	2.8535573e-05	2.8957122e-06	6.5068e-06	5.9154246e-06	1.084264228e-05	2.152305845e-05	1.04829121e-05	9.618523e-06	1.178086941e-05	2.561482e-06	5.285723e-06	3.1481608e-06	1.6897236e-05	8.8905686e-06	1.133031651e-05	1.41956438e-05	1.21944124e-05	1.61565945e-05	8.7146468e-06	1.79096184e-05	4.5463699e-06
